year,county,undergrad,unemployment,income_percap,civ_labor,race_white,income_med,income_person,pop_res,net_mig,homeowner,crime,racical_dissim,snap,inc_ineq,discon_yth,burd_house,pre_death,patents,poverty,age_med,commute,age_pre_death,at_hpi,eq_sprime,poverty_perc,hisp_latin,privat_ests,buildings,poverty_u18,house_singp,pop_est,pop_perc,prevent_admin,assoc_deg,rel_chil_518,prec_rel_chil_518,pop_u18,perc_pop_u18,real_wage_coladj,date,countycode
2005,CARVER,NaN,44438,NaN,74493,3699819,84.03,NaN,NaN,818,NaN,1104,NaN,NaN,NaN,162,NaN,83548,NaN,NaN,220,143.58,19.94847370145272,NaN,NaN,2153.75,873,22984,NaN,2912,3.5,NaN,NaN,572,3.4,965,4.2,NaN,2005-06-16,10,3,48212
2005,CASS,NaN,35121,NaN,40320,4747669,132.63,NaN,NaN,1142,NaN,2496,NaN,NaN,NaN,545.8,NaN,28355,NaN,NaN,397.2,131.11,24.89736334487067,NaN,NaN,840.5,1026,5998,NaN,4114,14.5,NaN,NaN,891,20.1,1391,23.2,NaN,2005-06-16,11,2.5,15033
2005,CHIPPEWA,NaN,31600,NaN,39154,397564,12.474,NaN,NaN,NaN,NaN,557,NaN,NaN,NaN,242.5,NaN,12475,NaN,NaN,197.6,116.64,21.10435125533583,NaN,NaN,435,21,2864,NaN,1052,8.4,NaN,NaN,222,10.4,338,11.8,NaN,2005-06-16,12,3.1,7082
2005,CHISAGO,NaN,31800,NaN,60379,1599021,48.58,NaN,NaN,701,NaN,1442,NaN,NaN,NaN,283.2,NaN,47626,NaN,NaN,309.7,147.48,27.091428916545606,NaN,NaN,1115.75,349,12451,NaN,2683,5.6,NaN,NaN,523,5.8,855,6.9,NaN,2005-06-16,13,3.6,26905
2005,CLAY,NaN,27699,NaN,44099,1499146,53.339,NaN,NaN,121,NaN,3414,NaN,NaN,NaN,251.2,NaN,49482,NaN,NaN,275.1,135.75,24.137155906979352,NaN,NaN,1179.5,499,11423,NaN,6405,12.9,NaN,NaN,1009,11.9,1540,13.5,NaN,2005-06-16,14,2.7,30652
2005,CLEARWATER,NaN,22424,NaN,35777,189954,8.222000000000001,NaN,NaN,166,NaN,793,NaN,NaN,NaN,437.2,NaN,8278,NaN,NaN,344.2,NaN,27.743393915123477,NaN,NaN,207,7,1957,NaN,1305,15.8,NaN,NaN,281,20.3,434,22.2,NaN,2005-06-16,15,6.2,3633
2005,COOK,NaN,33613,NaN,39934,173378,5.297999999999999,NaN,NaN,NaN,NaN,132,NaN,NaN,NaN,275,NaN,5298,NaN,NaN,168.3,156.19,17.7077396341344,NaN,NaN,247.75,114,926,NaN,495,9.3,NaN,NaN,68,9.6,113,12.3,NaN,2005-06-16,16,2.5,3756
2005,COTTONWOOD,NaN,30728,NaN,40180,367725,11.665,NaN,NaN,44,NaN,532,NaN,NaN,NaN,386.4,NaN,11387,NaN,NaN,321.8,129.32,19.510392995277414,NaN,NaN,356.75,19,2638,NaN,1179,10.4,NaN,NaN,258,13.1,399,15.1,NaN,2005-06-16,17,7.1,6470
2005,CROW WING,NaN,29093,NaN,42050,1734090,59.607,NaN,NaN,691,NaN,2735,NaN,NaN,NaN,342.9,1,58629,NaN,NaN,277.6,139.98,24.065412317811543,NaN,NaN,2043.25,842,13050,NaN,5350,9.1,NaN,NaN,1072,11.3,1637,12.5,NaN,2005-06-16,18,3.6,33635
2005,DAKOTA,NaN,42630,NaN,66637,16277258,381.135,NaN,NaN,214,NaN,9691,NaN,NaN,NaN,230.7,17.666666666666668,380088,NaN,NaN,261.6,145.62,23.041737558656493,NaN,NaN,9982.5,1655,101167,NaN,19400,5.1,NaN,NaN,3964,5.3,6371,6.3,NaN,2005-06-16,19,3.1,228405
2005,DODGE,NaN,31657,NaN,55307,613863,19.238,NaN,NaN,184,NaN,567,NaN,NaN,NaN,246.6,NaN,19317,NaN,NaN,261.3,128.56,22.893234892321477,NaN,NaN,445,114,5159,NaN,1131,5.9,NaN,NaN,222,6,354,6.9,NaN,2005-06-16,20,3,11342
2005,DOUGLAS,NaN,26594,NaN,42640,1166744,43.934,NaN,NaN,409,NaN,1344,NaN,NaN,NaN,332.6,NaN,34374,NaN,NaN,263.9,141.69,27.711028350920717,NaN,NaN,1297.75,189,7091,NaN,3297,9.6,NaN,NaN,510,9.7,818,11.5,NaN,2005-06-16,21,4.8,20573
2005,FARIBAULT,NaN,35591,NaN,38002,542936,15.134,NaN,NaN,79,NaN,719,NaN,NaN,NaN,427,NaN,15009,NaN,NaN,306.1,126.21,20.81227605546379,NaN,NaN,457.75,33,3165,NaN,1692,11.3,NaN,NaN,286,12,474,15,NaN,2005-06-16,22,3.5,8293
2005,FILLMORE,NaN,29381,NaN,41710,621056,21.041999999999998,NaN,NaN,135,NaN,683,NaN,NaN,NaN,306.7,NaN,20785,NaN,NaN,259.7,125.37,18.145063689582045,NaN,NaN,596.75,140,4872,NaN,2114,10.2,NaN,NaN,421,11.8,649,13.3,NaN,2005-06-16,23,3.4,11192
2005,FREEBORN,NaN,28563,NaN,39345,905549,31.500999999999998,NaN,NaN,163,NaN,1585,NaN,NaN,NaN,355.5,NaN,31207,NaN,NaN,287.2,122.05,21.308847355219854,NaN,NaN,846.5,1,6690,NaN,2818,9,NaN,NaN,531,10.8,836,12.5,NaN,2005-06-16,24,3.9,16132
2005,GOODHUE,NaN,33633,NaN,51246,1524889,45.24,NaN,NaN,289,NaN,1237,NaN,NaN,NaN,285.5,NaN,44292,NaN,NaN,256.7,135.91,25.13459511845405,NaN,NaN,1280.5,287,10145,NaN,2905,6.6,NaN,NaN,549,7.3,858,8.5,NaN,2005-06-16,25,3.6,24878
2005,GRANT,NaN,27940,NaN,38267,172251,6.037999999999999,NaN,NaN,91,NaN,296,NaN,NaN,NaN,332.2,NaN,5896,NaN,NaN,251.5,NaN,19.594642872292283,NaN,NaN,211,10,1255,NaN,593,10.1,NaN,NaN,107,11.5,168,13.4,NaN,2005-06-16,26,3.8,3079
2005,HENNEPIN,NaN,49738,NaN,56004,55557915,1122.286,NaN,NaN,199,NaN,72192,NaN,NaN,NaN,276.7,635.9166666666666,1086243,NaN,NaN,293.5,148.91,22.379354205496323,NaN,NaN,40881.25,2432,256443,NaN,117031,10.8,NaN,NaN,22015,12.4,37027,14.4,NaN,2005-06-16,27,3.5,655968
2005,HOUSTON,NaN,33086,NaN,50317,647593,19.634,NaN,NaN,84,NaN,640,NaN,NaN,NaN,302.2,NaN,19499,NaN,NaN,268.5,130.78,16.605903661143536,NaN,NaN,409.75,87,4479,NaN,1464,7.5,NaN,NaN,274,7.9,442,9.9,NaN,2005-06-16,28,3.4,10913
2005,HUBBARD,NaN,38588,NaN,42010,758322,18.575,NaN,NaN,342,NaN,1045,NaN,NaN,NaN,371,NaN,18609,NaN,NaN,260.5,141.86,22.28505273756422,NaN,NaN,573.75,85,3865,NaN,1965,10.6,NaN,NaN,432,15,640,16.6,NaN,2005-06-16,29,3.7,10340
2005,ISANTI,NaN,28952,NaN,56064,1053840,37.211,NaN,NaN,419,NaN,1227,NaN,NaN,NaN,257.5,1,37005,NaN,NaN,273.3,149.49,28.769750689656252,NaN,NaN,789,492,8579,NaN,2407,6.5,NaN,NaN,480,7.5,737,8.6,NaN,2005-06-16,30,3.4,20896
2005,ITASCA,NaN,26110,NaN,39989,1157678,44.035,NaN,NaN,575,NaN,2636,NaN,NaN,NaN,443.3,NaN,43487,NaN,NaN,337.2,140.26,25.041775443580427,NaN,NaN,1187.75,481,9068,NaN,5148,11.8,NaN,NaN,1026,15.2,1582,17.4,NaN,2005-06-16,31,4.5,22913
2005,JACKSON,NaN,33883,NaN,40225,358994,10.887,NaN,NaN,39,NaN,419,NaN,NaN,NaN,275.2,NaN,10828,NaN,NaN,225.4,130.07,19.430113464123206,NaN,NaN,295.5,28,2288,NaN,1073,9.9,NaN,NaN,188,10.7,291,12.7,NaN,2005-06-16,32,3.3,6833
2005,KANABEC,NaN,24589,NaN,41648,399800,15.981,NaN,NaN,274,NaN,971,NaN,NaN,NaN,421.3,NaN,16007,NaN,NaN,366.1,143.45,29.503134559617237,NaN,NaN,305.75,113,3587,NaN,1687,10.5,NaN,NaN,335,12.3,506,14.1,NaN,2005-06-16,33,4.7,7737
2005,KANDIYOHI,NaN,32564,NaN,45357,1351e3,40.94,NaN,NaN,377,NaN,2673,NaN,NaN,NaN,296.1,NaN,40180,NaN,NaN,271.3,138.57,21.572592937332235,NaN,NaN,1304,226,9593,NaN,3878,9.7,NaN,NaN,827,12,1263,13.2,NaN,2005-06-16,34,3,23305
2005,KITTSON,NaN,28618,NaN,38089,138681,4.7139999999999995,NaN,NaN,84,NaN,183,NaN,NaN,NaN,519.7,NaN,4623,NaN,NaN,375.2,NaN,17.063837482006967,NaN,NaN,161.5,5,1027,NaN,454,9.8,NaN,NaN,90,10.7,138,13.4,NaN,2005-06-16,35,4.6,2512
2005,KOOCHICHING,NaN,29230,NaN,38652,404864,13.652000000000001,NaN,NaN,155,NaN,904,NaN,NaN,NaN,471.1,NaN,13564,NaN,NaN,358.3,129.29,26.75619625820439,NaN,NaN,433.75,86,2781,NaN,1821,13.4,NaN,NaN,346,16,510,18.3,NaN,2005-06-16,36,4.8,6989
2005,LAC QUI PARLE,NaN,31962,NaN,38041,242079,7.45,NaN,NaN,52,NaN,254,NaN,NaN,NaN,368.8,NaN,7370,NaN,NaN,260.9,NaN,17.39542239406361,NaN,NaN,204.25,7,1514,NaN,670,9.1,NaN,NaN,104,8.6,158,10.5,NaN,2005-06-16,37,3.3,4229
2005,LAKE,NaN,25965,NaN,37403,108820,4.248,NaN,NaN,91,NaN,148,NaN,NaN,NaN,649.5,NaN,4363,NaN,NaN,455,144.15,20.73170222838828,NaN,NaN,161.25,22,896,NaN,436,10,NaN,NaN,79,11.5,118,13.1,NaN,2005-06-16,38,3.7,2402
2005,LAKE OF THE WOODS,NaN,27422,NaN,37403,119944,4.248,NaN,NaN,91,NaN,148,NaN,NaN,NaN,649.5,NaN,4363,NaN,NaN,455,NaN,20.73170222838828,NaN,NaN,161.25,22,896,NaN,436,10,NaN,NaN,79,11.5,118,13.1,NaN,2005-06-16,39,3.7,2402
2005,LE SUEUR,NaN,29736,NaN,51965,803339,27.113000000000003,NaN,NaN,169,NaN,741,NaN,NaN,NaN,293.3,NaN,27081,NaN,NaN,270.7,138.25,23.314919224815903,NaN,NaN,656.25,228,6269,NaN,2015,7.4,NaN,NaN,363,7.8,551,8.8,NaN,2005-06-16,40,3.8,14407
2005,LINCOLN,NaN,30032,NaN,35083,182413,5.954,NaN,NaN,22,NaN,144,NaN,NaN,NaN,345.6,NaN,5827,NaN,NaN,265.3,118.39,16.30143410013993,NaN,NaN,191.25,46,1280,NaN,593,10.2,NaN,NaN,102,10.6,156,12.2,NaN,2005-06-16,41,2.6,3411
2005,LYON,NaN,33074,NaN,42124,832738,24.752,NaN,NaN,76,NaN,1109,NaN,NaN,NaN,258.8,1,23252,NaN,NaN,266.9,127.46,19.50231272457006,NaN,NaN,802.75,103,5553,NaN,2275,9.8,NaN,NaN,392,9.6,610,11,NaN,2005-06-16,42,2.6,14737
2005,MAHNOMEN,NaN,23132,NaN,31903,122206,5.05,NaN,NaN,238,NaN,850,NaN,NaN,NaN,411.5,NaN,5e3,NaN,NaN,359.8,NaN,28.54805230562389,NaN,NaN,109,0,1363,NaN,908,18.2,NaN,NaN,257,26.5,395,28.9,NaN,2005-06-16,44,NA,2525
2005,MARSHALL,NaN,27823,NaN,39693,275141,9.705,NaN,NaN,115,NaN,405,NaN,NaN,NaN,293.9,NaN,9816,NaN,NaN,233.4,NaN,20.880873990861474,NaN,NaN,245.75,1,2110,NaN,1027,10.5,NaN,NaN,185,11.6,281,13.3,NaN,2005-06-16,45,4.1,5230
2005,MARTIN,NaN,33797,NaN,40281,711875,20.730999999999998,NaN,NaN,60,NaN,1305,NaN,NaN,NaN,441.1,NaN,20451,NaN,NaN,354.5,124.19,22.063347501828677,NaN,NaN,673.75,55,4465,NaN,2155,10.5,NaN,NaN,457,13.7,707,15.8,NaN,2005-06-16,46,3.6,11330
2005,MCLEOD,NaN,31400,NaN,49846,1138260,36.321999999999996,NaN,NaN,143,NaN,1090,NaN,NaN,NaN,268.4,NaN,36035,NaN,NaN,258.6,138.21,26.456915423248148,NaN,NaN,1003.75,262,8939,NaN,2289,6.4,NaN,NaN,477,7.4,736,8.2,NaN,2005-06-16,43,3.1,20776
2005,MEEKER,NaN,29064,NaN,48314,674655,23.146,NaN,NaN,371,NaN,789,NaN,NaN,NaN,295.7,NaN,22779,NaN,NaN,256.4,142.06,24.78824167706267,NaN,NaN,590.5,141,5426,NaN,1904,8.4,NaN,NaN,366,9.3,574,10.6,NaN,2005-06-16,47,3.7,12401
2005,MILLE LACS,NaN,26048,NaN,43037,661972,25.484,NaN,NaN,683,NaN,1214,NaN,NaN,NaN,369.3,NaN,25046,NaN,NaN,332.1,145.7,30.0609480974863,NaN,NaN,638.5,253,5739,NaN,2564,10.2,NaN,NaN,501,12,773,13.5,NaN,2005-06-16,48,4.6,11861
2005,MORRISON,NaN,26688,NaN,43712,871859,32.471,NaN,NaN,442,NaN,1262,NaN,NaN,NaN,308.7,NaN,32097,NaN,NaN,280.7,143.83,24.975668773240727,NaN,NaN,849,282,7795,NaN,3250,10.1,NaN,NaN,621,10.7,1016,13,NaN,2005-06-16,49,3.6,17385
2005,MOWER,NaN,30535,NaN,42707,1180454,38.18,NaN,NaN,286,NaN,2269,NaN,NaN,NaN,330.1,NaN,37739,NaN,NaN,287.5,120.25,23.003213139600565,NaN,NaN,907.5,101,9029,NaN,4213,11.2,NaN,NaN,782,12.2,1193,13.2,NaN,2005-06-16,50,3.2,20453
2005,MURRAY,NaN,34135,NaN,40622,304446,8.673,NaN,NaN,90,NaN,256,NaN,NaN,NaN,381.4,NaN,8668,NaN,NaN,308.4,132.1,18.401913044909215,NaN,NaN,283.5,39,1831,NaN,738,8.5,NaN,NaN,124,8.7,190,10.4,NaN,2005-06-16,51,3.2,5467
2005,NICOLLET,NaN,32602,NaN,51330,1016960,30.971999999999998,NaN,NaN,117,NaN,1169,NaN,NaN,NaN,206.7,NaN,28157,NaN,NaN,226.9,132.54,21.16312114273291,NaN,NaN,638.25,185,6526,NaN,2781,9.9,NaN,NaN,364,7.8,706,10.8,NaN,2005-06-16,52,2.7,18695
2005,NOBLES,NaN,30927,NaN,39354,640472,20.238,NaN,NaN,64,NaN,990,NaN,NaN,NaN,260.5,NaN,20056,NaN,NaN,229.5,122.77,23.63241334254071,NaN,NaN,617.25,35,5094,NaN,2547,12.7,NaN,NaN,531,14.8,824,16.2,NaN,2005-06-16,53,2.8,11212
2005,NORMAN,NaN,30730,NaN,35158,216557,6.831,NaN,NaN,61,NaN,401,NaN,NaN,NaN,514.1,NaN,6803,NaN,NaN,395.2,NaN,22.029664186274772,NaN,NaN,216.25,13,1554,NaN,806,11.9,NaN,NaN,142,11.7,225,14.5,NaN,2005-06-16,54,3.9,3552
2005,OLMSTED,NaN,37814,NaN,58034,5103087,135.203,NaN,NaN,432,NaN,6899,NaN,NaN,NaN,245.8,35.583333333333336,131698,NaN,NaN,249.4,122.67,21.514117577558967,NaN,NaN,3404.75,891,33244,NaN,8685,6.6,NaN,NaN,1893,8.1,2950,8.9,NaN,2005-06-16,55,2.9,79764
2005,OTTER TAIL,NaN,28034,NaN,40446,1609719,56.951,NaN,NaN,607,NaN,2380,NaN,NaN,NaN,395.1,NaN,56114,NaN,NaN,292.4,134.19,19.444982659484715,NaN,NaN,1716,131,12129,NaN,6095,10.9,NaN,NaN,1141,12.4,1735,14.3,NaN,2005-06-16,56,3.7,30241
2005,PENNINGTON,NaN,30841,NaN,40655,420646,13.602,NaN,NaN,54,NaN,664,NaN,NaN,NaN,385,NaN,13083,NaN,NaN,348,129.56,24.469426728342615,NaN,NaN,405.25,35,2968,NaN,1326,10.1,NaN,NaN,250,12,371,12.5,NaN,2005-06-16,57,3.2,8164
2005,PINE,NaN,23448,NaN,41232,670997,27.838,NaN,NaN,NaN,NaN,1747,NaN,NaN,NaN,418.4,NaN,26909,NaN,NaN,337.9,142.83,27.408791739368468,NaN,NaN,601.25,182,5911,NaN,3016,11.2,NaN,NaN,651,14.9,982,16.6,NaN,2005-06-16,58,4.7,13636
2005,PIPESTONE,NaN,32093,NaN,37440,303374,9.247,NaN,NaN,NaN,NaN,459,NaN,NaN,NaN,314,1,9171,NaN,NaN,253.9,112.97,20.193925646034188,NaN,NaN,319.5,21,2087,NaN,980,10.7,NaN,NaN,160,10.3,260,12.4,NaN,2005-06-16,59,2.8,5122
2005,POLK,NaN,28667,NaN,39622,892918,30.773000000000003,NaN,NaN,250,NaN,2287,NaN,NaN,NaN,353.5,NaN,29583,NaN,NaN,323.6,130.35,22.234309495143346,NaN,NaN,865.5,137,6878,NaN,3603,12.2,NaN,NaN,669,13,1006,14.6,NaN,2005-06-16,60,3.8,16325
2005,POPE,NaN,29862,NaN,40643,332724,11.026,NaN,NaN,53,NaN,368,NaN,NaN,NaN,294.1,1,10906,NaN,NaN,216,152.42,20.439676973385943,NaN,NaN,341,89,2315,NaN,1142,10.5,NaN,NaN,225,13.1,337,14.6,NaN,2005-06-16,61,3,6151
2005,RAMSEY,NaN,38998,NaN,49873,19403934,497.226,NaN,NaN,241,NaN,47903,NaN,NaN,NaN,307.9,45.5,474786,NaN,NaN,321.7,149.72,23.66784592096999,NaN,NaN,14343.75,654,119037,NaN,62320,13.1,NaN,NaN,14022,16.8,21894,18.4,NaN,2005-06-16,62,3.6,272443
2005,RED LAKE,NaN,25965,NaN,35857,108820,4.2330000000000005,NaN,NaN,16,NaN,252,NaN,NaN,NaN,393.4,NaN,4138,NaN,NaN,313.9,NaN,23.144319860747046,NaN,NaN,103.75,1,898,NaN,430,10.4,NaN,NaN,72,11,113,12.5,NaN,2005-06-16,63,5.1,2138
2005,REDWOOD,NaN,32898,NaN,43281,529653,15.767999999999999,NaN,NaN,103,NaN,595,NaN,NaN,NaN,397.6,1,15464,NaN,NaN,330.9,121.68,20.77359073481214,NaN,NaN,509.25,37,3720,NaN,1368,8.8,NaN,NaN,268,9.9,416,11.2,NaN,2005-06-16,64,3.2,8450
2005,RENVILLE,NaN,30366,NaN,44057,503010,16.503,NaN,NaN,272,NaN,1045,NaN,NaN,NaN,378.4,NaN,16341,NaN,NaN,318.8,130.96,21.76472483297079,NaN,NaN,585.75,24,3930,NaN,1686,10.3,NaN,NaN,319,10.9,513,13,NaN,2005-06-16,65,3.9,8530
2005,RICE,NaN,28437,NaN,52497,1729909,60.593,NaN,NaN,290,NaN,1994,NaN,NaN,NaN,285.2,1,53803,NaN,NaN,294,138.92,24.087076847783877,NaN,NaN,1412.25,521,12882,NaN,4309,8,NaN,NaN,694,7.3,1197,9.3,NaN,2005-06-16,66,3.7,31767
2005,ROCK,NaN,34197,NaN,42542,325556,9.395,NaN,NaN,73,NaN,294,NaN,NaN,NaN,368.6,1,9263,NaN,NaN,317.5,122.95,20.4377687211917,NaN,NaN,262,37,2185,NaN,748,8.1,NaN,NaN,141,8.9,218,10,NaN,2005-06-16,67,2.5,5230
2005,ROSEAU,NaN,33066,NaN,45639,536063,16.185,NaN,NaN,108,NaN,354,NaN,NaN,NaN,258.3,NaN,16189,NaN,NaN,262.1,125.5,30.395112890791715,NaN,NaN,411.5,19,4277,NaN,1096,6.8,NaN,NaN,209,6.5,341,8,NaN,2005-06-16,68,3.2,10107
2005,SCOTT,NaN,39269,NaN,78108,4598838,118.568,NaN,NaN,178,NaN,1864,NaN,NaN,NaN,167.5,2.4285714285714284,118390,NaN,NaN,228.7,146.21,21.39884055953278,NaN,NaN,2842.75,1564,33481,NaN,4005,3.4,NaN,NaN,933,3.9,1434,4.3,NaN,2005-06-16,70,2.9,69881
2005,SHERBURNE,NaN,31609,NaN,63181,2565985,81.368,NaN,NaN,716,NaN,1578,NaN,NaN,NaN,218.6,NaN,79647,NaN,NaN,271.2,141.94,24.924700648451203,NaN,NaN,1797.25,1164,21327,NaN,3712,4.7,NaN,NaN,716,4.7,1165,5.5,NaN,2005-06-16,71,3.3,46350
2005,SIBLEY,NaN,31215,NaN,46742,472163,14.969000000000001,NaN,NaN,NaN,NaN,518,NaN,NaN,NaN,281.1,NaN,14845,NaN,NaN,244.2,141.66,17.308710198773706,NaN,NaN,372,85,3665,NaN,1192,8,NaN,NaN,272,10,431,11.8,NaN,2005-06-16,72,3.2,9106
2005,ST. LOUIS,NaN,30022,NaN,40054,5957711,8610.035,NaN,NaN,1178,NaN,13259,NaN,NaN,NaN,358.9,3,185551,NaN,NaN,311.4,145.03,23.641000143724877,NaN,NaN,161.25,740,37680,NaN,23712,12.8,NaN,NaN,3714,13.4,5710,15.2,NaN,2005-06-16,69,3.575,4821.482
2005,STEARNS,NaN,29681,NaN,47024,4209190,142.976,NaN,NaN,587,NaN,5707,NaN,NaN,NaN,219.7,2,134792,NaN,NaN,233.1,139.94,21.858806281088416,NaN,NaN,4152.5,1288,31508,NaN,12840,9.5,NaN,NaN,1902,8.4,2954,9.4,NaN,2005-06-16,73,3.4,80394
2005,STEELE,NaN,31064,NaN,51296,1104897,35.592,NaN,NaN,213,NaN,1709,NaN,NaN,NaN,220.7,NaN,34976,NaN,NaN,216.7,129.03,26.197599932015727,NaN,NaN,991.25,199,8834,NaN,2329,6.7,NaN,NaN,506,8,803,9.1,NaN,2005-06-16,74,3.6,19614
2005,STEVENS,NaN,34021,NaN,42916,333641,9.742,NaN,NaN,33,NaN,311,NaN,NaN,NaN,158.3,NaN,8815,NaN,NaN,157.1,133.53,17.976712501147265,NaN,NaN,329.75,33,1724,NaN,1048,11.9,NaN,NaN,92,7.4,161,9.3,NaN,2005-06-16,75,2.7,5458
2005,SWIFT,NaN,30906,NaN,38277,316227,10.63,NaN,NaN,23,NaN,451,NaN,NaN,NaN,373.6,NaN,9611,NaN,NaN,309.1,134.09,21.317821942002602,NaN,NaN,307.5,23,2239,NaN,928,9.7,NaN,NaN,151,9.2,244,10.9,NaN,2005-06-16,76,3.6,5295
2005,TODD,NaN,24468,NaN,37095,602117,24.000999999999998,NaN,NaN,289,NaN,1311,NaN,NaN,NaN,357.3,NaN,24230,NaN,NaN,294.6,151.01,22.45379265355748,NaN,NaN,491.75,183,5699,NaN,2902,12,NaN,NaN,607,14.2,935,16.4,NaN,2005-06-16,77,4.1,12328
2005,TRAVERSE,NaN,29820,NaN,32883,114451,3.8089999999999997,NaN,NaN,32,NaN,287,NaN,NaN,NaN,NaN,NaN,3695,NaN,NaN,NaN,NaN,18.732117463993596,NaN,NaN,124.25,13,793,NaN,519,14,NaN,NaN,88,13.9,138,17.4,NaN,2005-06-16,78,3.4,1819
2005,WABASHA,NaN,32241,NaN,52140,699816,21.756999999999998,NaN,NaN,NaN,NaN,625,NaN,NaN,NaN,259.7,NaN,21754,NaN,NaN,224.8,134.51,19.56956605076063,NaN,NaN,592,130,5052,NaN,1522,7,NaN,NaN,270,7.1,420,8.3,NaN,2005-06-16,79,3.3,12802
2005,WADENA,NaN,23696,NaN,33769,326982,13.452,NaN,NaN,86,NaN,1044,NaN,NaN,NaN,447.7,NaN,13139,NaN,NaN,356.5,143.74,28.25724934827106,NaN,NaN,418.25,68,3170,NaN,1926,14.7,NaN,NaN,395,17.2,613,19.3,NaN,2005-06-16,80,5.6,6455
2005,WASECA,NaN,29435,NaN,46085,567742,19.302,NaN,NaN,110,NaN,1162,NaN,NaN,NaN,287.2,1,17825,NaN,NaN,281.9,126.6,23.776261390066765,NaN,NaN,488,76,4407,NaN,1643,9.2,NaN,NaN,319,9.9,472,10.7,NaN,2005-06-16,81,3.5,10694
2005,WASHINGTON,NaN,44172,NaN,73976,9716652,217.24599999999998,NaN,NaN,1292,NaN,4743,NaN,NaN,NaN,219.5,28.5,216411,NaN,NaN,238.9,146.64,20.06855245189282,NaN,NaN,5223.25,2544,57249,NaN,8283,3.8,NaN,NaN,1656,3.9,2636,4.6,NaN,2005-06-16,82,3,125846
2005,WATONWAN,NaN,30448,NaN,39187,346402,11.214,NaN,NaN,91,NaN,499,NaN,NaN,NaN,304.5,NaN,11010,NaN,NaN,271,128.06,25.130559398418463,NaN,NaN,309.75,26,2846,NaN,1244,11.3,NaN,NaN,254,12.3,407,14.3,NaN,2005-06-16,83,3.7,5666
2005,WILKIN,NaN,31700,NaN,44460,215590,6.606,NaN,NaN,51,NaN,524,NaN,NaN,NaN,384.4,NaN,6623,NaN,NaN,328.3,118.92,24.446184828820762,NaN,NaN,173.25,17,1608,NaN,581,8.8,NaN,NaN,114,9.3,169,10.5,NaN,2005-06-16,84,3.2,3502
2005,WINONA,NaN,29689,NaN,40686,1506918,49.574,NaN,NaN,105,NaN,1827,NaN,NaN,NaN,234.8,1,44906,NaN,NaN,243.7,129.34,20.785965371172853,NaN,NaN,1230,181,9241,NaN,6338,14.1,NaN,NaN,711,10.4,1134,12.3,NaN,2005-06-16,85,3.1,28210
2005,WRIGHT,NaN,33272,NaN,60018,3682360,109.71799999999999,NaN,NaN,2056,NaN,2402,NaN,NaN,NaN,238.9,NaN,109437,NaN,NaN,275.5,142.73,26.67382845055898,NaN,NaN,2852.5,2141,29942,NaN,5473,5,NaN,NaN,1118,5.3,1822,6.1,NaN,2005-06-16,86,3.1,62449
2005,YELLOW MEDICINE,NaN,32654,NaN,38613,349107,10.413,NaN,NaN,99,NaN,347,NaN,NaN,NaN,433.1,NaN,10088,NaN,NaN,352.4,115.26,18.999218077427546,NaN,NaN,326,21,2415,NaN,992,9.8,NaN,NaN,177,10,271,11.2,NaN,2005-06-16,87,3.6,5473
2006,AITKIN,NaN,25194,NaN,36157,412093,15.878,NaN,NaN,394,NaN,931,NaN,NaN,NaN,499,NaN,15904,NaN,NaN,298.7,151.19,24.66006444599271,NaN,NaN,452.25,265,2960,NaN,2354,14.8,NaN,NaN,429,19.9,698,23.6,NaN,2006-06-16,1,4.6,7683
2006,ANOKA,NaN,36866,NaN,66271,11929417,324.07,NaN,NaN,1012,NaN,12620,NaN,NaN,NaN,232.1,29.666666666666668,323349,NaN,NaN,250.2,152.41,25.872357572081757,NaN,NaN,7758.25,1433,85264,NaN,19480,6,NaN,NaN,4097,6.5,6442,7.6,NaN,2006-06-16,2,3.5,190715
2006,BECKER,NaN,29693,NaN,41574,951871,31.844,NaN,NaN,252,NaN,2448,NaN,NaN,NaN,388.9,NaN,31691,NaN,NaN,327.8,159.31,24.491537565165913,NaN,NaN,992.5,239,7394,NaN,3736,11.8,NaN,NaN,880,16.6,1317,17.8,NaN,2006-06-16,3,3.7,17907
2006,BELTRAMI,NaN,25904,NaN,40431,1115596,43.043,NaN,NaN,507,NaN,6756,NaN,NaN,NaN,384.9,NaN,41156,NaN,NaN,381,150.71,31.559509782809975,NaN,NaN,1137,138,10659,NaN,7753,18.8,NaN,NaN,1772,23.5,2867,26.9,NaN,2006-06-16,4,4.3,21219
2006,BENTON,NaN,31973,NaN,47676,1202720,39.03,NaN,NaN,352,NaN,1627,NaN,NaN,NaN,251.6,NaN,38018,NaN,NaN,289.7,144.16,31.200601854311618,NaN,NaN,914.75,266,9366,NaN,2819,7.4,NaN,NaN,520,8,853,9.1,NaN,2006-06-16,5,3.4,22216
2006,BIG STONE,NaN,30742,NaN,35705,165239,5.3389999999999995,NaN,NaN,55,NaN,231,NaN,NaN,NaN,453.4,NaN,5351,NaN,NaN,323.7,NaN,18.117068865504855,NaN,NaN,188.75,15,1140,NaN,687,12.8,NaN,NaN,119,13.7,175,15.4,NaN,2006-06-16,6,3.3,2846
