"YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","STATEFIP","COUNTY","PERNUM","WTFINL","CPSIDP","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP","VOTED","VOREG","VOSUPPWT"
2012,35590,5,1669.0888,20120203553700,,27,0,1,1644.7094,20120203553701,,,,,,,,,,
2012,35590,5,1669.0888,20120203553700,,27,0,2,1669.0888,20120203553702,,,,,,,,,,
2012,35591,5,1555.9823,20120403559300,,27,0,1,1555.9823,20120403559301,,,,,,,,,,
2012,35592,5,1187.1824,20110203539800,,27,0,1,1541.3173,20110203539801,,,,,,,,,,
2012,35592,5,1187.1824,20110203539800,,27,0,2,1187.1824,20110203539802,,,,,,,,,,
2012,35592,5,1187.1824,20110203539800,,27,0,3,1321.134,20110203539803,,,,,,,,,,
2012,35592,5,1187.1824,20110203539800,,27,0,4,1958.8415,20110203539804,,,,,,,,,,
2012,35592,5,1187.1824,20110203539800,,27,0,5,1365.797,20110203539805,,,,,,,,,,
2012,35593,5,1843.0113,20120203554100,,27,0,1,1715.5836,20120203554101,,,,,,,,,,
2012,35593,5,1843.0113,20120203554100,,27,0,2,1843.0113,20120203554102,,,,,,,,,,
2012,35594,5,1537.4496,20120403559700,,27,0,1,1537.4496,20120403559701,,,,,,,,,,
2012,35594,5,1537.4496,20120403559700,,27,0,2,1974.3452,20120403559702,,,,,,,,,,
2012,35595,5,1699.8264,20120203554300,,27,0,1,1451.6756,20120203554301,,,,,,,,,,
2012,35595,5,1699.8264,20120203554300,,27,0,2,1699.8264,20120203554302,,,,,,,,,,
2012,35597,5,1285.7911,20120203554500,,27,0,1,1285.7911,20120203554501,,,,,,,,,,
2012,35597,5,1285.7911,20120203554500,,27,0,2,1578.0845,20120203554502,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,1,1655.8439,20120403560101,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,2,1567.2499,20120403560102,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,3,1645.3128,20120403560103,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,4,1453.6293,20120403560104,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,5,1705.8678,20120403560105,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,6,1453.6293,20120403560106,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,7,1552.4006,20120403560107,,,,,,,,,,
2012,35598,5,1567.2499,20120403560100,,27,0,8,1597.4165,20120403560108,,,,,,,,,,
2012,35602,5,1285.7911,20110203540800,,27,0,1,1285.7911,20110203540801,,,,,,,,,,
2012,35602,5,1285.7911,20110203540800,,27,0,2,1598.5742,20110203540802,,,,,,,,,,
2012,35602,5,1285.7911,20110203540800,,27,0,3,1384.6657,20110203540803,,,,,,,,,,
2012,35604,5,1555.9823,20120403560600,,27,0,1,1604.886,20120403560601,,,,,,,,,,
2012,35604,5,1555.9823,20120403560600,,27,0,2,1555.9823,20120403560602,,,,,,,,,,
2012,35605,5,1667.0013,20120403560700,,27,0,1,1667.0013,20120403560701,,,,,,,,,,
2012,35606,5,1716.2658,20110203541200,,27,0,1,1716.2658,20110203541201,,,,,,,,,,
2012,35606,5,1716.2658,20110203541200,,27,0,2,1644.7094,20110203541202,,,,,,,,,,
2012,35607,5,1522.3288,20110403539500,,27,0,1,1522.3288,20110403539501,,,,,,,,,,
2012,35609,5,1655.8439,20110403539700,,27,0,1,1655.8439,20110403539701,,,,,,,,,,
2012,35610,5,1686.9529,20120203555600,,27,0,1,1686.9529,20120203555601,,,,,,,,,,
2012,35610,5,1686.9529,20120203555600,,27,0,2,1803.3525,20120203555602,,,,,,,,,,
2012,35611,5,1597.2069,20110403539900,,27,0,1,1597.2069,20110403539901,,,,,,,,,,
2012,35611,5,1597.2069,20110403539900,,27,0,2,1939.1548,20110403539902,,,,,,,,,,
2012,35611,5,1597.2069,20110403539900,,27,0,3,1537.0185,20110403539903,,,,,,,,,,
2012,35611,5,1597.2069,20110403539900,,27,0,4,2079.6025,20110403539904,,,,,,,,,,
2012,35612,5,1567.2499,20120403561400,,27,0,1,1655.8439,20120403561401,,,,,,,,,,
2012,35612,5,1567.2499,20120403561400,,27,0,2,1567.2499,20120403561402,,,,,,,,,,
2012,35613,5,1420.3869,20110403540100,,27,0,1,1420.3869,20110403540101,,,,,,,,,,
2012,35613,5,1420.3869,20110403540100,,27,0,2,1537.4496,20110403540102,,,,,,,,,,
2012,35615,5,1699.8264,20110203542200,,27,0,1,1618.1153,20110203542201,,,,,,,,,,
2012,35615,5,1699.8264,20110203542200,,27,0,2,1699.8264,20110203542202,,,,,,,,,,
2012,35616,5,1420.3869,20110403540400,,27,0,1,1420.3869,20110403540401,,,,,,,,,,
2012,35616,5,1420.3869,20110403540400,,27,0,2,1537.4496,20110403540402,,,,,,,,,,
2012,35617,5,1595.7088,20110403540500,,27,0,1,1595.7088,20110403540501,,,,,,,,,,
2012,35617,5,1595.7088,20110403540500,,27,0,2,1621.2868,20110403540502,,,,,,,,,,
2012,35619,5,1543.2314,20120403562100,,27,0,1,1543.2314,20120403562101,,,,,,,,,,
2012,35619,5,1543.2314,20120403562100,,27,0,2,1382.7178,20120403562102,,,,,,,,,,
2012,35620,5,1522.3288,20120403562200,,27,0,1,1421.7567,20120403562201,,,,,,,,,,
2012,35620,5,1522.3288,20120403562200,,27,0,2,1522.3288,20120403562202,,,,,,,,,,
2012,35623,5,1690.339,20110503543800,,27,0,1,1690.339,20110503543801,,,,,,,,,,
2012,35623,5,1690.339,20110503543800,,27,0,2,1609.5343,20110503543802,,,,,,,,,,
2012,35623,5,1690.339,20110503543800,,27,0,3,1609.5343,20110503543803,,,,,,,,,,
2012,35624,5,1391.491,20120303562000,,27,0,1,1391.491,20120303562001,,,,,,,,,,
2012,35624,5,1391.491,20120303562000,,27,0,2,1383.3348,20120303562002,,,,,,,,,,
2012,35624,5,1391.491,20120303562000,,27,0,3,1758.9967,20120303562003,,,,,,,,,,
2012,35625,5,1843.0113,20110203543200,,27,0,1,1704.372,20110203543201,,,,,,,,,,
2012,35625,5,1843.0113,20110203543200,,27,0,2,1843.0113,20110203543202,,,,,,,,,,
2012,35628,5,1504.9998,20110303538600,,27,0,1,1446.2715,20110303538601,,,,,,,,,,
2012,35628,5,1504.9998,20110303538600,,27,0,2,1504.9998,20110303538602,,,,,,,,,,
2012,35629,5,1574.2161,20110303538700,,27,0,1,1595.3483,20110303538701,,,,,,,,,,
2012,35629,5,1574.2161,20110303538700,,27,0,2,1574.2161,20110303538702,,,,,,,,,,
2012,35631,5,1582.2507,20110303539000,,27,0,1,1582.2507,20110303539001,,,,,,,,,,
2012,35631,5,1582.2507,20110303539000,,27,0,2,1992.4168,20110303539002,,,,,,,,,,
2012,35632,5,1574.2161,20110303539100,,27,0,1,1689.1675,20110303539101,,,,,,,,,,
2012,35632,5,1574.2161,20110303539100,,27,0,2,1574.2161,20110303539102,,,,,,,,,,
2012,35633,5,1582.5318,20110303539200,,27,0,1,1662.6402,20110303539201,,,,,,,,,,
2012,35633,5,1582.5318,20110303539200,,27,0,2,1582.5318,20110303539202,,,,,,,,,,
2012,35634,5,1669.1439,20110303539300,,27,0,1,1669.1439,20110303539301,,,,,,,,,,
2012,35635,5,1582.5318,20110303539400,,27,0,1,1582.5318,20110303539401,,,,,,,,,,
2012,35636,5,1609.5343,20110503545200,,27,0,1,1609.5343,20110503545201,,,,,,,,,,
2012,35637,5,1451.4038,20110503545300,,27,0,1,1522.8501,20110503545301,,,,,,,,,,
2012,35637,5,1451.4038,20110503545300,,27,0,2,1451.4038,20110503545302,,,,,,,,,,
2012,35638,5,1656.6295,20110503545400,,27,0,1,1656.6295,20110503545401,,,,,,,,,,
2012,35639,5,1757.6362,20110303539800,,27,0,1,1460.7523,20110303539801,,,,,,,,,,
2012,35639,5,1757.6362,20110303539800,,27,0,2,1757.6362,20110303539802,,,,,,,,,,
2012,35639,5,1757.6362,20110303539800,,27,0,3,1482.9644,20110303539803,,,,,,,,,,
2012,35640,5,1543.2314,20110403542900,,27,0,1,1543.2314,20110403542901,,,,,,,,,,
2012,35641,5,1437.4405,20120403564200,,27,0,1,1421.7567,20120403564201,,,,,,,,,,
2012,35641,5,1437.4405,20120403564200,,27,0,2,1437.4405,20120403564202,,,,,,,,,,
2012,35643,5,1437.4405,20110403543300,,27,0,1,1421.7567,20110403543301,,,,,,,,,,
2012,35643,5,1437.4405,20110403543300,,27,0,2,1437.4405,20110403543302,,,,,,,,,,
2012,35645,5,1651.8347,20110303540400,,27,0,1,1737.8446,20110303540401,,,,,,,,,,
2012,35645,5,1651.8347,20110303540400,,27,0,2,1651.8347,20110303540402,,,,,,,,,,
2012,35646,5,1820.8059,20120403564800,,27,0,1,1820.8059,20120403564801,,,,,,,,,,
2012,35646,5,1820.8059,20120403564800,,27,0,2,2032.909,20120403564802,,,,,,,,,,
2012,35648,5,1285.7911,20120203559200,,27,0,1,1578.0845,20120203559201,,,,,,,,,,
2012,35648,5,1285.7911,20120203559200,,27,0,2,1285.7911,20120203559202,,,,,,,,,,
2012,35650,5,1669.1439,20110303541000,,27,0,1,1669.1439,20110303541001,,,,,,,,,,
2012,35652,5,1651.8347,20110303541200,,27,0,1,1651.8347,20110303541201,,,,,,,,,,
2012,35653,5,1437.4405,20110403544300,,27,0,1,1421.7567,20110403544301,,,,,,,,,,
2012,35653,5,1437.4405,20110403544300,,27,0,2,1437.4405,20110403544302,,,,,,,,,,
2012,35654,5,1517.382,20110503547000,,27,0,1,1690.339,20110503547001,,,,,,,,,,
2012,35654,5,1517.382,20110503547000,,27,0,2,1517.382,20110503547002,,,,,,,,,,
2012,35654,5,1517.382,20110503547000,,27,0,3,1322.9227,20110503547003,,,,,,,,,,
2012,35656,5,1622.633,20120503565600,,27,0,1,1622.633,20120503565601,,,,,,,,,,
2012,35657,5,1666.6939,20120203560000,,27,0,1,1666.6939,20120203560001,,,,,,,,,,
2012,35657,5,1666.6939,20120203560000,,27,0,2,1618.1153,20120203560002,,,,,,,,,,
2012,35657,5,1666.6939,20120203560000,,27,0,3,1642.4118,20120203560003,,,,,,,,,,
2012,35659,5,1569.3423,20110403544700,,27,0,1,1569.3423,20110403544701,,,,,,,,,,
2012,35659,5,1569.3423,20110403544700,,27,0,2,1537.4496,20110403544702,,,,,,,,,,
2012,35661,5,1435.6825,20120503566100,,27,0,1,1435.6825,20120503566101,,,,,,,,,,
2012,35661,5,1435.6825,20120503566100,,27,0,2,1412.5339,20120503566102,,,,,,,,,,
2012,35661,5,1435.6825,20120503566100,,27,0,3,1435.6825,20120503566103,,,,,,,,,,
2012,35661,5,1435.6825,20120503566100,,27,0,4,1520.3538,20120503566104,,,,,,,,,,
2012,35662,5,1644.7094,20120203560400,,27,0,1,1644.7094,20120203560401,,,,,,,,,,
2012,35662,5,1644.7094,20120203560400,,27,0,2,1642.4118,20120203560402,,,,,,,,,,
2012,35664,5,1522.3288,20120403566400,,27,0,1,1522.3288,20120403566401,,,,,,,,,,
2012,35665,5,1759.3084,20110203546900,,27,0,1,1759.3084,20110203546901,,,,,,,,,,
2012,35666,5,1465.0589,20110503548100,,27,0,1,1465.0589,20110503548101,,,,,,,,,,
2012,35666,5,1465.0589,20110503548100,,27,0,2,1573.2826,20110503548102,,,,,,,,,,
2012,35668,5,1595.5283,20110303542600,,27,0,1,1595.5283,20110303542601,,,,,,,,,,
2012,35668,5,1595.5283,20110303542600,,27,0,2,1446.2715,20110303542602,,,,,,,,,,
2012,35669,5,1699.8264,20120203561100,,27,0,1,1699.8264,20120203561101,,,,,,,,,,
2012,35669,5,1699.8264,20120203561100,,27,0,2,1704.372,20120203561102,,,,,,,,,,
2012,35671,5,1673.7325,20120203561500,,27,0,1,1673.7325,20120203561501,,,,,,,,,,
2012,35671,5,1673.7325,20120203561500,,27,0,2,1661.8176,20120203561502,,,,,,,,,,
2012,35672,5,1567.2499,20120403567300,,27,0,1,1632.9007,20120403567301,,,,,,,,,,
2012,35672,5,1567.2499,20120403567300,,27,0,2,1567.2499,20120403567302,,,,,,,,,,
2012,35672,5,1567.2499,20120403567300,,27,0,3,1974.3452,20120403567303,,,,,,,,,,
2012,35673,5,1285.7911,20110203547500,,27,0,1,1285.7911,20110203547501,,,,,,,,,,
2012,35673,5,1285.7911,20110203547500,,27,0,2,1639.9816,20110203547502,,,,,,,,,,
2012,35673,5,1285.7911,20110203547500,,27,0,3,1646.1212,20110203547505,,,,,,,,,,
2012,35673,5,1285.7911,20110203547500,,27,0,4,1381.8522,20110203547503,,,,,,,,,,
2012,35673,5,1285.7911,20110203547500,,27,0,5,1312.9935,20110203547504,,,,,,,,,,
2012,35674,5,1371.8437,20120403567500,,27,0,1,1371.8437,20120403567501,,,,,,,,,,
2012,35674,5,1371.8437,20120403567500,,27,0,2,1643.5795,20120403567502,,,,,,,,,,
2012,35678,5,1759.3084,20120203562300,,27,0,1,1451.6756,20120203562301,,,,,,,,,,
2012,35678,5,1759.3084,20120203562300,,27,0,2,1759.3084,20120203562302,,,,,,,,,,
2012,35679,5,1699.8264,20120203562400,,27,0,1,1699.8264,20120203562401,,,,,,,,,,
2012,35679,5,1699.8264,20120203562400,,27,0,2,1285.7911,20120203562402,,,,,,,,,,
2012,35679,5,1699.8264,20120203562400,,27,0,3,1462.5967,20120203562403,,,,,,,,,,
2012,35679,5,1699.8264,20120203562400,,27,0,4,1375.6567,20120203562404,,,,,,,,,,
2012,35680,5,1639.9816,20110203548300,,27,0,1,1639.9816,20110203548301,,,,,,,,,,
2012,35680,5,1639.9816,20110203548300,,27,0,2,1839.3223,20110203548302,,,,,,,,,,
2012,35680,5,1639.9816,20110203548300,,27,0,3,1639.9816,20110203548303,,,,,,,,,,
2012,35682,5,1571.9253,20110503549700,,27,0,1,1571.9253,20110503549701,,,,,,,,,,
2012,35683,5,1420.3869,20110403547300,,27,0,1,1643.1336,20110403547301,,,,,,,,,,
2012,35683,5,1420.3869,20110403547300,,27,0,2,1420.3869,20110403547302,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,1,1346.174,20110503550001,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,2,1283.1222,20110503550002,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,3,1160.0554,20110503550013,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,4,1160.0554,20110503550014,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,5,1415.8572,20110503550003,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,6,1415.8572,20110503550004,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,7,1159.7287,20110503550005,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,8,1077.8966,20110503550006,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,9,997.1567,20110503550007,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,10,1061.8517,20110503550008,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,11,1056.6365,20110503550009,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,12,1432.4536,20110503550010,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,13,1167.8555,20110503550011,,,,,,,,,,
2012,35684,5,1346.174,20110503550000,,27,0,14,1208.667,20110503550012,,,,,,,,,,
2012,35685,5,1595.6502,20120203562900,,27,0,1,1595.6502,20120203562901,,,,,,,,,,
2012,35685,5,1595.6502,20120203562900,,27,0,2,1759.3084,20120203562902,,,,,,,,,,
2012,35686,5,1428.8138,20120203563000,,27,0,1,1839.3223,20120203563001,,,,,,,,,,
2012,35686,5,1428.8138,20120203563000,,27,0,2,1428.8138,20120203563002,,,,,,,,,,
2012,35686,5,1428.8138,20120203563000,,27,0,3,2676.8906,20120203563003,,,,,,,,,,
2012,35687,5,1365.9119,20110403547700,,27,0,1,1365.9119,20110403547701,,,,,,,,,,
2012,35687,5,1365.9119,20110403547700,,27,0,2,1800.3831,20110403547702,,,,,,,,,,
2012,35687,5,1365.9119,20110403547700,,27,0,3,1339.1256,20110403547703,,,,,,,,,,
2012,35687,5,1365.9119,20110403547700,,27,0,4,1447.1613,20110403547704,,,,,,,,,,
2012,35688,5,1843.0113,20120203563200,,27,0,1,1843.0113,20120203563201,,,,,,,,,,
2012,35689,5,1686.9529,20110203549400,,27,0,1,1686.9529,20110203549401,,,,,,,,,,
2012,35689,5,1686.9529,20110203549400,,27,0,2,1839.3223,20110203549402,,,,,,,,,,
2012,35690,5,1439.9887,20110203549600,,27,0,1,1839.3223,20110203549601,,,,,,,,,,
2012,35690,5,1439.9887,20110203549600,,27,0,2,1439.9887,20110203549602,,,,,,,,,,
2012,35690,5,1439.9887,20110203549600,,27,0,3,1755.0468,20110203549604,,,,,,,,,,
2012,35690,5,1439.9887,20110203549600,,27,0,4,1440.8438,20110203549603,,,,,,,,,,
2012,35692,5,1569.3423,20120403569300,,27,0,1,1632.9007,20120403569301,,,,,,,,,,
2012,35692,5,1569.3423,20120403569300,,27,0,2,1569.3423,20120403569302,,,,,,,,,,
2012,35692,5,1569.3423,20120403569300,,27,0,3,1705.8678,20120403569303,,,,,,,,,,
2012,35692,5,1569.3423,20120403569300,,27,0,4,1257.6609,20120403569304,,,,,,,,,,
2012,35693,5,1699.8264,20120203563800,,27,0,1,1618.1153,20120203563801,,,,,,,,,,
2012,35693,5,1699.8264,20120203563800,,27,0,2,1699.8264,20120203563802,,,,,,,,,,
2012,35694,5,1371.8437,20120403569500,,27,0,1,1371.8437,20120403569501,,,,,,,,,,
2012,35694,5,1371.8437,20120403569500,,27,0,2,1584.8339,20120403569502,,,,,,,,,,
2012,35694,5,1371.8437,20120403569500,,27,0,3,1338.5515,20120403569503,,,,,,,,,,
2012,35696,5,1651.8347,20120303569200,,27,0,1,1651.8347,20120303569201,,,,,,,,,,
2012,35696,5,1651.8347,20120303569200,,27,0,2,1737.8446,20120303569202,,,,,,,,,,
2012,35697,5,1697.5112,20120303569300,,27,0,1,1697.5112,20120303569301,,,,,,,,,,
2012,35697,5,1697.5112,20120303569300,,27,0,2,1475.8774,20120303569302,,,,,,,,,,
2012,35697,5,1697.5112,20120303569300,,27,0,3,1678.6236,20120303569303,,,,,,,,,,
2012,35697,5,1697.5112,20120303569300,,27,0,4,1706.5057,20120303569304,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,1,1706.6112,20120403569901,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,2,1371.8437,20120403569902,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,3,1462.2165,20120403569903,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,4,1462.2165,20120403569904,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,5,1654.3535,20120403569905,,,,,,,,,,
2012,35698,5,1371.8437,20120403569900,,27,0,6,1487.6647,20120403569906,,,,,,,,,,
2012,35699,5,1351.5449,20120403570000,,27,0,1,1351.5449,20120403570001,,,,,,,,,,
2012,35699,5,1351.5449,20120403570000,,27,0,2,1655.8439,20120403570002,,,,,,,,,,
2012,35700,5,1514.7494,20120303569500,,27,0,1,1514.7494,20120303569501,,,,,,,,,,
2012,35700,5,1514.7494,20120303569500,,27,0,2,1599.3466,20120303569502,,,,,,,,,,
2012,35700,5,1514.7494,20120303569500,,27,0,3,1497.9065,20120303569503,,,,,,,,,,
2012,35700,5,1514.7494,20120303569500,,27,0,4,1497.9065,20120303569504,,,,,,,,,,
2012,35700,5,1514.7494,20120303569500,,27,0,5,1693.0011,20120303569505,,,,,,,,,,
2012,35702,5,1522.3288,20120403570300,,27,0,1,1522.3288,20120403570301,,,,,,,,,,
2012,35702,5,1522.3288,20120403570300,,27,0,2,1595.7088,20120403570302,,,,,,,,,,
2012,35704,5,1421.7567,20110403549500,,27,0,1,1421.7567,20110403549501,,,,,,,,,,
2012,35704,5,1421.7567,20110403549500,,27,0,2,1420.3869,20110403549502,,,,,,,,,,
2012,35705,5,1445.5448,20120403570700,,27,0,1,1445.5448,20120403570701,,,,,,,,,,
2012,35705,5,1445.5448,20120403570700,,27,0,2,1621.2868,20120403570702,,,,,,,,,,
2012,35706,5,1420.3869,20110403549700,,27,0,1,1420.3869,20110403549701,,,,,,,,,,
2012,35706,5,1420.3869,20110403549700,,27,0,2,1643.1336,20110403549702,,,,,,,,,,
2012,35707,5,1514.7494,20120303570300,,27,0,1,1514.7494,20120303570301,,,,,,,,,,
2012,35707,5,1514.7494,20120303570300,,27,0,2,1456.9163,20120303570302,,,,,,,,,,
2012,35707,5,1514.7494,20120303570300,,27,0,3,1678.1688,20120303570303,,,,,,,,,,
2012,35708,5,1522.3288,20120403571000,,27,0,1,1522.3288,20120403571001,,,,,,,,,,
2012,35709,5,1567.2499,20110403550000,,27,0,1,1567.2499,20110403550001,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,1,1661.8176,20120203565501,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,2,1349.6616,20120203565502,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,3,1755.0468,20120203565503,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,4,1381.8522,20120203565504,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,5,1630.1991,20120203565505,,,,,,,,,,
2012,35710,5,1349.6616,20120203565500,,27,0,6,1665.2098,20120203565506,,,,,,,,,,
2012,35713,5,1699.8264,20110203551900,,27,0,1,1699.8264,20110203551901,,,,,,,,,,
2012,35714,5,1569.3423,20120403571700,,27,0,1,1655.8439,20120403571701,,,,,,,,,,
2012,35714,5,1569.3423,20120403571700,,27,0,2,1569.3423,20120403571702,,,,,,,,,,
2012,35714,5,1569.3423,20120403571700,,27,0,3,1224.0196,20120403571703,,,,,,,,,,
2012,35714,5,1569.3423,20120403571700,,27,0,4,1505.18,20120403571704,,,,,,,,,,
2012,35715,5,1661.8176,20110203552000,,27,0,1,1661.8176,20110203552001,,,,,,,,,,
2012,35717,5,1820.8059,20120403572100,,27,0,1,1820.8059,20120403572101,,,,,,,,,,
2012,35717,5,1820.8059,20120403572100,,27,0,2,2032.909,20120403572102,,,,,,,,,,
2012,35718,5,1371.8437,20120403572200,,27,0,1,1643.5795,20120403572201,,,,,,,,,,
2012,35718,5,1371.8437,20120403572200,,27,0,2,1371.8437,20120403572202,,,,,,,,,,
2012,35719,5,1445.5448,20120403572300,,27,0,1,1604.886,20120403572301,,,,,,,,,,
2012,35719,5,1445.5448,20120403572300,,27,0,2,1445.5448,20120403572302,,,,,,,,,,
2012,35720,5,1583.8234,20120203566400,,27,0,1,1583.8234,20120203566401,,,,,,,,,,
2012,35721,5,1566.3997,20110303547800,,27,0,1,1566.3997,20110303547801,,,,,,,,,,
2012,35721,5,1566.3997,20110303547800,,27,0,2,1569.1098,20110303547802,,,,,,,,,,
2012,35723,5,1351.5449,20110403551300,,27,0,1,1351.5449,20110403551301,,,,,,,,,,
2012,35723,5,1351.5449,20110403551300,,27,0,2,1655.8439,20110403551302,,,,,,,,,,
2012,35723,5,1351.5449,20110403551300,,27,0,3,1461.9653,20110403551304,,,,,,,,,,
2012,35723,5,1351.5449,20110403551300,,27,0,4,1597.4165,20110403551303,,,,,,,,,,
2012,35724,5,1621.2868,20120403572800,,27,0,1,1621.2868,20120403572801,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,1,1365.9119,20110403551501,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,2,1643.5795,20110403551502,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,3,1462.2165,20110403551503,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,4,1269.385,20110403551504,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,5,1487.6647,20110403551505,,,,,,,,,,
2012,35725,5,1365.9119,20110403551500,,27,0,6,1397.2332,20110403551506,,,,,,,,,,
2012,35726,5,1432.6506,20110303548300,,27,0,1,1689.1675,20110303548301,,,,,,,,,,
2012,35726,5,1432.6506,20110303548300,,27,0,2,1432.6506,20110303548302,,,,,,,,,,
2012,35728,5,1699.8264,20110203553400,,27,0,1,1704.372,20110203553401,,,,,,,,,,
2012,35728,5,1699.8264,20110203553400,,27,0,2,1699.8264,20110203553402,,,,,,,,,,
2012,35728,5,1699.8264,20110203553400,,27,0,3,1803.3525,20110203553403,,,,,,,,,,
2012,35729,5,1285.7911,20120203567400,,27,0,1,1661.8176,20120203567401,,,,,,,,,,
2012,35729,5,1285.7911,20120203567400,,27,0,2,1285.7911,20120203567402,,,,,,,,,,
2012,35729,5,1285.7911,20120203567400,,27,0,3,1453.9945,20120203567403,,,,,,,,,,
2012,35729,5,1285.7911,20120203567400,,27,0,4,1665.2098,20120203567404,,,,,,,,,,
2012,35730,5,1666.6939,20110203553600,,27,0,1,1583.8234,20110203553601,,,,,,,,,,
2012,35730,5,1666.6939,20110203553600,,27,0,2,1666.6939,20110203553602,,,,,,,,,,
2012,35730,5,1666.6939,20110203553600,,27,0,3,1346.2426,20110203553604,,,,,,,,,,
2012,35730,5,1666.6939,20110203553600,,27,0,4,1507.6858,20110203553603,,,,,,,,,,
2012,35732,5,1673.7325,20120203567700,,27,0,1,1673.7325,20120203567701,,,,,,,,,,
2012,35734,5,1489.0897,20110403552400,,27,0,1,1489.0897,20110403552401,,,,,,,,,,
2012,35738,5,1762.0564,20120203568200,,27,27137,1,1528.2814,20120203568201,,,,,,,,,,
2012,35738,5,1762.0564,20120203568200,,27,27137,2,1762.0564,20120203568202,,,,,,,,,,
2012,35739,5,1678.1549,20110303549700,,27,0,1,1678.1549,20110303549701,,,,,,,,,,
2012,35739,5,1678.1549,20110303549700,,27,0,2,1844.2443,20110303549702,,,,,,,,,,
2012,35740,5,1422.0229,20120503574000,,27,0,1,1650.8066,20120503574001,,,,,,,,,,
2012,35740,5,1422.0229,20120503574000,,27,0,2,1422.0229,20120503574002,,,,,,,,,,
2012,35741,5,1475.3965,20110403553100,,27,0,1,1730.3122,20110403553101,,,,,,,,,,
2012,35741,5,1475.3965,20110403553100,,27,0,2,1475.3965,20110403553102,,,,,,,,,,
2012,35741,5,1475.3965,20110403553100,,27,0,3,1365.2398,20110403553103,,,,,,,,,,
2012,35741,5,1475.3965,20110403553100,,27,0,4,1294.6942,20110403553104,,,,,,,,,,
2012,35742,5,1733.2294,20110403553200,,27,0,1,1646.4282,20110403553201,,,,,,,,,,
2012,35742,5,1733.2294,20110403553200,,27,0,2,1733.2294,20110403553202,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,1,1503.6705,20110503555901,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,2,1168.2073,20110503555902,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,3,1616.5059,20110503555903,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,4,1220.7533,20110503555904,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,5,2013.4516,20110503555905,,,,,,,,,,
2012,35743,5,1503.6705,20110503555900,,27,0,6,976.6991,20110503555906,,,,,,,,,,
2012,35744,5,1679.9153,20110403553400,,27,27137,1,1679.9153,20110403553401,,,,,,,,,,
2012,35744,5,1679.9153,20110403553400,,27,27137,2,1754.97,20110403553402,,,,,,,,,,
2012,35746,5,2078.5325,20110403553600,,27,0,1,2078.5325,20110403553601,,,,,,,,,,
2012,35746,5,2078.5325,20110403553600,,27,0,2,1475.3965,20110403553602,,,,,,,,,,
