,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
186,18674,5958,49520,10951,113,611,47649,10782,19962,24283,,,,,,,,22687,14420,9902,1690,2828,8267,7388,52563,10357,11898,1505,598,1773,222,150,,,,1510,1816,484,551,326,206,191,64504,3666,1779,810,3203,46820,"Nacogdoches County, Texas",48,347,2013
187,55265,106678,297986,13887,1644,5947,259750,58593,115516,119959,151881,133864,2150,67,2185,2254,3808,127788,87791,58076,9832,19883,39997,30215,277417,48062,70099,8582,3738,13365,409,1740,171069,,,3071,3586,1862,2510,2400,853,1000,346833,8463,7818,3098,28425,232032,"Nueces County, Texas",48,355,2013
188,33591,,73093,6214,109,1054,62234,18443,29701,31516,,,,,,,,32004,22649,16888,2077,3684,9355,7912,66233,8925,18338,1444,1037,3792,0,302,40437,,,640,491,672,607,547,132,91,82240,2019,2093,979,5459,57222,"Orange County, Texas",48,361,2013
189,50863,7127,113096,2273,1227,1048,84034,31368,42860,44150,,,,,,,,43524,33081,26430,2767,3884,10443,9271,96768,12338,28775,2192,1478,5931,25,339,58399,,,357,374,487,692,539,522,219,118127,3037,1921,2375,8198,82884,"Parker County, Texas",48,367,2013
190,28289,23815,95965,11305,678,5493,75901,27855,37235,35632,50386,40709,754,106,874,244,954,43194,28616,18618,2547,7451,14578,12188,93120,16915,23574,3567,1789,5747,354,447,57161,,,1124,1458,873,796,850,520,58,114927,4237,3666,924,8095,80093,"Potter County, Texas",48,375,2013
191,46042,11932,115231,4005,904,1999,87229,33165,42964,47633,,,,,,,,49024,33273,25935,2297,5041,15751,11188,100373,14960,27953,1792,1287,3989,0,579,62871,,,1531,909,378,665,334,284,131,125635,2975,1700,1226,9987,85301,"Randall County, Texas",48,381,2013
192,30343,6918,73096,5388,225,2118,49193,27802,25481,29059,,,,,,,,27818,23032,17486,1053,4493,4786,3953,65134,8709,19781,1146,859,1777,0,362,42087,,,505,227,493,156,107,0,0,84451,753,591,2489,5513,55498,"Rockwall County, Texas",48,397,2013
193,13509,18169,61133,915,0,1568,49779,11869,21731,22693,,,,,,,,22725,16960,12153,977,3830,5765,4723,51106,8382,14135,1241,422,2016,68,391,32169,,,590,222,323,255,342,256,187,65256,2123,1236,203,4285,43507,"San Patricio County, Texas",48,409,2013
194,63420,20371,167675,39666,474,2034,147846,46490,66842,75275,88025,77007,264,70,1141,2263,2866,79043,53610,39060,3199,11351,25433,21646,170683,23652,46022,5573,2484,8655,268,1054,107871,,,2253,1573,978,1586,1833,242,280,213699,5360,4389,2109,13347,148524,"Smith County, Texas",48,423,2013
195,466704,267306,1323123,290151,9479,89033,1058834,523563,529701,583474,851504,759479,4769,1269,11614,13908,36761,673785,464719,332452,37520,94747,209066,171762,1473028,241535,382838,35237,16182,73901,1310,8107,934013,206981,164781,17755,15859,13927,11376,7580,4167,1557,1895516,42538,25656,37180,111878,1275351,"Tarrant County, Texas",48,439,2013
196,42816,15382,111105,9754,360,2248,94891,31180,46231,49040,61326,52355,282,322,1200,462,1316,49880,32174,24533,2373,5268,17706,14471,106334,17601,28287,3354,1251,4271,156,406,65997,,,1745,883,589,755,394,518,252,129384,4690,3148,1238,11717,86649,"Taylor County, Texas",48,441,2013
197,31599,21222,95401,5328,288,1508,79646,26309,39879,41143,,,,,,,,43376,27130,21083,1597,4450,16246,12830,91964,14605,23068,1603,979,6456,9,62,55796,,,801,483,705,724,521,376,229,109413,2622,2283,1148,8942,74942,"Tom Green County, Texas",48,451,2013
198,281494,195116,873603,90879,4653,65848,591143,308319,333538,338963,505613,447452,20197,6944,12040,7525,42525,428889,243468,175222,18427,49819,185421,130357,897715,200277,204516,23717,5898,40625,405,4089,533088,146892,108135,17811,14501,8575,6875,4833,2519,571,1113959,29338,16371,33112,52858,806322,"Travis County, Texas",48,453,2013
199,20236,20083,78151,6691,94,819,72108,11285,29375,31834,,,,,,,,32512,24378,17046,1999,5333,8134,6702,70904,10135,19441,1520,1210,3693,,,43904,,,341,921,303,827,662,255,102,88971,2021,1633,1029,6114,60458,"Victoria County, Texas",48,469,2013
200,5853,121838,249895,1346,977,1098,173412,17166,54023,55575,85951,75080,1003,84,1820,618,2620,68696,57574,37772,4401,15401,11122,9815,186325,33700,48514,6244,1348,6023,177,1234,126671,,,3683,3618,4395,2792,1958,736,789,260531,9950,4973,1290,5148,167195,"Webb County, Texas",48,479,2013
201,44789,12908,105517,13736,958,2757,84737,36801,48684,45323,51748,46391,1043,86,3807,1016,2938,49809,32369,21781,2138,8450,17440,14861,106483,22585,24522,2932,1625,6412,111,268,61208,,,1267,955,579,729,1413,106,110,117443,4179,3427,1126,10994,84884,"Wichita County, Texas",48,485,2013
202,144032,55896,385486,28300,1328,24163,252937,157486,141169,150228,205954,186036,1243,724,2596,2099,16420,161887,118403,94657,7241,16505,43484,35413,362302,51241,107490,7562,2051,15571,183,847,228704,,,2084,2468,1665,1612,1281,288,429,467504,6532,3954,9907,29209,310729,"Williamson County, Texas",48,491,2013
203,49065,6067,104943,1151,540,2931,74998,32362,36200,36758,46496,39860,1188,701,2481,552,2277,35232,26572,22813,1142,2617,8660,6087,86141,16299,24318,721,418,1599,97,265,55345,,,2438,703,855,393,208,163,41,116174,1766,1483,599,3786,76711,"Cache County, Utah",49,005,2013
204,137639,14535,287181,4381,1294,5398,215558,89500,100014,100922,132721,120370,3543,615,2520,1853,6718,96480,78443,66800,3976,7667,18037,15470,230015,31762,72258,3192,1614,8615,0,369,152736,,,1164,1682,1246,1064,550,204,139,318508,3388,2956,3681,17599,193658,"Davis County, Utah",49,011,2013
205,392325,98010,881458,17559,8420,38677,646816,287302,324462,326137,458786,394732,17691,4223,9293,7686,27351,348179,247481,192260,18890,36331,100698,77198,818632,141828,219774,17665,6437,40932,627,3204,509947,79364,49794,10196,8986,6766,4819,3084,1669,1259,1072254,15480,13344,19216,43870,727044,"Salt Lake County, Utah",49,035,2013
206,230737,31302,503330,4095,3292,8334,347509,158566,161787,160634,195228,165645,4415,2581,10751,2732,13689,146644,119683,103251,3524,12908,26961,18555,386795,65714,114449,3924,2057,10400,0,806,257361,,,12123,5522,2628,1329,1176,586,154,548176,7658,6500,5260,15117,343139,"Utah County, Utah",49,049,2013
207,61756,7215,134284,891,724,490,81022,56453,46710,49432,,,,,,,,49394,37713,31983,1192,4538,11681,8587,110968,12201,36223,1720,1468,4300,136,463,71467,,,2253,1430,964,612,678,288,320,146238,3186,1764,1532,10980,93617,"Washington County, Utah",49,053,2013
208,91997,21313,218397,2788,1421,3375,157444,63838,77145,78270,99285,85142,2358,663,705,917,3937,79829,59255,45550,3983,9722,20574,16573,179514,27531,50937,3282,1570,9410,173,592,114453,,,1575,1500,1625,1112,1310,587,276,235862,4647,3329,1966,15835,152410,"Weber County, Utah",49,057,2013
209,70588,,146832,3872,432,4420,74199,71307,57181,61913,68389,61052,2117,2144,5890,903,5913,62927,38004,30531,2093,5380,24923,17987,134650,27246,31847,1189,1494,4497,10,111,79790,,,2504,516,418,643,353,193,272,158481,4100,3391,3704,8038,121418,"Chittenden County, Vermont",50,007,2013
210,38211,,84518,9308,82,4009,49081,42621,33409,38673,40828,36222,423,253,1743,536,3909,39022,25853,21103,1231,3519,13169,10695,84761,14057,22572,1416,810,2604,0,207,52172,,,811,421,828,374,546,10,532,101503,2452,977,3448,6251,74441,"Albemarle County, Virginia",51,003,2013
211,71766,17955,160325,19607,1858,21316,46027,125091,72207,70133,83859,76534,37858,2401,7210,940,9087,98973,48136,37485,4344,6307,50837,38252,192323,46120,43128,3822,1115,5493,30,742,108814,,,727,1919,1170,409,867,366,437,220452,4281,1830,20262,11938,172253,"Arlington County, Virginia",51,013,2013
212,31062,,63679,4124,192,663,43597,24299,26599,26981,,,,,,,,27955,21157,17575,1038,2544,6798,5974,57573,6826,18748,360,1073,2117,0,0,34384,,,267,150,527,474,193,103,107,69490,1347,1603,1027,6471,48154,"Bedford County, Virginia",51,019,2013
213,101122,12825,218357,74969,997,11746,180056,119158,105300,119893,155176,142441,507,226,376,909,7385,115675,80807,63108,4255,13444,34868,29702,261353,42376,69416,5320,2425,9441,182,815,165251,,,921,1217,1857,1792,845,371,432,325564,4580,3199,7275,25391,220286,"Chesterfield County, Virginia",51,041,2013
214,295755,93977,719245,109875,1988,206787,306965,456696,273558,268872,490046,438490,57969,2665,9953,7744,37207,391784,278075,223889,17611,36575,113709,87751,903873,151832,256387,22913,7378,28530,91,1877,548606,74295,53596,3013,4318,3020,3980,2210,1230,1527,1119123,11888,5152,79709,80020,769998,"Fairfax County, Virginia",51,059,2013
215,27002,,57952,5472,0,817,36392,25505,22964,24281,,,,,,,,23219,17825,15023,1060,1742,5394,4425,54461,7235,16631,1372,670,1921,0,201,32781,,,164,118,0,233,400,339,39,66854,713,157,2844,6098,44822,"Fauquier County, Virginia",51,061,2013
216,34267,,73360,3084,284,1220,44859,30494,28294,29344,,,,,,,,29643,22681,19389,912,2380,6962,5568,64963,8165,20814,1285,678,2398,0,360,38812,,,274,314,99,267,206,126,95,80678,568,892,1585,7485,54449,"Frederick County, Virginia",51,069,2013
217,42155,,88159,9405,96,1704,67245,29431,35828,38924,,,,,,,,37791,28773,22830,1247,4696,9018,7008,82548,11576,24480,1305,1441,2470,0,162,50663,,,36,255,222,217,108,107,202,100146,540,1319,1855,6405,70931,"Hanover County, Virginia",51,085,2013
218,83833,8720,187221,93461,528,23172,189834,91512,96000,115679,148708,133989,1156,162,2081,762,6163,123334,76060,52187,3182,20691,47274,37983,255549,42318,61886,7267,2435,11504,127,915,163149,,,1878,1642,1375,2799,1799,669,420,316674,7576,4811,7735,18837,224214,"Henrico County, Virginia",51,087,2013
219,25842,,56203,10124,0,1829,28300,36496,25202,27085,,,,,,,,27484,19495,14832,792,3871,7989,6660,58369,7907,17218,1384,844,2409,,,35024,,,643,297,143,32,99,0,5,69018,563,886,1885,8973,46193,"James City County, Virginia",51,095,2013
220,103591,23681,239430,26225,1057,53186,116672,147169,85474,87123,159524,142692,5860,709,3341,2020,11662,112749,86569,72479,3473,10617,26180,20366,261098,37978,80574,4761,792,9672,163,740,167677,,,663,776,556,554,804,76,102,347719,2031,989,21656,20583,223765,"Loudoun County, Virginia",51,107,2013
221,42371,,83794,4511,117,5532,54215,32559,36110,37283,36617,32070,1418,281,1584,1713,1927,34883,19133,14539,1767,2827,15750,9400,83508,21346,16457,1516,1297,2594,,,46296,,,6653,576,446,283,330,0,0,95493,4543,1962,1540,4277,76420,"Montgomery County, Virginia",51,121,2013
222,102307,48782,286212,92867,1578,34150,155442,171460,108249,111579,198578,166188,12451,960,3787,1676,10049,137636,107091,83977,6755,16359,30545,24672,333557,55132,97861,9507,2223,9701,360,2317,208740,,,1376,2876,612,1038,1015,82,258,431343,2493,1916,17511,41623,267582,"Prince William County, Virginia",51,153,2013
223,44319,4846,94643,19981,206,3284,64692,52803,42132,44776,57882,50632,1558,38,392,527,2537,42286,33162,26400,1558,5204,9124,7777,100019,14694,29126,2118,645,3668,253,580,62736,,,408,903,410,458,390,54,64,126681,1255,950,2806,14374,79364,"Spotsylvania County, Virginia",51,177,2013
224,45992,7399,97653,22602,209,3924,49618,69739,45085,42269,60349,49733,2672,89,408,356,3032,43629,36396,29699,1548,5149,7233,5805,107293,17548,33140,2456,995,2384,93,128,64613,,,349,350,452,420,46,19,187,130661,935,800,4763,18399,76945,"Stafford County, Virginia",51,179,2013
225,24040,,51445,8577,63,3583,22278,37142,22918,22920,,,,,,,,24042,17842,14697,811,2334,6200,4871,53409,7521,15847,1274,523,2169,78,59,32951,,,470,79,67,208,137,79,0,62496,670,684,1705,9284,37186,"York County, Virginia",51,199,2013
226,37870,12575,96307,33626,237,9913,30910,70544,38540,43147,62084,53876,19744,1585,3010,1573,4461,65595,30510,23362,2453,4695,35085,28177,125407,25228,29082,4520,431,5757,120,433,72905,,,571,748,184,411,714,0,261,146770,1872,1492,8982,9995,111331,"Alexandria city, Virginia",51,510,2013
227,68047,5830,144713,68899,375,7393,120746,94593,79383,84356,102331,94044,606,190,750,1002,3153,80014,59910,44423,3030,12457,20104,17009,184249,27765,52760,5764,1786,7053,66,1201,113398,,,1498,825,841,713,750,184,310,217707,3478,2672,4527,25190,142470,"Chesapeake city, Virginia",51,550,2013
228,28127,,58817,69903,39,2494,68014,58170,46890,53024,,,,,,,,53255,30993,19572,1748,9673,22262,18294,111690,23496,21268,1899,1648,6361,274,665,68317,,,2092,1316,712,794,632,261,185,131929,3917,2514,732,18269,84619,"Hampton city, Virginia",51,650,2013
229,23344,,50278,21916,0,2166,45915,26516,26542,31878,,,,,,,,29631,17700,10939,1459,5302,11931,9833,64464,14374,12935,2099,929,1413,0,233,40717,,,1808,1005,488,687,256,31,54,76494,3370,2007,663,5243,56821,"Lynchburg city, Virginia",51,680,2013
230,41242,8371,93041,73712,465,6320,89501,73299,59747,65778,76506,69277,3493,109,5193,1535,1413,67538,41207,24838,3844,12525,26331,22076,145517,29720,30035,4941,1600,8460,57,987,89505,,,2080,1079,568,991,861,675,307,174002,5262,3403,1497,18791,113357,"Newport News city, Virginia",51,700,2013
231,60012,10977,119451,102683,1322,8565,124853,100499,95323,85850,101853,90620,4956,1073,8618,1738,4232,85484,48896,29053,4252,15591,36588,28236,202847,57055,37040,6770,2022,10387,277,1227,112001,,,3807,2746,2314,2117,1077,359,111,219005,8479,6299,2202,26854,145202,"Norfolk city, Virginia",51,710,2013
232,19112,,39532,50229,282,1312,64596,28116,33914,36853,,,,,,,,36012,23212,12675,2061,8476,12800,10581,76883,16122,15924,2053,1304,4062,0,295,47401,,,1265,662,468,1062,350,232,206,92539,3565,1920,705,10951,60355,"Portsmouth city, Virginia",51,740,2013
233,42256,7397,94420,102491,905,4329,132165,66747,76050,86448,78767,67665,5289,2488,6108,2157,3868,88110,41735,20218,4618,16899,46375,35007,179791,47734,26349,4855,2378,8743,50,1443,107662,,,5536,3265,1302,2382,1041,855,436,211609,11994,6328,3530,10649,163808,"Richmond city, Virginia",51,760,2013
234,28306,,64840,26127,378,2042,64534,26747,32658,38496,,,,,,,,42759,23721,14926,1894,6901,19038,15588,79961,14768,17156,2118,850,4532,0,259,49487,,,1343,1324,1432,1422,386,208,245,96957,3625,3520,686,8134,68334,"Roanoke city, Virginia",51,770,2013
235,21428,,44893,35914,58,612,51191,29681,28614,32145,,,,,,,,30989,22495,15387,1269,5839,8494,6941,67647,11156,16327,1089,552,4044,0,592,43068,,,521,743,183,208,450,144,0,83739,1372,1094,1032,10386,52555,"Suffolk city, Virginia",51,800,2013
236,141197,16874,306569,84836,1415,29786,180181,218137,150467,156626,211136,190921,2052,1410,6007,3108,11124,165428,113980,82211,7633,24136,51448,41184,361979,63950,92741,7313,4135,15287,165,1315,219211,,,2068,2195,1456,1251,935,336,540,426696,5959,5606,8246,59266,266405,"Virginia Beach city, Virginia",51,810,2013
237,66866,18866,142497,2367,1568,5009,97501,67607,59060,59811,75215,66959,851,194,1855,215,2820,68334,48970,36428,4004,8538,19364,15436,142800,20829,41587,3011,1663,6863,0,654,87847,,,907,987,960,874,630,223,254,182949,3681,1845,3335,12863,121852,"Benton County, Washington",53,005,2013
238,24563,9911,66472,252,653,698,37840,25600,22168,25242,,,,,,,,27665,18601,14775,1383,2443,9064,7882,59272,8528,16848,905,697,2272,,,,,,417,318,690,407,273,434,522,73391,2473,1700,427,5138,51088,"Chelan County, Washington",53,007,2013
239,30098,,63621,816,3847,1549,32184,36390,28227,28851,,,,,,,,30606,18645,14385,968,3292,11961,9440,62281,8637,17092,1639,855,4558,0,106,,,,416,928,454,931,759,493,304,71508,2681,1536,568,9438,49906,"Clallam County, Washington",53,009,2013
240,176198,18953,375289,10319,3847,18171,153563,241010,140930,148023,169362,152952,4233,333,3488,2045,12918,158778,111361,84789,7390,19182,47417,38077,349402,54275,95026,8145,2857,19091,123,1290,215443,,,3315,3820,2414,2716,1698,423,622,441142,7885,7109,6438,32936,296457,"Clark County, Washington",53,011,2013
241,42712,,93102,419,1546,1198,55733,40771,37022,37149,,,,,,,,38483,25521,20142,1578,3801,12962,10284,82237,12755,22748,1365,1214,4084,59,284,50333,,,637,750,942,1082,280,133,140,100981,3077,1704,749,9847,68630,"Cowlitz County, Washington",53,015,2013
242,18767,23242,65218,2007,457,1948,46144,19842,18906,17861,,,,,,,,24434,18827,11769,2285,4773,5607,4616,60865,12941,16398,3474,692,2248,0,354,,,,273,1084,385,668,60,102,155,84638,1260,2027,303,2732,53809,"Franklin County, Washington",53,021,2013
243,25707,18886,65335,513,1301,1362,52814,21347,23775,24281,,,,,,,,29888,21951,16750,1576,3625,7937,6323,68789,11342,19043,1632,1726,2600,,,,,,1364,525,959,496,546,209,360,91453,1715,2205,354,5309,58519,"Grant County, Washington",53,025,2013
244,28865,,62334,1371,3174,992,46164,20805,27239,25880,,,,,,,,26815,17709,12653,2103,2953,9106,7521,59258,10794,14877,1688,1033,3318,144,119,34024,,,725,1053,177,820,972,70,173,67630,3027,1974,239,6314,49903,"Grays Harbor County, Washington",53,027,2013
245,31977,,67453,2480,873,2986,29012,41332,28763,28931,28354,24731,979,112,2111,1135,2538,32990,21722,18334,710,2678,11268,8949,66269,8755,19362,874,970,3636,0,0,38687,,,488,571,291,289,703,96,101,73542,2107,1498,1226,11034,47767,"Island County, Washington",53,029,2013
246,643921,100633,1412338,125776,16808,313609,841088,728699,599058,605837,770805,666928,133585,15504,50180,12337,61447,819434,489518,383001,34420,72097,329916,248919,1681574,321592,429822,36763,13730,70547,851,6207,988006,76132,53633,21367,15578,14292,13495,9921,5176,3509,2030401,48695,27307,81416,109701,1500051,"King County, Washington",53,033,2013
247,101087,9227,208336,7069,3094,12497,107528,123610,94787,89114,93755,83752,11041,494,6776,3059,6631,97854,65457,52342,3730,9385,32397,25621,209464,35715,58458,3497,2265,9351,0,765,121119,,,2006,2318,1009,1321,640,729,351,241678,5604,3819,4076,36420,153124,"Kitsap County, Washington",53,035,2013
248,31594,,68437,155,340,958,44170,26737,27299,28038,,,,,,,,29040,19550,14620,1730,3200,9490,7735,61849,7955,16346,1750,955,4871,70,223,37487,,,1209,860,508,873,1146,82,179,74036,2894,1647,171,7458,50788,"Lewis County, Washington",53,041,2013
249,280237,41879,613392,57552,10144,50552,414603,301299,274439,270797,330494,296856,11069,1241,8652,4477,14399,302287,202772,150014,17502,35256,99515,79962,653993,109289,167180,14191,8037,38170,203,1736,397430,,,6538,7054,5784,7206,3594,987,1082,795318,20048,14322,11315,82803,520398,"Pierce County, Washington",53,053,2013
250,44349,10850,102620,1019,2064,1589,63990,43171,40386,42605,45786,41133,797,167,1479,804,2329,45234,30638,23152,2452,5034,14596,11512,96480,14468,25928,2489,1497,5255,0,713,57687,,,1539,1312,853,533,1070,283,313,117693,2537,2604,1432,10096,81472,"Skagit County, Washington",53,057,2013
251,271508,37181,591640,21133,8741,71892,379424,244819,236824,232575,314018,275751,21051,1432,4346,4253,19927,270616,182921,140544,13205,29172,87695,67482,600526,103277,160496,14018,5055,30802,187,1032,360086,24668,13059,4418,4382,4022,4865,3521,1386,1347,738141,15678,8471,11581,52141,516704,"Snohomish County, Washington",53,061,2013
252,203309,12737,429532,10380,4756,11406,265713,180834,170967,176229,180919,161717,5832,1147,6800,1407,9860,186456,114660,86147,7609,20904,71796,55684,389147,67379,94623,7333,5407,24102,44,998,233664,,,8220,5242,4615,4383,3307,990,1082,470857,17989,9416,3842,41631,327673,"Spokane County, Washington",53,063,2013
253,98349,10831,215726,7928,2858,16792,120541,114621,90779,93570,102665,92071,2434,1551,3855,2137,3752,99815,65486,52198,4323,8965,34329,26969,213554,31760,57238,4443,2628,11644,156,510,129828,,,1896,2032,1965,1419,1308,373,409,254631,6321,4436,3150,28582,170268,"Thurston County, Washington",53,067,2013
254,81865,8431,176587,1660,6034,8916,107385,71554,71505,71704,79351,68283,3210,1255,4020,1873,6558,78330,48102,38154,2098,7850,30228,21142,171615,34411,42338,2995,729,7183,0,686,100879,,,4719,1865,1147,1083,1410,442,399,204545,7288,4810,2055,13360,150432,"Whatcom County, Washington",53,073,2013
255,55017,60007,182076,2663,9367,3458,144053,53091,62647,64754,91059,79235,997,120,1539,1477,3278,79742,56742,39872,4859,12011,23000,18746,184368,32956,47468,4403,1218,9866,109,835,117996,,,2847,2855,2035,2794,896,1036,339,244254,5520,4681,1254,13450,159341,"Yakima County, Washington",53,077,2013
256,45340,,95610,7657,102,1441,44718,58820,39192,40197,,,,,,,,41281,28630,21586,2004,5040,12651,10691,86903,11836,24447,1864,1270,4938,0,506,53065,,,812,605,802,643,236,138,244,108075,2963,1108,796,11332,71038,"Berkeley County, West Virginia",54,003,2013
257,42600,,88328,4910,0,858,68103,25984,36773,39254,,,,,,,,40095,23556,16118,2072,5366,16539,12941,80936,14153,18122,1306,867,6032,34,298,48235,,,859,1303,1465,1243,844,232,460,95506,5095,4076,1354,6737,70749,"Cabell County, West Virginia",54,011,2013
258,80269,,169358,7971,99,1810,153845,33760,70612,78984,78981,69293,1832,157,1534,376,2107,82199,51547,35507,4917,11123,30652,26823,158579,24402,39595,2751,2231,9044,96,940,95997,,,1897,1719,563,970,1847,382,167,189375,5506,5212,3322,16515,135467,"Kanawha County, West Virginia",54,039,2013
259,46487,,92693,4165,67,2927,59274,37366,41484,40209,,,,,,,,37766,20160,15471,1182,3507,17606,13240,87962,23596,17135,820,359,3446,0,410,48764,,,5613,1083,318,105,789,193,0,100875,5719,2145,1458,4739,80809,"Monongalia County, West Virginia",54,061,2013
260,103086,11941,220160,6704,5725,7589,192720,45073,87783,91346,113269,102999,1543,764,3801,1520,5027,99703,64455,48761,4861,10833,35248,27746,202308,36414,51986,2286,2227,10244,130,1303,120382,,,1786,1806,1529,659,1225,215,555,251609,5207,6450,4109,14632,177654,"Brown County, Wisconsin",55,009,2013
261,203175,16664,432983,26386,1420,26658,316762,148429,178651,186754,224138,201416,16816,8203,17552,1831,12494,212218,119052,94428,6932,17692,93166,68195,419036,84486,101377,5944,3631,16613,126,378,249621,,,13113,4183,2948,2162,1540,644,309,506249,14050,8227,10948,23432,378382,"Dane County, Wisconsin",55,025,2013
262,41245,,83312,1676,740,763,72855,13245,35982,32486,,,,,,,,31784,20613,17360,1706,1547,11171,9979,73353,12381,20093,1782,1237,4626,0,187,41202,,,387,121,563,498,246,151,245,84187,1676,1810,253,5481,64386,"Dodge County, Wisconsin",55,027,2013
263,45403,,94669,466,588,3198,72027,26590,37353,40063,48089,43115,1084,219,1505,454,2727,39652,23380,19815,1023,2542,16272,12125,83505,15159,20347,705,733,3621,10,378,50509,,,2325,285,598,406,693,275,162,100842,2083,1896,920,6942,72885,"Eau Claire County, Wisconsin",55,035,2013
264,45463,,95052,869,319,1379,84142,12726,36776,39344,47363,42257,483,222,1658,432,1634,41202,27776,22309,2292,3175,13426,11185,83326,12546,23268,635,1131,3870,0,97,50484,,,412,377,465,722,521,153,155,100202,1815,1939,808,7583,71810,"Fond du Lac County, Wisconsin",55,039,2013
265,37809,,80246,533,108,608,65604,15995,30681,31954,,,,,,,,32613,22424,17629,1602,3193,10189,7883,68694,11131,18742,640,679,3489,0,103,41270,,,990,371,372,362,325,82,229,84060,1298,1281,654,5254,59930,"Jefferson County, Wisconsin",55,055,2013
266,63905,10613,145419,12475,587,2178,87182,69491,57274,59780,72160,66548,931,350,1320,622,1757,62882,41302,30434,2846,8022,21580,17483,134149,24340,33411,2512,1492,6718,88,508,82005,,,1892,1615,852,1236,1086,211,152,165977,4650,3916,1846,9397,116924,"Kenosha County, Wisconsin",55,059,2013
267,51402,,106324,1675,195,5402,81863,30791,44016,45830,55180,51215,632,1448,2738,178,1880,45632,27746,21281,1631,4834,17886,12703,96952,18493,22595,938,1101,4652,0,417,57558,,,2513,1055,296,445,411,98,237,115431,3040,3099,1428,8372,84200,"La Crosse County, Wisconsin",55,063,2013
268,36673,,76565,614,185,2117,68971,9572,30547,31120,37554,33684,252,232,1357,261,1269,33343,21305,17532,1211,2562,12038,10436,67058,9405,18669,486,1321,3680,0,107,39800,,,340,334,91,464,586,69,84,80007,1576,2184,978,6198,57243,"Manitowoc County, Wisconsin",55,071,2013
269,60666,,124283,1008,258,7188,103718,25060,48327,49492,62508,56743,218,682,1744,799,3481,54422,36512,29244,2410,4858,17910,15430,109074,16714,31520,1659,1418,4633,0,203,65284,,,488,985,359,843,646,130,258,134226,3544,2989,1175,9029,94322,"Marathon County, Wisconsin",55,073,2013
270,247514,69037,597548,250726,4524,35146,659101,195660,301689,344096,369598,331090,26245,3585,18189,2699,12482,381115,218124,134929,18493,64702,162991,130230,758263,167016,151831,13822,9300,33012,545,5013,473808,47673,41385,14783,9780,9136,10043,6264,2344,2276,946394,37449,25218,8564,47381,673890,"Milwaukee County, Wisconsin",55,079,2013
271,79279,,161839,2052,3468,5649,144984,26976,64211,65730,87255,80279,982,629,1744,657,2684,70571,46708,37204,3108,6396,23863,19043,144517,23227,39394,2005,1175,7381,37,325,87365,,,767,1534,852,502,682,180,404,178885,2863,3114,1385,11458,125035,"Outagamie County, Wisconsin",55,087,2013
272,39493,,82781,1162,181,1510,62221,21257,31283,33410,,,,,,,,33805,24276,19951,1066,3259,9529,8350,71466,9438,21326,842,1089,2741,0,191,42973,,,173,286,178,314,315,53,454,86543,1730,687,2680,5311,62529,"Ozaukee County, Wisconsin",55,089,2013
273,32370,,66083,241,743,2156,55763,12369,27225,27218,,,,,,,,27605,16795,14174,1117,1504,10810,7814,58962,11594,14890,539,851,2323,19,55,33975,,,1794,977,212,434,381,252,13,70091,2256,1958,457,4592,51679,"Portage County, Wisconsin",55,097,2013
274,70408,12475,154486,21649,998,2206,139504,42813,67492,70253,80749,73051,921,205,2200,612,3082,72057,46480,34820,3463,8197,25577,21681,156088,29399,36557,1330,2266,8678,136,661,95027,,,1605,1813,1251,958,334,323,183,190893,5107,2862,1917,11979,135974,"Racine County, Wisconsin",55,101,2013
275,65860,6065,144732,5438,120,1898,113049,38508,55249,59433,66883,59933,456,200,1284,1048,3270,64088,43215,30740,4266,8209,20873,16935,129024,19477,33258,1297,1400,8281,0,699,79355,,,1041,1228,1078,1157,867,341,285,159282,4143,3811,1027,10635,111552,"Rock County, Wisconsin",55,105,2013
276,40575,,82888,936,414,456,38835,45537,30826,31256,,,,,,,,32541,24037,19266,1434,3337,8504,7200,67061,8690,21012,1090,391,3242,0,136,41387,,,131,362,92,197,210,368,0,85038,943,1058,1741,4500,58477,"St. Croix County, Wisconsin",55,109,2013
277,49140,3808,103540,788,356,5663,91560,16878,40976,41774,,,,,,,,47295,31431,24653,2308,4470,15864,13782,93258,14242,25475,879,1168,5313,0,213,55869,,,389,633,271,464,709,67,333,112589,1858,2454,511,7286,81029,"Sheboygan County, Wisconsin",55,117,2013
278,43496,6220,96848,1060,186,1066,59469,35155,36118,37161,,,,,,,,40292,27004,21760,1516,3728,13288,9886,84210,13567,23997,722,950,3654,204,146,49805,,,1540,469,474,591,487,105,145,102124,2727,1431,1294,6538,73402,"Walworth County, Wisconsin",55,127,2013
