,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
203,84002,15161,194738,1425,4319,1974,65367,130869,77984,82161,71025,59467,691,517,1876,962,4645,93697,59683,48425,2973,8285,34014,27995,181604,21661,52913,4356,2961,10782,347,376,106423,,,1793,1831,1628,2718,2346,591,79,211174,5771,6500,1432,28591,145974,"Yavapai County, Arizona",04,025,2012
204,35562,60269,152891,4053,2003,2506,68339,75994,51092,44191,64066,56059,431,382,1951,1250,2599,70895,54889,40565,3911,10413,16006,12561,154889,24879,44862,3437,2301,6308,234,1094,94323,,,2546,2213,1334,1566,1395,697,587,190807,6540,4458,620,14456,127043,"Yuma County, Arizona",04,027,2012
205,85861,19029,206022,2820,3222,7381,94625,110103,69833,74898,97229,87609,85,75,1769,744,5564,84026,61601,51339,2214,8048,22425,18621,177946,23719,54749,2423,1858,6674,224,453,113440,,,1369,1855,2726,2174,893,250,173,230751,5335,3396,3955,15977,152199,"Benton County, Arkansas",05,007,2012
206,38383,,82263,13844,191,1337,66928,29159,34062,37903,,,,,,,,38421,26432,18851,2178,5403,11989,8871,78944,11171,21176,1687,817,4581,47,620,49301,,,1480,1150,333,397,585,112,120,98747,3238,2151,1287,5980,69257,"Craighead County, Arkansas",05,031,2012
207,47539,,100880,13067,587,1872,76951,37657,41903,45162,,,,,,,,43709,29702,23713,2032,3957,14007,10651,94695,15077,25866,1390,744,4562,0,202,56858,,,2093,1437,357,346,279,73,74,117195,3024,3239,725,8530,81376,"Faulkner County, Arkansas",05,045,2012
208,38764,,81647,8270,556,835,53858,38606,34943,38958,,,,,,,,40656,27447,21122,1601,4724,13209,11485,80581,8233,23480,1560,1558,4995,0,340,48846,,,1081,742,1253,1259,627,123,234,95507,3502,3754,1311,9820,67129,"Garland County, Arkansas",05,051,2012
209,15012,,31047,41544,34,594,58097,15534,27175,28845,,,,,,,,28013,16747,10856,913,4978,11266,10431,60333,12514,12554,1673,1030,3043,,,36762,,,774,805,786,521,856,180,84,70179,3900,2442,500,5829,51101,"Jefferson County, Arkansas",05,069,2012
210,102994,13375,231887,138962,1509,8787,266860,99497,129696,149327,165349,150784,1476,51,1697,1166,3945,155125,90912,59736,6777,24399,64213,56024,310780,57963,67739,6985,4046,16790,141,948,193844,,,5698,3510,2822,2906,2610,920,328,384187,14433,10637,5304,31171,263016,"Pulaski County, Arkansas",05,119,2012
211,48294,,101653,6237,187,985,74191,33227,39697,42161,,,,,,,,42534,31871,25955,2296,3620,10663,9442,89396,9776,28540,1224,1456,3943,0,251,54439,,,564,529,163,239,246,374,144,110472,1704,1885,791,10237,74552,"Saline County, Arkansas",05,125,2012
212,44587,8494,104655,7712,2175,5710,75616,38437,40189,43609,,,,,,,,51394,32217,23290,3141,5786,19177,17408,100097,14445,25829,1870,1685,6783,148,458,61930,,,755,1419,1238,1426,616,508,264,126057,4921,3964,717,9206,85919,"Sebastian County, Arkansas",05,131,2012
213,75488,17228,164100,7639,1770,5314,101518,86555,67656,70672,88070,75434,980,195,1817,702,6278,81423,51853,39376,3844,8633,29570,23138,165724,27825,42818,2529,1757,8499,53,657,102218,,,5961,1930,1332,877,823,309,326,209659,8700,5559,2362,13446,144005,"Washington County, Arkansas",05,143,2012
214,256036,179731,708878,184261,10634,415463,770122,278894,364784,387327,512858,441380,90309,13020,27681,10108,39814,548274,359928,260346,30364,69218,188346,145364,1267737,243428,316294,35171,12228,43793,341,4067,763218,136935,109916,15479,11201,10918,10902,8171,3275,2289,1541758,32158,27406,56271,63880,1145482,"Alameda County, California",06,001,2012
215,80870,16840,188102,3425,1892,10111,156918,44746,78360,80416,70856,61942,1177,2250,2615,833,4944,85388,52697,37354,5490,9853,32691,23263,184751,36551,41386,2948,1646,11567,132,206,107842,,,6566,3363,2096,2272,2622,500,83,219242,7356,5919,2107,17218,158565,"Butte County, California",06,007,2012
216,247302,134850,678464,97624,6624,159292,602691,204298,275742,298624,392226,332463,47655,2047,7712,6357,27081,380397,265285,201626,18390,45269,115112,93045,866105,144758,229688,20723,9313,34459,106,3129,534034,96821,84149,7314,6607,6393,5890,3812,1754,1156,1074037,16447,14237,42186,55788,763391,"Contra Costa County, California",06,013,2012
217,71894,11223,155511,1370,991,8152,117235,44509,63685,62612,69956,61240,819,896,1738,948,6492,65558,47486,37880,2164,7442,18072,13726,149433,22143,41339,3168,1590,9260,0,133,87927,,,1558,892,881,1610,962,108,428,179470,1722,2887,4871,16341,124985,"El Dorado County, California",06,017,2012
218,146101,247035,527535,49545,10638,93292,620795,110276,228882,242535,308761,261893,5763,3345,6904,7334,16330,292280,211407,133593,25372,52442,80873,62007,715748,153117,163575,22599,6304,31604,676,4056,452068,170279,129137,14645,18677,13190,9571,7646,2345,1694,936354,26498,21112,8969,42103,627034,"Fresno County, California",06,019,2012
219,51553,7137,111133,2240,6935,3904,90045,34530,49621,50840,47836,41597,696,1149,3634,555,3638,52241,30460,21784,2285,6391,21781,16420,112646,22919,25998,3108,1190,5759,0,551,65583,,,2813,2266,1586,1234,762,427,155,133679,5415,4738,1013,9269,98705,"Humboldt County, California",06,023,2012
220,12984,71672,142527,5365,1100,2268,102558,15662,40664,32031,48149,41943,727,497,1782,917,2707,46747,36577,23134,3597,9846,10170,8759,135352,30916,31100,6434,1177,7406,318,1528,80690,,,1439,996,1467,1447,1550,445,329,164420,5225,4618,522,5833,119851,"Imperial County, California",06,025,2012
221,160995,224851,612061,47122,12047,40221,545499,124897,223132,210191,287388,239888,3193,1912,5324,5238,8269,255967,193728,132016,19845,41867,62239,50392,642532,128503,165742,24047,6347,30186,817,4333,395724,,,9869,10346,10287,6625,5190,2422,1213,827987,16115,19035,6725,45561,553636,"Kern County, California",06,029,2012
222,28413,43681,105685,9792,1330,6110,100164,21644,47895,35289,,,,,,,,40376,31144,20571,3594,6979,9232,7370,116416,27618,29687,8116,1316,7854,374,720,64236,,,1044,2039,1599,793,377,265,206,129818,3039,2136,1026,8696,97524,"Kings County, California",06,031,2012
223,23503,6145,51772,1683,1570,838,45366,14022,23612,23249,,,,,,,,26228,15708,10720,1523,3465,10520,8086,53337,9805,13429,1968,481,3626,0,379,,,,1003,1763,875,1260,1025,354,140,63238,3806,3119,448,6414,44610,"Lake County, California",06,033,2012
224,1360000,2401285,5321307,832875,44987,1384775,4999265,1385422,2112393,2152179,3653035,3207379,307234,38344,125422,52829,222662,3231660,2156545,1425988,222141,508416,1075115,839873,8028805,1762449,1804033,250842,79299,279529,5333,35966,4865222,2053369,1625989,122193,110726,100674,89619,66212,29450,21326,9891649,236921,194428,202152,321058,7278346,"Los Angeles County, California",06,037,2012
225,26710,42397,122012,6016,2936,3247,100427,17645,35297,42753,,,,,,,,41035,31053,22544,2297,6212,9982,8409,115944,23028,26507,2410,1565,3259,0,1317,74990,,,1615,1758,1890,1084,1213,267,236,144702,4396,1927,877,8619,100273,"Madera County, California",06,039,2012
226,89139,21027,205171,5897,1044,15555,123013,77641,75764,79951,95724,83942,10988,1993,3326,1405,12365,102427,62269,51049,2479,8741,40158,32079,212106,30825,58201,4909,1666,11239,100,526,127632,,,1055,1287,996,752,1303,470,650,250793,3836,3468,18538,14870,188436,"Marin County, California",06,041,2012
227,28577,10753,72850,446,2976,1839,58962,16999,28520,29854,,,,,,,,35203,20011,14994,1094,3923,15192,12687,71525,12125,17449,1701,778,5380,0,176,42689,,,1329,1027,1355,1238,1064,423,238,86738,3078,3425,324,7027,61272,"Mendocino County, California",06,045,2012
228,39302,75309,157661,9337,2839,20014,164638,29928,58456,60844,83865,71568,436,129,3131,2353,3596,76451,59849,39221,6133,14495,16602,13331,195312,40041,48365,5336,1946,7764,406,713,122318,,,2696,2908,2691,2112,1374,752,296,259205,7100,4538,1735,10982,170442,"Merced County, California",06,047,2012
229,67899,126012,313397,12120,2304,27707,225498,64815,96179,94864,152431,129520,4443,1563,5683,9996,7224,124171,89269,63589,8558,17122,34902,26886,330777,71166,81284,13704,3648,13962,348,1630,196820,,,4334,4833,4743,1925,2072,1000,375,408798,4533,6367,5989,19126,288013,"Monterey County, California",06,053,2012
230,37305,24065,105822,2988,776,10625,77175,24571,35122,37886,59080,50828,701,290,2906,351,3199,48224,32582,24564,2975,5043,15642,12668,113321,19471,29736,4201,1701,5036,51,371,67962,,,786,711,601,474,742,458,331,136687,1870,2074,3559,8132,99240,"Napa County, California",06,055,2012
231,41625,,91658,279,1056,1316,63892,27300,36497,38158,,,,,,,,41632,27991,22220,2295,3476,13641,10532,84635,10728,23989,1786,1293,5788,0,0,,,,264,220,677,451,995,953,35,97149,1043,1692,1469,9377,70847,"Nevada County, California",06,057,2012
232,655023,532324,1974285,46639,10899,575713,1573869,531430,720691,733387,1274111,1127123,43458,14757,27108,15025,76015,995368,713706,539095,53595,121016,281662,214570,2488137,466415,638662,65019,25861,89412,1429,7325,1506274,434738,344150,29272,24197,21609,17863,12003,5727,5334,3072944,45947,35859,95573,131391,2221782,"Orange County, California",06,059,2012
233,132091,24050,304087,3967,1887,23918,227274,92018,117264,123678,135027,121068,2007,522,2291,1372,14019,133093,95464,74673,4770,16021,37629,30923,292098,44056,80788,5492,3829,12743,0,453,178376,,,1246,2011,1216,1710,1960,921,574,358535,4634,5714,8332,28938,246559,"Placer County, California",06,061,2012
234,431945,531208,1489846,140875,22967,133076,1326958,425421,583985,592512,784376,672642,11867,3560,11401,9936,43152,685260,501236,360144,45144,95948,184024,141261,1758876,331635,437607,52125,19358,81702,1347,10551,1092912,428606,271396,22154,21278,20340,18042,14075,5698,3890,2244507,40884,37131,23527,135312,1507757,"Riverside County, California",06,065,2012
235,333890,161326,862619,145843,12869,217477,866262,270780,394953,417921,525956,454745,14087,7899,13751,5882,30768,516645,334849,224794,30758,79297,181796,141901,1150611,214130,274705,32698,11885,56068,1037,5295,711464,100612,69825,18784,19533,12966,14169,10605,3816,2353,1435586,37402,32514,19698,92923,994248,"Sacramento County, California",06,067,2012
236,332138,526823,1302587,185086,22260,136597,1303334,308931,530301,536228,722909,612968,13152,3245,14566,6526,29029,600688,457932,315765,44816,97351,142756,116648,1600314,310224,394942,54608,15714,68357,1266,10925,1002068,405070,253866,25505,23094,22363,18234,13530,5390,3640,2042417,44835,34615,16102,105828,1377025,"San Bernardino County, California",06,071,2012
237,771899,515515,2237694,163368,26541,364545,1550084,834268,907743,845103,1253927,1109948,40621,10716,38766,17130,95979,1079653,715981,527784,55808,132389,363672,267714,2574557,520452,629330,70370,27014,111519,950,6511,1521211,432717,307785,33511,25124,27900,26038,18008,6626,5857,3073012,72365,48361,66308,233892,2137808,"San Diego County, California",06,073,2012
238,183802,67417,409803,46406,2640,274340,313795,197066,228396,198506,197191,162735,148360,16864,44031,11482,30181,346842,153518,114472,10248,28798,193324,136815,732243,191638,146934,22106,6148,27315,2,692,394885,52907,38358,10911,9148,6614,9053,6960,3929,2474,821102,27250,23320,46225,29633,685247,"San Francisco County, California",06,075,2012
239,120285,142500,395346,50103,5158,100563,445289,85404,169998,176951,237283,201957,3701,1032,4897,2156,9081,215761,162366,110551,16155,35660,53395,43497,535331,97904,137460,16135,5451,22607,815,4024,339795,93379,74998,7925,8235,5623,5097,3787,1634,1160,694293,15710,13717,7202,31906,468848,"San Joaquin County, California",06,077,2012
240,96016,31172,229174,4894,2495,11025,179182,64846,100483,95838,107183,92982,2830,1685,5007,1231,9222,101897,65081,50636,4577,9868,36816,25796,232332,44036,59612,6908,2598,11455,72,343,132585,,,6662,1564,724,1042,989,615,315,267500,6179,4936,5286,21863,199592,"San Luis Obispo County, California",06,079,2012
241,152410,94966,422116,19849,2542,192094,356059,114215,166297,167876,298582,261259,33488,5046,8976,4447,20099,258888,172477,132595,12653,27229,86411,68901,603540,105987,158143,17093,5957,24104,0,1089,362785,76860,66723,3039,5106,3829,2877,2780,986,905,735605,8440,7856,40494,32505,545465,"San Mateo County, California",06,081,2012
242,99069,97450,320505,9676,4612,22024,236497,88219,118904,122401,153389,127877,6189,10394,8259,2408,9433,141639,92992,69319,7421,16252,48647,36144,350224,74251,81692,9367,3852,15511,153,1735,205776,,,8574,3140,2940,2144,2324,986,752,423456,8954,6502,8121,25168,306363,"Santa Barbara County, California",06,083,2012
243,319219,251792,922367,49013,9597,608358,841926,284895,383278,369190,748976,659134,30213,16386,13546,12664,40456,613810,440738,343021,31568,66149,173072,133027,1472143,269419,408183,41324,10898,48112,290,4265,877518,188792,139697,15786,11818,10848,10445,9361,3574,3391,1829117,25441,20539,95897,64096,1338660,"Santa Clara County, California",06,085,2012
244,77673,44213,221730,3020,1952,10991,163040,53529,79944,84815,103959,91660,3535,5470,5991,2155,9664,93253,57781,43852,4641,9288,35472,25200,220883,47723,50301,4165,2004,8830,60,1132,130364,,,4471,1434,1590,1139,1680,508,476,265440,5422,3532,8449,13172,198221,"Santa Cruz County, California",06,087,2012
245,71314,7810,155477,2059,6495,4891,121939,47997,64388,68520,61573,56019,594,766,1584,732,2509,68165,45692,35420,3275,6997,22473,18019,147747,22265,39093,2659,1929,8965,234,299,87442,,,1003,1442,2162,1451,1288,798,424,177252,4168,5398,1556,18662,120642,"Shasta County, California",06,089,2012
246,84570,53546,227816,55648,2055,64570,233926,92216,121128,117916,163422,140042,3766,619,3693,1573,6749,141139,99696,69854,8109,21733,41443,32956,339170,64019,83415,9544,4382,16225,127,1892,204092,,,4382,4031,2879,2289,2047,449,755,406012,7475,7587,7372,34019,282247,"Solano County, California",06,095,2012
247,154092,65412,376599,8402,5481,19808,305617,98489,147320,161629,196968,173336,3878,1819,7504,3015,13698,184348,117766,88612,9449,19705,66582,50422,405155,69418,102505,8496,4131,21274,103,1293,242449,,,4193,3717,2594,4237,3310,473,519,487260,8250,6962,10565,32396,353734,"Sonoma County, California",06,097,2012
248,115166,113673,395749,14118,3515,27678,338058,72032,135997,142627,179764,155522,1929,1082,3852,1122,8935,167497,124624,87329,11761,25534,42873,34151,401164,71640,102970,8429,4283,16853,457,2159,253790,,,5551,5056,5172,4606,3099,1058,1131,518230,11118,11862,3989,24538,351004,"Stanislaus County, California",06,099,2012
249,22405,14192,66209,1412,1600,13962,56801,16018,24122,25620,,,,,,,,31259,22180,16271,1855,4054,9079,6996,73762,12436,20551,2937,702,2682,0,101,46072,,,1322,1049,472,517,895,187,701,93339,2351,2552,1047,6017,62466,"Sutter County, California",06,101,2012
250,68438,142845,364336,7047,5098,15248,298312,49028,101375,109540,153708,128014,1097,512,2698,2214,4735,132614,103128,69615,11971,21542,29486,23294,330403,62522,84353,10022,4288,13375,412,1838,213810,,,9738,8421,7606,4675,3509,1688,1444,447477,10353,11359,1880,18255,288471,"Tulare County, California",06,107,2012
251,195537,174700,651545,16535,4214,56835,469050,165517,218531,227238,345312,294505,5165,2707,8103,4270,20636,267877,196023,146861,14073,35089,71854,56992,665047,118868,174303,17841,6697,28560,323,2453,405259,133953,107832,4694,5276,4033,4286,2991,1272,1132,828636,8874,10127,22032,46109,577524,"Ventura County, California",06,111,2012
252,47951,31561,136360,5129,1806,28186,123379,36481,56711,62763,68009,58763,3918,8460,2468,547,4378,71568,44355,32553,3010,8792,27213,18121,168245,36235,38565,3480,2228,4990,90,324,100774,,,7216,2042,1551,1001,1022,513,65,202700,4628,4217,3388,9907,150169,"Yolo County, California",06,113,2012
253,21180,9876,51871,2402,744,5582,46504,15791,21783,21746,,,,,,,,24842,18276,12796,1931,3549,6566,4296,55313,8395,15292,1739,461,3707,189,502,34328,,,735,523,752,901,767,80,246,69832,1546,1905,210,6911,42734,"Yuba County, California",06,115,2012
254,119970,90280,380017,14776,3540,16944,226092,155830,128706,134143,196293,171883,7767,998,2897,1532,8891,153605,107425,75699,11073,20653,46180,36131,348898,60468,89689,10285,3647,20537,300,1429,219346,,,3459,4050,3305,3021,2023,864,361,455775,8437,6887,3807,25547,303953,"Adams County, Colorado",08,001,2012
255,182476,56021,445459,61781,4689,31856,226542,267835,177993,186603,256065,230170,15785,1160,4695,3571,14635,226527,147813,107166,11574,29073,78714,65982,471909,78309,122932,12777,3674,24743,100,1716,291246,40567,26444,3363,6181,4241,3701,2331,995,276,590686,13278,7611,12866,43691,401593,"Arapahoe County, Colorado",08,005,2012
256,120928,20856,270200,3354,1174,14208,94112,172836,105712,107257,115954,105187,8418,7651,8419,2522,17855,121743,72790,58893,4158,9739,48953,33007,253190,49242,64845,4087,1675,10965,165,467,147584,,,11109,1288,1282,1130,841,507,267,303160,8921,5423,9965,14825,228121,"Boulder County, Colorado",08,013,2012
257,166432,102183,479745,64566,5941,21689,265887,262264,200513,205966,254528,225751,23622,9416,16600,4088,20713,270439,129337,86795,11904,30638,141102,107837,513891,115955,103300,12039,4559,32120,374,1764,303158,,,8316,7662,7773,6861,5822,1631,1137,627400,23853,16771,15685,35112,461098,"Denver County, Colorado",08,031,2012
258,125457,11955,271346,3688,858,12212,106580,166465,95161,97529,128819,117647,2527,298,1666,1414,14906,105044,81139,69301,3590,8248,23905,19170,225601,26275,74758,2449,869,8657,0,382,143841,,,1097,185,694,587,1096,312,291,297453,3640,1545,13591,21103,189865,"Douglas County, Colorado",08,035,2012
259,229833,50650,527453,41251,3980,16719,198233,371450,218274,215554,266392,234085,1619,806,14149,3184,16501,238094,161927,124269,10037,27621,76167,64029,508706,85120,138985,10392,5444,24111,170,1341,309226,,,5228,5224,4256,3193,2297,943,691,613490,13313,9700,9061,85762,367156,"El Paso County, Colorado",08,041,2012
260,214718,40159,495398,6650,5189,13596,252645,251174,196081,200214,243756,218691,7657,2409,4635,3592,19434,221457,144132,111693,9226,23213,77325,60593,449640,72111,121905,6927,4979,22652,0,633,265606,,,4246,2431,2063,1790,2957,659,290,538880,11513,7988,14108,41058,387373,"Jefferson County, Colorado",08,059,2012
261,128783,17141,281231,2963,1278,5803,126426,165450,114990,118400,127917,116302,2452,7609,5148,1711,12446,124031,78059,62416,4890,10753,45972,30403,257014,44318,69004,4127,2442,11121,52,753,151247,,,7463,3095,1335,1579,1210,45,275,308055,6936,5903,4897,25085,221315,"Larimer County, Colorado",08,069,2012
262,60359,10660,136439,920,1598,766,69330,71437,54426,53936,59353,52273,514,969,2303,1340,3170,58779,39989,29815,3510,6664,18790,16048,119930,18815,33955,2940,1752,6080,110,655,70846,,,1237,1414,1112,732,745,885,202,146534,4243,3229,1678,16053,98175,"Mesa County, Colorado",08,077,2012
263,42016,33423,128522,3280,2869,744,103047,50896,56873,60792,59288,51016,410,154,2248,834,2026,62388,39720,28119,3687,7914,22668,19834,129144,20200,31932,3059,1730,9010,106,324,78994,,,2028,1169,1325,1226,1511,436,188,157707,6038,3387,664,15314,107176,"Pueblo County, Colorado",08,101,2012
264,87924,38361,222649,2771,2589,3897,144013,93789,84618,86975,111378,98425,831,878,2809,1009,7512,92447,68084,53622,5065,9397,24363,18225,202807,30053,57172,3092,1969,11671,119,820,125654,,,3295,2772,1524,1229,922,452,301,260162,5547,4658,3396,17137,174561,"Weld County, Colorado",08,123,2012
265,294264,84595,693587,105247,2372,47022,401906,310910,249975,280887,363233,325215,39737,1457,12249,5270,23038,334255,234398,177359,13981,43058,99857,83957,749506,126182,198431,15172,8287,27800,99,1293,463433,70730,62853,4164,3532,4234,4687,4303,2048,921,924439,17707,12595,56373,41521,667132,"Fairfield County, Connecticut",09,001,2012
266,280752,70832,664870,117870,2918,40195,513976,209723,275445,299998,376680,341969,16834,918,9762,4505,14389,346726,222601,153451,16783,52367,124125,102854,734944,135389,171749,14917,9963,34608,658,2938,448953,67290,39671,6867,5995,5577,5858,4682,2289,1739,881915,25240,18280,22315,54283,643938,"Hartford County, Connecticut",09,003,2012
267,83508,4995,176068,1976,453,3687,121860,50225,66900,69121,88949,80934,1124,0,2369,561,4869,75593,49959,40060,3174,6725,25634,21475,156966,24225,42242,1469,2390,7563,0,339,92989,,,408,370,411,1469,1082,232,267,185921,3000,2849,3805,13904,135116,"Litchfield County, Connecticut",09,005,2012
268,69034,3806,147849,9375,289,4796,107230,44862,58740,62763,79053,73806,1602,151,2435,660,3623,67386,44681,35855,3298,5528,22705,19022,139182,21163,37773,1541,2203,5541,0,75,83834,,,599,529,105,881,373,213,357,163842,2238,2499,5879,12192,119895,"Middlesex County, Connecticut",09,007,2012
269,274824,68250,651410,110151,3566,32054,531467,183594,271520,303113,350924,317153,18602,2992,13483,2665,13717,330054,213856,151213,14959,47684,116198,97085,711085,134180,166368,9672,8310,30074,457,2347,433785,61108,37821,6544,5211,5139,4499,3995,1802,1299,852190,22833,18224,17918,48890,626887,"New Haven County, Connecticut",09,009,2012
270,105379,13217,226256,14932,1499,12555,144173,100530,97942,98322,121067,107737,2382,173,5635,2386,6244,105801,70644,51452,6455,12737,35157,29146,228195,41059,57699,4704,3100,11743,51,1221,133597,,,885,1842,822,2292,272,332,292,262287,4336,4682,5368,26287,184066,"New London County, Connecticut",09,011,2012
271,65575,,136615,4158,195,6114,91410,48073,56031,57390,,,,,,,,54830,37053,29872,2186,4995,17777,13721,128836,25536,31818,1085,1203,5685,0,189,74386,,,1652,531,208,355,230,104,0,148182,1932,1023,3454,10004,112918,"Tolland County, Connecticut",09,013,2012
272,49031,6196,108317,2641,335,1407,69515,35869,41779,45255,,,,,,,,43167,29177,21614,2381,5182,13990,10676,96960,17445,24262,2393,999,4518,12,538,57698,,,995,659,272,1467,475,208,150,115843,2808,2098,1071,9014,83225,"Windham County, Connecticut",09,015,2012
273,52524,5729,115221,40858,1316,3446,76259,78097,57040,61530,68097,62831,521,33,1598,566,2163,59499,40837,30789,2852,7196,18662,14193,133783,20464,34186,3139,1848,7003,88,265,83424,,,733,1000,498,1119,601,103,112,164808,2708,2926,1355,21627,103833,"Kent County, Delaware",10,001,2012
274,160120,25612,362012,130388,941,25166,250254,230371,176895,193443,228496,206945,9743,979,7210,1484,12169,202814,133629,94033,9542,30054,69185,55487,443836,80256,107762,10124,5430,19210,302,1911,271401,,,4929,2296,2549,1856,2139,1102,423,537698,12092,7306,10828,33567,388152,"New Castle County, Delaware",10,003,2012
275,73075,9891,162061,25704,611,2020,85542,104241,72911,78595,81175,73956,461,351,742,1860,4235,77995,51127,38638,3867,8622,26868,22516,169129,24532,42856,2986,3920,10191,310,1113,101207,,,1354,1887,1095,1323,1494,522,542,200409,4451,4647,2210,21193,141179,"Sussex County, Delaware",10,005,2012
276,110393,32291,250657,313224,2258,21858,234515,297298,201810,235462,129484,111088,125890,13493,38795,3352,15129,266662,112493,62149,9378,40966,154169,122079,539055,148943,77666,14096,4477,20912,368,2221,321108,27922,19270,10442,6500,4305,4650,5486,1819,672,621380,27616,11798,32313,31288,488188,"District of Columbia, District of Columbia",11,001,2012
277,77824,10878,174971,49637,775,13072,130228,88978,86211,95338,92634,81942,4706,3304,3653,1484,5582,93245,50479,35852,3112,11515,42766,31069,214016,51486,41466,3813,1635,8369,0,550,125564,,,14533,2918,1659,2233,2418,456,139,248690,14131,5892,3761,17592,189093,"Alachua County, Florida",12,001,2012
278,66846,,141459,18286,1010,3220,72774,86451,62815,64577,,,,,,,,68653,43251,31889,2382,8980,25402,19897,140214,22265,35563,3315,1775,9472,0,1058,84005,,,2184,1755,1257,1123,999,379,302,168075,5063,4064,1316,26024,107215,"Bay County, Florida",12,005,2012
279,205802,23452,456906,55223,1146,12279,172761,306678,194138,202231,198131,180515,1473,1389,2808,4102,10137,218094,137291,101464,8714,27113,80803,69282,462556,68754,116898,10509,10246,28592,202,1193,272791,,,4900,4062,2585,3866,6071,1346,1049,541013,15450,13179,5589,64537,377122,"Brevard County, Florida",12,009,2012
280,376953,233354,1141073,494269,3631,60120,603426,585825,434400,444884,754930,669354,27307,5454,11023,11968,41032,663905,411212,279371,30181,101660,252693,203859,1493013,276340,337478,39721,19070,84404,971,6846,901377,258816,150689,13856,16873,12639,15223,12857,7352,5393,1804650,49633,36783,27235,90022,1332063,"Broward County, Florida",12,011,2012
281,66756,5025,146769,7147,513,1815,29720,115205,62136,63698,,,,,,,,71811,47732,38967,2443,6322,24079,20361,144636,14448,43988,2952,3946,7466,56,490,82622,,,741,901,700,1255,1758,494,373,159369,5232,3380,1210,24713,115771,"Charlotte County, Florida",12,015,2012
282,60014,,130723,4544,97,2041,40624,90586,52665,58113,,,,,,,,58640,36255,28978,2086,5191,22385,18540,122859,11991,32870,3270,3526,9118,324,353,72493,,,1189,1144,1153,1577,1412,1003,600,137433,4825,3496,900,20085,96984,"Citrus County, Florida",12,017,2012
283,72824,8408,159515,18890,907,6483,83893,93773,66406,70035,,,,,,,,66918,48858,38733,2345,7780,18060,15274,155472,21279,44217,2987,1788,8318,0,724,94950,,,1175,2152,1290,1670,330,208,516,192162,2935,3596,2062,26927,118074,"Clay County, Florida",12,019,2012
284,103410,45793,293849,21620,873,4612,75491,173972,94465,101648,112177,94957,3501,685,1365,4003,11212,123714,81111,66418,4082,10611,42603,36262,280026,38634,80885,9252,4922,12111,78,1223,163030,,,2062,2111,2202,2724,1850,1512,1149,330630,6520,5492,9238,29197,240011,"Collier County, Florida",12,021,2012
285,25246,,52491,12099,0,238,40893,24214,26597,24655,,,,,,,,22636,14248,10297,812,3139,8388,7235,55143,9488,14425,2971,517,4118,,,31681,,,609,944,1169,754,793,169,59,63449,2020,1102,325,7969,45144,"Columbia County, Florida",12,023,2012
286,241929,36293,544673,252308,2467,37804,436373,338213,289523,310941,355336,313714,7088,2362,5375,5285,17743,328225,200575,132434,13904,54237,127650,108425,708676,130422,158085,17428,8881,41935,283,4171,434902,31155,17125,8283,8945,4672,8009,6124,2338,1591,862851,29854,21898,7788,87304,579575,"Duval County, Florida",12,031,2012
287,99929,8548,210267,64255,1232,9049,132485,150730,111344,115031,115150,103524,1138,581,2975,1755,10936,114077,69795,48205,5639,15951,44282,36621,249483,45278,57535,6353,5695,14751,126,837,146501,,,3202,2760,2237,3087,1758,592,621,285547,8448,8288,1696,34310,193721,"Escambia County, Florida",12,033,2012
288,36001,,77874,11999,0,2174,21555,60349,31518,34493,,,,,,,,36358,23513,19307,1157,3049,12845,9857,83273,8627,23884,2084,875,5558,0,174,50563,,,859,230,452,949,1267,853,258,98020,1645,2493,888,11552,68161,"Flagler County, Florida",12,035,2012
289,67096,9010,154847,10043,745,1970,52052,103361,60993,68025,,,,,,,,69222,46102,33712,2910,9480,23120,19504,146706,17571,38047,2725,4331,9312,0,1107,88301,,,1543,1187,2387,1666,1455,761,474,171731,6002,4811,922,22060,118121,"Hernando County, Florida",12,053,2012
290,32980,9119,84700,10230,124,1643,35032,48712,33640,36491,,,,,,,,39112,24094,19882,1194,3018,15018,13640,82999,10691,22366,2071,2310,4580,0,392,49268,,,1459,375,937,610,1648,900,767,97080,4624,3093,327,12574,67777,"Highlands County, Florida",12,055,2012
291,330493,162255,926709,212964,4097,44088,508098,508188,376828,410539,525261,463031,8001,4824,11789,6285,28005,477259,298882,207431,23353,68098,178377,142264,1030111,186425,245064,26295,11838,53759,885,3179,631880,154889,89613,14521,13951,11957,12009,10441,4864,3077,1267440,39456,29396,20729,89152,886639,"Hillsborough County, Florida",12,057,2012
