,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
195,123084,11581,266829,3302,1111,10953,113814,154920,92161,95128,133156,123048,2473,440,1687,698,12556,104243,77538,65113,3182,9243,26705,19464,219389,26655,70543,3351,1028,8881,315,91,141069,,,776,1426,461,747,250,231,65,291243,2052,1752,11717,18375,186434,"Douglas County, Colorado",08,035,2011
196,227941,49208,521477,37949,3550,17519,198794,372775,217616,215326,261079,232734,1682,1773,13737,2673,17088,237729,161630,126512,9254,25864,76099,62256,500582,79554,140704,11380,6185,22203,263,1729,306640,,,5357,5214,3062,2653,2430,1454,215,608361,15590,11841,9201,84856,362475,"El Paso County, Colorado",08,041,2011
197,213300,38882,493900,5421,3342,13145,251313,251881,193443,200266,238559,218292,11051,1808,3919,3126,19079,217829,141706,107790,11523,22393,76123,60678,443210,71083,116549,7225,5968,24972,188,1707,262507,,,1699,3768,2796,1836,2492,501,303,533781,11377,6683,11672,43817,378018,"Jefferson County, Colorado",08,059,2011
198,126911,17755,276672,2341,2328,7132,120448,164940,111425,115267,128712,114937,1435,5707,4105,2777,10770,121911,76987,62841,4590,9556,44924,31213,252851,45091,66225,2005,2384,10759,524,796,148246,,,8704,2198,1090,1861,1180,140,283,303263,9136,6198,4345,22628,219109,"Larimer County, Colorado",08,069,2011
199,59899,10418,131832,1023,1403,1030,68213,71596,52886,54344,61314,53967,174,951,1082,581,2784,59770,39374,31732,2863,4779,20396,16231,118626,17690,33595,1300,1727,5452,96,653,70934,,,1856,959,477,1058,606,201,263,145826,4303,3903,1051,14629,98167,"Mesa County, Colorado",08,077,2011
200,42046,33050,130748,3419,4901,1131,101975,50475,55801,60880,61529,53492,471,321,1472,165,2123,62181,38926,28480,2482,7964,23255,18127,128838,21536,31826,3042,1288,8073,364,748,78674,,,1018,1072,1796,1399,989,496,235,155706,6148,3946,1301,16578,104998,"Pueblo County, Colorado",08,101,2011
201,86092,37822,235532,2828,2325,3862,138284,100875,84348,86914,103430,90395,896,1770,2539,2939,6142,90453,62317,50066,4840,7411,28136,22243,198962,30119,57522,4486,2515,8912,63,1445,123618,,,3636,1884,1935,1759,735,390,468,255453,7377,3937,2676,17396,170194,"Weld County, Colorado",08,123,2011
202,295147,81989,690728,101745,1488,45056,410319,303672,253240,277543,359761,321699,37891,823,9456,5431,24328,331530,221122,172742,10468,37912,110408,93026,740587,127989,191917,15441,9425,26629,422,1548,459172,66328,61404,5226,4900,5308,4398,3026,870,753,917028,19587,10373,53412,41393,658096,"Fairfield County, Connecticut",09,001,2011
203,283480,68711,653810,118106,2109,40331,512260,202029,270967,296623,372885,332939,17928,1502,10109,4611,13963,347164,224093,157982,14351,51760,123071,104295,731054,130512,177805,16444,9197,31309,580,4690,448476,63162,41756,5459,5889,5409,5708,4206,2128,1891,877018,23124,17841,21763,55451,638075,"Hartford County, Connecticut",09,003,2011
204,83917,4470,178635,1744,463,2710,123017,51216,67490,70197,84709,77471,1641,133,3460,331,5019,75386,50699,40605,2571,7523,24687,20530,157018,22663,44851,2180,2314,6429,0,244,93961,,,1706,751,484,963,993,170,279,187190,4484,1895,5389,14856,134262,"Litchfield County, Connecticut",09,005,2011
205,69687,,147929,7861,0,3676,105258,47089,57358,62654,74708,69368,1827,109,2194,1256,4388,64073,44999,36473,2440,6086,19074,15791,138041,21331,37841,1068,1344,6113,0,167,83204,,,592,53,1103,741,274,150,115,164213,2139,2015,5703,12360,119227,"Middlesex County, Connecticut",09,007,2011
206,277494,65875,645740,106726,1897,31390,536373,189893,272922,307402,357036,320339,15977,2178,15324,3085,12012,326523,215045,147190,14638,53217,111478,92536,707425,130530,162997,11345,10530,32691,236,3759,432782,,,6368,5321,4188,4025,4784,1062,1683,850712,23520,16643,17718,54289,617626,"New Haven County, Connecticut",09,009,2011
207,105787,12284,225704,14618,1406,11021,137936,105492,97496,97347,117944,105796,2435,154,4657,1486,6971,108239,70374,54628,4174,11572,37865,31186,226334,36922,60160,4175,3130,11998,0,634,133863,,,863,1771,1132,1684,903,589,515,261161,4999,5585,4260,24458,184001,"New London County, Connecticut",09,011,2011
208,66036,,136693,6150,0,5510,95422,43804,56350,56297,,,,,,,,53696,36668,29218,2438,5012,17028,14022,127965,24734,32524,1889,1010,5641,0,311,74522,,,2457,812,562,75,536,61,129,148980,2321,2438,2577,11545,110648,"Tolland County, Connecticut",09,013,2011
209,49450,5861,107932,2733,118,1387,66890,41445,42689,44450,,,,,,,,45032,30101,21461,2387,6253,14931,12749,97398,17615,24528,1908,879,4642,54,820,57921,,,623,1296,453,515,287,184,41,116407,2114,2509,1329,11635,80518,"Windham County, Connecticut",09,015,2011
210,52163,,111537,39141,842,3695,75428,78866,55368,61889,68384,60536,1087,63,891,695,2058,56799,40101,28359,3471,8271,16698,13259,131061,21044,32035,1815,2152,6798,9,1318,82547,,,624,1450,473,769,1321,192,146,160907,4217,3585,553,18855,102663,"Kent County, Delaware",10,001,2011
211,160952,25105,362683,128497,912,24087,252363,225533,173442,193847,228555,206351,10969,431,4437,1832,9270,202188,136985,96823,10844,29318,65203,51354,440027,81806,106439,6365,5281,17185,322,1623,270226,,,5050,3372,2219,2552,1768,665,492,533758,10875,8306,11770,39191,378798,"New Castle County, Delaware",10,003,2011
212,72909,9546,162460,26261,1040,2148,83885,98653,70514,75191,76657,69838,1532,428,3430,649,3695,74205,50015,36573,4370,9072,24190,19574,166759,25694,41766,4315,3854,9472,0,116,99137,,,272,1124,697,912,485,345,341,197467,3708,2861,3064,19839,139834,"Sussex County, Delaware",10,005,2011
213,107833,30670,246505,309845,1956,22510,236114,287921,199839,233200,121413,101621,121460,9669,36200,3359,14700,268670,114045,57247,11128,45670,154625,121522,529068,146686,72467,13674,6051,22047,301,2833,315434,,,8647,6114,2923,5981,4859,1774,1229,608165,29641,11462,30343,29719,480564,"District of Columbia, District of Columbia",11,001,2011
214,77280,10452,174748,51383,963,12942,130174,88311,85319,93247,93024,81473,5296,3625,4024,1899,4077,96472,50291,35911,3207,11173,46181,30405,212783,50998,41139,3979,2410,7587,94,390,125334,,,13739,3675,1387,1002,866,502,228,246633,14023,6371,3385,16809,188959,"Alachua County, Florida",12,001,2011
215,66317,,140115,18600,607,2889,70063,87672,61894,63101,,,,,,,,69884,44401,32573,3560,8268,25483,20507,138973,20067,36880,4114,2239,8858,0,487,83632,,,802,972,855,1285,970,451,555,164975,4186,4121,1755,20595,109862,"Bay County, Florida",12,005,2011
216,206514,21993,452224,54313,1667,9205,172430,311402,195412,198919,203370,182994,1295,1505,1876,4037,8087,216180,135406,100856,9412,25138,80774,65923,458682,69557,110858,6214,8222,34915,435,563,269800,,,3089,4147,3058,5087,3887,1030,1313,537861,16016,10964,5475,71613,365519,"Brevard County, Florida",12,009,2011
217,381568,222896,1144928,480872,5130,60313,583005,588009,424814,438844,740684,664752,27970,3928,11164,9595,39253,668281,415098,279462,33096,102540,253183,211874,1458732,261227,337658,44068,16250,84924,958,5538,884424,234058,154503,12202,15166,12779,13829,12937,6572,4203,1769640,51583,40523,27260,95320,1292060,"Broward County, Florida",12,011,2011
218,66128,,146835,8444,175,2226,30303,110483,58174,62317,,,,,,,,68252,45444,36931,3091,5422,22808,19668,142435,14551,42925,4220,4546,6496,,,,,,691,446,664,1572,1383,598,633,157648,3796,4856,1304,25340,112969,"Charlotte County, Florida",12,015,2011
219,61198,,131058,4549,405,1322,39485,94043,54965,58580,,,,,,,,60923,38563,30995,2631,4937,22360,18017,122903,14729,33803,2414,2276,9287,,,,,,1138,981,1450,2534,635,1011,564,137934,5224,4316,772,21664,96729,"Citrus County, Florida",12,017,2011
220,72400,,159247,20188,745,5765,77646,97865,64581,68117,,,,,,,,66715,49744,37140,2709,9895,16971,12599,153030,20997,42211,2360,1506,8519,626,584,95155,,,1700,1497,1038,2030,1084,178,6,189154,4105,2008,2454,24131,116737,"Clay County, Florida",12,019,2011
221,102583,45719,284743,22331,110,4064,74718,169810,92374,99990,116600,100130,1461,1120,2376,4120,7492,123949,81401,65386,3892,12123,42548,35999,276211,38312,80235,9544,4077,12549,304,689,160963,,,2430,2621,2740,2055,2754,2155,866,326395,6817,7273,9072,29502,235785,"Collier County, Florida",12,021,2011
222,26751,,51950,12638,508,244,37904,24376,26977,21672,,,,,,,,23883,14977,9674,1390,3913,8906,8128,55396,12151,13302,3439,732,3594,,,,,,561,134,705,1319,994,424,0,63106,1773,2561,12,7321,44860,"Columbia County, Florida",12,023,2011
223,241348,34873,538380,256895,2928,35617,423359,340119,284362,305310,356389,318377,8592,2276,4185,5367,19598,329530,206551,141284,15143,50124,122979,100348,700680,126238,159896,14780,9316,41125,160,3646,429895,,,9154,8625,6668,7345,6433,1389,1812,854593,31703,20317,11264,88559,570508,"Duval County, Florida",12,031,2011
224,98622,8223,207237,65600,1608,7957,133940,140958,107249,109129,117540,103143,469,177,3494,1729,10874,107490,66915,48009,3772,15134,40575,33939,245938,48141,54928,5406,4255,13040,360,818,146062,,,3158,1946,1640,3353,2521,548,404,284603,9853,6411,2513,31023,195066,"Escambia County, Florida",12,033,2011
225,35683,,77457,12533,0,867,29242,51424,30079,34886,,,,,,,,34434,25902,22131,1372,2399,8532,7390,82584,12500,20645,179,764,4893,,,,,,3268,381,408,356,124,2137,302,96960,1781,3081,403,8212,70277,"Flagler County, Florida",12,035,2011
226,67386,9737,157048,9727,330,2231,49972,109722,62012,68359,,,,,,,,71067,47506,37608,2721,7177,23561,21156,146443,18981,39731,2837,3114,8111,0,930,86737,,,1391,1340,1748,1328,1083,156,318,171636,5611,5605,514,21236,118520,"Hernando County, Florida",12,053,2011
227,32968,9071,81538,9318,35,1626,33127,53610,35689,36686,,,,,,,,40123,25625,20622,1092,3911,14498,12417,83929,10489,21392,1164,2786,6119,,,,,,241,221,1086,1350,790,305,834,97673,3469,2959,639,12879,68038,"Highlands County, Florida",12,055,2011
228,330381,158217,910724,213857,9203,43129,515980,495458,381491,407094,507886,454124,8491,3658,8159,8465,31698,464379,298797,210578,21369,66850,165582,131206,1022772,182602,247451,27022,11376,52763,669,4128,628098,138317,97074,14046,12536,9702,13116,8654,2552,2913,1256321,40807,27245,16398,96761,870685,"Hillsborough County, Florida",12,057,2011
229,50799,7727,121810,12936,32,1322,41443,80736,45983,52761,46858,41182,239,388,959,842,2129,57515,36501,28063,1622,6816,21014,18210,117226,16402,29762,2227,2953,5598,65,564,70485,,,712,639,1305,1349,669,728,725,137457,3717,4276,2893,16344,95993,"Indian River County, Florida",12,061,2011
230,107430,18421,252476,28684,1255,5867,102653,168399,105313,114618,107597,92844,401,69,2141,2433,4962,113539,80239,66108,4419,9712,33300,26612,249953,34038,69564,3215,4059,11754,15,1129,150101,,,1502,3269,1918,3008,1689,457,626,297586,6870,5515,1191,34676,204436,"Lake County, Florida",12,069,2011
231,216359,60821,528766,49838,3975,9681,170552,352303,206032,216019,212552,181180,3191,1953,2317,3343,12324,238389,152405,119486,10996,21923,85984,71193,529557,79369,134534,10147,12755,31593,454,1400,311085,,,4095,5505,5270,5292,5760,2160,1258,626651,15237,11978,7575,64601,444192,"Lee County, Florida",12,071,2011
232,78737,7666,173797,84090,1151,8544,153423,99262,96125,109758,122562,109005,2002,637,3436,1073,5245,110069,61104,40874,5142,15088,48965,31221,234219,51979,45471,4063,2119,9990,505,256,142239,,,13602,3079,2345,2437,1584,166,401,274666,13880,6414,4192,16737,208856,"Leon County, Florida",12,073,2011
233,114033,25817,266743,29620,701,5140,101965,177809,103100,116558,113086,99630,867,861,1674,3195,6861,134359,86834,67659,4967,14208,47525,37922,271628,35719,74292,5367,5383,14811,326,1246,163688,,,1804,2498,2935,2131,2367,1001,921,324648,10471,9488,3863,33801,226527,"Manatee County, Florida",12,081,2011
234,116877,20001,271790,42561,1131,4130,121148,172821,116695,127327,102539,90455,165,504,1953,1843,5717,133433,88024,66697,5362,15965,45409,36578,281290,36246,75447,6665,5007,18191,515,1171,166330,,,3572,3589,2086,3339,2876,801,909,324765,8812,10070,1628,42833,227353,"Marion County, Florida",12,083,2011
235,56836,10110,129333,7843,696,951,40866,91637,53134,56090,,,,,,,,59005,37633,31091,2387,4155,21372,17952,127258,17762,34503,2608,3112,7174,44,290,72967,,,647,1276,1290,1140,695,417,259,144678,3701,4207,4022,16078,105513,"Martin County, Florida",12,085,2011
236,208928,795627,1918990,485585,5981,39427,830383,328335,377475,380351,967942,857388,58967,6030,23244,16301,43990,818297,556127,358383,52165,145579,262170,216127,2105878,411500,477187,88017,25295,97843,1963,6367,1270798,,,28032,26545,27490,28420,21342,13076,14076,2529470,88367,61439,31184,61420,1943745,"Miami-Dade County, Florida",12,086,2011
237,27973,6827,66639,5266,338,363,21361,37226,27337,22270,,,,,,,,24735,14165,11546,1030,1589,10570,7984,64676,13215,13983,2463,1090,5822,0,53,,,,918,827,419,1393,248,151,301,72330,1786,1973,1604,8925,52885,"Monroe County, Florida",12,087,2011
238,31809,,66563,4924,217,298,39314,32190,28344,28976,,,,,,,,27538,20025,15531,1144,3350,7513,6778,61683,7165,18118,1205,519,4572,,,,,,282,30,376,262,491,268,212,73524,2307,1285,392,10048,48459,"Nassau County, Florida",12,089,2011
239,70820,6948,147862,14016,657,5511,63804,101189,67934,62838,79139,72202,737,384,989,2646,2447,70573,46613,33423,3168,10022,23960,20230,149318,25441,37815,3235,1763,10070,0,723,88383,,,1829,1503,1000,1511,706,383,105,174597,3601,4400,2718,27809,108479,"Okaloosa County, Florida",12,091,2011
240,266292,158274,765820,239598,3790,59748,413155,428891,326549,349176,493229,442430,20984,3234,7888,8236,19123,415350,264119,176441,20378,67300,151231,112055,943038,200432,209900,27671,9033,41240,588,5468,572345,156171,98172,21415,12725,10271,10097,7223,2531,1693,1156116,32405,24674,15071,62275,832507,"Orange County, Florida",12,095,2011
241,54003,62356,211636,28712,359,6978,68513,107081,75371,77657,107428,94446,2277,409,605,3619,5858,92485,71250,47489,4936,18825,21235,16709,217872,38181,55737,5268,2597,9735,455,1436,135628,,,1653,2198,1947,1846,855,648,482,273893,5937,5111,1090,15843,188698,"Osceola County, Florida",12,097,2011
242,380519,132488,1024697,228121,2924,31392,410467,608804,378105,413138,502743,446890,8599,2055,8383,8181,29613,521589,319236,236728,21962,60546,202353,167612,1113925,178103,278378,31392,20365,56311,1235,4305,669608,110280,101034,11119,13179,11212,9519,8645,4441,4254,1320933,40711,32698,27210,103094,961083,"Palm Beach County, Florida",12,099,2011
243,178850,28009,417384,23211,1338,9000,148508,263198,159933,168419,157500,140592,588,549,1904,2450,8447,182321,118783,93948,7559,17276,63538,52675,385406,51371,104695,8292,8482,20757,239,1481,232687,,,2663,4880,3621,5000,3398,2183,818,460720,15132,12918,2633,49630,318221,"Pasco County, Florida",12,101,2011
244,335999,37913,762567,94234,2073,27898,284470,512022,310442,348014,354740,320400,5628,4976,6871,4604,18928,392267,216852,156947,14279,45626,175415,148420,785546,120889,179557,18600,15553,56364,269,3450,465173,32866,20485,5611,6046,6879,8772,8304,4415,2454,905272,34214,23010,12359,94918,659422,"Pinellas County, Florida",12,103,2011
245,189329,56969,481426,90400,1392,10877,261619,258285,193498,214065,205256,181191,860,509,3292,5398,7875,217648,150192,108129,10018,32045,67456,56742,492730,75544,127109,14406,7534,27787,669,2486,300506,,,6041,6938,4727,5980,4368,1745,1563,598638,17575,14375,2934,52206,415589,"Polk County, Florida",12,105,2011
246,26015,,57509,12179,0,70,42033,27040,26555,28109,,,,,,,,28353,18233,12900,1180,4153,10120,8976,60333,8407,13810,862,1553,5268,,,,,,1074,1132,941,1008,932,735,161,72790,4018,2835,242,7648,49721,"Putnam County, Florida",12,107,2011
247,80798,,175268,10830,242,2962,60018,119756,67322,73500,,,,,,,,77053,52589,41772,2790,8027,24464,19502,159669,21338,45208,2817,3157,8064,,,97799,,,1471,143,443,1447,1166,288,202,193642,5027,2551,5941,20601,129925,"St. Johns County, Florida",12,109,2011
248,82152,25231,202522,51775,838,3655,96546,138287,89045,93486,,,,,,,,105103,68336,50144,6589,11603,36767,31832,229181,34863,55540,3745,5980,13775,7,886,137931,,,3350,2913,4867,3205,3016,556,785,278455,9351,7464,1458,22909,195584,"St. Lucie County, Florida",12,111,2011
249,64802,,133674,8010,1549,3433,58406,85030,57152,55642,,,,,,,,57853,42455,34564,2298,5593,15398,11993,124637,15280,39258,2888,1385,5941,41,377,74290,,,682,1060,751,844,531,173,126,146353,2764,2056,3021,20667,93876,"Santa Rosa County, Florida",12,113,2011
250,153267,15971,349137,18472,959,4955,83053,246411,129606,147751,132995,122483,955,1182,2083,1503,8654,173368,105901,83755,6767,15379,67467,56046,333722,39202,92043,8390,7678,18704,33,367,195828,,,2629,1430,2036,3447,2424,1981,1021,378270,12216,8435,6377,46285,275964,"Sarasota County, Florida",12,115,2011
251,136297,36201,342008,48279,709,16428,157604,196847,139411,145323,182845,169619,1239,1011,2331,2286,10108,144095,98389,71814,5102,21473,45706,37046,347954,65133,81029,7151,4491,16653,376,1941,212113,,,4879,2364,3439,1669,1856,794,150,422342,7003,6096,6818,31156,297878,"Seminole County, Florida",12,117,2011
252,39698,,85270,9519,265,330,21835,69147,43891,39933,,,,,,,,44917,31672,27585,1085,3002,13245,11361,90980,9489,32276,3814,1920,4158,,,,,,499,459,443,827,1792,335,290,89415,2474,2787,533,19674,69640,"Sumter County, Florida",12,119,2011
253,180277,29038,397274,51680,3206,8940,175022,268287,178662,190223,165895,155314,1993,588,3613,4606,8538,190074,115220,88147,6482,20591,74854,62173,419422,70945,100571,9107,8703,24407,61,1702,244884,,,3888,5354,2670,6620,4140,1653,1846,488844,18727,13972,3584,56285,346363,"Volusia County, Florida",12,127,2011
254,26176,,57110,8580,472,2019,44921,18867,22263,23474,,,,,,,,23270,18246,13727,1180,3339,5024,4024,52850,7263,15783,1305,366,2943,,,,,,1108,1266,292,942,248,56,87,69295,1555,1845,47,3871,46033,"Barrow County, Georgia",13,013,2011
255,39081,,85867,9846,566,401,64724,30732,34233,35613,,,,,,,,33661,24963,18851,1264,4848,8698,6262,77865,12336,21430,888,884,3899,496,891,49222,,,1226,793,649,1102,303,155,0,99464,2177,2331,294,6866,66973,"Bartow County, Georgia",13,015,2011
256,31862,,69080,79301,128,2027,121085,28998,50352,60097,,,,,,,,56645,36712,22091,2240,12381,19933,17134,122621,22760,25401,3415,1018,7370,205,841,79041,,,1483,1853,1926,1689,1193,471,137,152304,7977,5550,1527,10443,105648,"Bibb County, Georgia",13,021,2011
257,22896,,48080,20311,167,1144,52807,16619,27351,28347,,,,,,,,25535,15487,10222,1129,4136,10048,5379,60778,16179,11490,1040,761,1195,25,151,36396,,,5539,1022,343,538,445,71,200,72078,5402,1751,560,4267,54159,"Bulloch County, Georgia",13,031,2011
258,56556,,118653,11790,262,891,106386,27400,48842,53582,,,,,,,,54573,36067,26158,2437,7472,18506,15194,110829,16249,28474,1550,2019,6334,28,557,68507,,,1395,1495,1024,1343,783,256,163,135814,5836,3746,503,14227,91108,"Clark County, Ohio",39,023,2011
259,92802,,190019,3699,255,1956,145605,46999,69767,73819,,,,,,,,74952,53124,39906,5470,7748,21828,17650,157697,22701,43152,2171,2361,9040,94,436,96805,,,1342,684,999,1445,1028,160,179,198059,3443,3406,2441,13500,135277,"Clermont County, Ohio",39,025,2011
260,50349,,102903,2957,0,404,82144,24022,41316,42220,,,,,,,,42430,28681,21750,2050,4881,13749,11360,88715,11724,24108,1878,1518,6708,24,869,52034,,,908,906,558,733,721,133,102,104291,2538,2701,551,9849,74429,"Columbiana County, Ohio",39,029,2011
261,375487,30955,819389,372149,1994,33454,925045,233014,417351,482044,487214,443208,26974,2446,13465,4799,17288,533756,304582,200148,19515,84919,229174,199660,1039771,194824,221790,16920,16667,52601,828,4966,646457,27947,13584,9836,11604,8614,12582,9852,3690,2667,1254059,60206,40132,15532,86129,900626,"Cuyahoga County, Ohio",39,035,2011
262,77062,,159113,6754,624,7362,119959,46107,56957,61500,,,,,,,,65179,49948,41961,2168,5819,15231,12945,135089,15152,43511,1479,823,5748,0,197,86945,,,397,443,137,382,446,27,98,177313,1966,1392,5879,10151,117366,"Delaware County, Ohio",39,041,2011
263,31657,,66489,7340,25,429,60251,14888,28109,30506,,,,,,,,31148,19817,14981,1924,2912,11331,10351,62998,9476,16196,1400,1335,3530,68,225,38540,,,395,229,404,474,589,47,43,75845,1962,2461,740,7070,52820,"Erie County, Ohio",39,043,2011
264,63980,,131333,6528,342,2198,113841,28060,52479,53371,,,,,,,,55064,39238,31927,1431,5880,15826,12566,116641,16950,34180,1334,1820,5662,73,402,70092,,,895,1511,200,434,1018,98,109,144387,2397,3535,1661,12079,97308,"Fairfield County, Ohio",39,045,2011
265,386487,30783,823115,246330,1949,44954,785480,276793,381621,422335,507854,463774,14602,2661,13953,5311,22329,465653,264557,180499,18030,66028,201096,162170,942320,187959,206218,21520,10349,48894,1207,4357,580817,22888,18712,20375,12215,10667,10650,6444,1941,1007,1170475,44668,27335,17673,69817,827554,"Franklin County, Ohio",39,049,2011
266,44031,,90186,1437,68,226,73681,15082,32078,34863,,,,,,,,34808,24680,21863,542,2275,10128,8664,74875,10202,22709,679,519,2502,7,19,47180,,,360,189,235,81,339,140,161,92653,1734,996,2617,6380,63663,"Geauga County, Ohio",39,055,2011
267,67463,,139026,11808,88,5514,101354,51625,58966,61732,,,,,,,,63516,42592,33812,1718,7062,20924,17237,134442,22217,36060,926,1541,4826,12,336,80986,,,3157,1389,642,1530,630,207,48,158696,5560,3570,2391,16871,108457,"Greene County, Ohio",39,057,2011
268,262963,11371,556332,204383,775,15567,589195,168393,271524,306225,319458,286147,14141,552,8996,3096,14644,315453,188548,128539,9958,50051,126905,109958,644695,122687,144747,11270,7944,30574,240,4132,400515,,,10447,8301,4623,6065,4823,1559,515,791877,35327,21783,13239,52692,559952,"Hamilton County, Ohio",39,061,2011
269,32924,,70779,1155,27,1164,60131,12608,26973,28744,,,,,,,,29732,19314,15146,1602,2566,10418,8890,60762,9267,16169,803,1307,2875,433,150,36433,,,648,881,220,742,136,54,49,74257,1774,2815,599,4014,53523,"Hancock County, Ohio",39,063,2011
270,30163,,,,,,47512,20016,26139,28395,,,,,,,,27216,17804,13650,1168,2986,9412,8056,58170,8422,14964,968,960,3405,191,138,34568,,,607,514,471,330,669,52,162,68108,2400,2100,528,6968,48409,"Jefferson County, Ohio",39,081,2011
271,101029,4757,214317,7955,192,3053,177766,37071,80006,87411,107600,100402,921,237,1606,860,2685,93514,59415,46317,3605,9493,34099,29084,188947,28080,49682,2303,2474,10874,62,631,114178,,,637,1164,1448,1587,543,200,71,227986,4924,4002,2532,17879,161929,"Lake County, Ohio",39,085,2011
272,75346,,155556,5943,182,1027,132753,30905,60040,63928,71822,63879,182,168,2180,604,3819,64659,45154,36114,2957,6083,19505,16204,133522,18240,36827,1327,1781,7534,58,354,82623,,,773,1677,1160,1178,538,80,37,166001,5195,2819,1435,15666,110658,"Licking County, Ohio",39,089,2011
273,117939,12387,255487,24914,914,2437,226783,60098,109293,114213,123746,112278,1338,304,2838,578,3782,117308,79496,56577,6301,16618,37812,31535,244110,40811,61533,4273,2705,13826,183,1942,149074,,,3421,2512,1882,1521,1470,452,336,294625,8614,7371,2796,24445,206599,"Lorain County, Ohio",39,093,2011
274,151698,13569,324504,81209,1264,5328,341263,82720,152991,169548,170665,152738,2436,526,4876,797,3856,177472,109047,68198,9300,31549,68425,56126,353557,70795,73978,6428,4519,19646,204,2614,219228,,,8173,5814,4841,5318,3103,796,444,434864,22487,12650,3314,30439,304994,"Lucas County, Ohio",39,095,2011
275,88524,6261,190082,37465,420,1873,184954,43177,85592,94965,94982,88097,693,21,1190,1203,2143,98065,60492,39317,4310,16865,37573,32948,196635,34290,44630,4214,4371,11110,309,1082,118663,,,1353,1706,1930,2085,1313,269,377,231367,9931,8531,1130,20612,166390,"Mahoning County, Ohio",39,099,2011
276,30250,,60161,4235,201,107,55525,10011,,,,,,,,,,24654,16646,12265,1420,2961,8008,6830,54538,9144,14668,1773,1126,4311,61,115,29952,,,694,369,739,531,313,71,88,59965,2583,1543,288,6541,45262,"Marion County, Ohio",39,101,2011
277,80904,,166712,1612,255,1564,138492,29082,61376,64362,,,,,,,,65393,46697,37678,2572,6447,18696,14592,138063,18413,39433,1130,2534,7147,165,434,85206,,,1027,516,869,668,869,151,122,172072,2510,2744,2726,12206,118082,"Medina County, Ohio",39,103,2011
278,47144,,97520,2284,190,1398,83924,17204,37418,39619,,,,,,,,41299,28473,20359,2102,6012,12826,10372,82531,11006,22644,1424,899,5738,0,170,50775,,,1027,1086,479,1002,297,138,196,102111,2648,2652,394,9585,68826,"Miami County, Ohio",39,109,2011
279,189264,6606,398323,111686,1250,10273,367248,144079,186462,210428,207359,189022,5678,446,5462,3163,7305,223673,135542,93651,9485,32406,88131,76114,436619,71151,103678,9196,6647,24963,636,2159,270431,,,4790,4819,4634,5556,3902,1596,507,528387,23321,17418,5187,49094,364414,"Montgomery County, Ohio",39,113,2011
280,38419,,79913,3412,262,175,74179,11395,,,,,,,,,,34639,23856,16820,2178,4858,10783,8963,69471,10178,18383,799,929,3562,29,411,43380,,,555,1368,531,1108,409,160,76,85406,2983,3452,181,7191,58485,"Muskingum County, Ohio",39,119,2011
281,72130,,148668,5684,369,2423,126021,29567,59800,64356,,,,,,,,59787,40754,32132,1495,7127,19033,14625,134647,22802,34881,1634,1532,6349,340,97,79766,,,3742,1580,978,1199,751,134,296,160540,6022,2552,1351,13851,114902,"Portage County, Ohio",39,133,2011
282,52747,,107783,11167,325,602,100412,21181,47854,46968,,,,,,,,48616,29727,22391,1977,5359,18889,16602,100915,16664,24995,2139,1177,8031,57,284,58923,,,1047,1169,470,1051,854,454,164,117282,5182,2749,885,11255,84856,"Richland County, Ohio",39,139,2011
283,36015,,,,,,64274,13287,,,,,,,,,,28547,19988,16421,1095,2472,8559,7262,63801,10019,18110,2182,1195,4579,0,318,35806,,,1227,427,793,1172,290,48,96,72055,2431,1305,399,7587,53226,"Ross County, Ohio",39,141,2011
284,36127,,74736,2284,33,304,65539,12933,,,,,,,,,,28818,17640,12745,1343,3552,11178,9788,64408,10628,14705,1489,1366,4538,,,39069,,,927,1083,854,1196,834,583,153,76467,4133,3239,530,5909,55571,"Scioto County, Ohio",39,145,2011
285,158709,3516,333838,26530,494,3184,311091,55250,136409,148316,156397,139505,1424,140,2156,983,5435,148640,98533,72681,6422,19430,50107,44591,305942,47022,79804,4181,4451,15747,289,1785,187020,,,2992,3595,2954,3724,3149,469,321,370030,13647,9697,2887,30633,259368,"Stark County, Ohio",39,151,2011
286,208317,4289,434729,76220,1272,12361,415722,97639,190394,209080,229502,211966,3692,418,2979,1288,7536,214909,133860,95125,7902,30833,81049,68839,441134,75786,104785,8243,7424,22508,475,2032,270420,,,5241,4304,2860,4788,3884,938,846,534564,18782,13698,6667,43483,375148,"Summit County, Ohio",39,153,2011
