,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
191,62895,18890,160901,37696,412,2152,144133,45642,64879,74013,87691,77272,457,103,1317,2533,2555,79341,53601,39319,3109,11173,25740,21181,165303,24324,44854,3855,2442,6590,253,686,104241,,,2475,2028,1781,813,843,437,371,208565,6134,4678,2386,15481,140773,"Smith County, Texas",48,423,2010
192,457165,248378,1249935,269016,8670,84333,1004092,506724,500901,551758,789819,701358,4264,1914,9772,11728,34543,655273,454784,324079,35506,95199,200489,169563,1389951,229440,365266,33549,13720,65109,2380,7401,884742,190096,164531,16817,14765,11341,9735,5788,2096,1941,1801090,39519,30872,24805,121419,1185604,"Tarrant County, Texas",48,439,2010
193,42275,14545,110106,9928,499,1444,93702,28334,44637,48266,55591,48734,506,205,1358,1579,2334,48900,31916,22236,1577,8103,16984,13153,104234,17279,26074,2499,2068,4323,0,644,65309,,,2653,1114,524,758,572,85,155,126480,4885,3321,708,10434,85609,"Taylor County, Texas",48,441,2010
194,31237,19438,96055,4672,168,1165,74905,25300,36997,39363,,,,,,,,41448,27868,20223,1997,5648,13580,11058,88881,15156,22893,2436,1407,3501,206,485,54748,,,1416,1058,1287,1104,947,271,141,102909,3617,3254,851,7853,69575,"Tom Green County, Texas",48,451,2010
195,261432,178020,746646,85974,5392,61009,560112,276992,304804,314819,435705,380673,17931,4335,12582,12043,38746,403638,232519,163366,19311,49842,171119,124489,820194,179205,192418,22853,4896,35777,1029,5371,489184,118575,108144,20956,14529,10371,6271,4465,1063,698,1024735,32308,22754,24520,54819,728887,"Travis County, Texas",48,453,2010
196,19920,19064,71478,4650,580,897,70942,10394,28855,30775,,,,,,,,31694,23257,16094,2011,5152,8437,7739,67280,11036,17422,1209,970,3037,449,496,41807,,,873,431,549,417,423,188,124,85781,2709,1917,677,8052,55592,"Victoria County, Texas",48,469,2010
197,22489,,49040,15183,154,755,49064,14317,32837,20269,,,,,,,,20670,11236,8657,484,2095,9434,6619,58762,14794,14686,5933,256,6453,,,,,,2141,739,334,147,144,201,80,51753,4414,1086,215,6782,50009,"Walker County, Texas",48,471,2010
198,4783,116209,235364,321,640,2123,158330,10327,46123,47475,88185,74027,1621,0,1557,818,4065,66716,54707,35869,3841,14997,12009,9920,177777,31848,45304,5457,1249,5270,629,678,123268,,,4923,5313,3290,1953,1155,1150,737,250164,7691,5401,1600,5532,158016,"Webb County, Texas",48,479,2010
199,45306,12202,108844,14353,1013,3014,79309,40258,47471,44031,,,,,,,,47607,29139,20799,1935,6405,18468,15400,106055,21570,25336,3367,1215,6165,58,246,61924,,,941,1467,646,651,430,451,385,120150,3894,5141,740,10314,85053,"Wichita County, Texas",48,485,2010
200,133220,49831,355748,25518,1283,20149,233161,141371,126397,135970,187823,167272,1073,453,2087,1897,14761,152739,110796,86142,6003,18651,41943,30971,322747,46428,96483,5340,2193,11751,335,722,205610,,,1339,3041,1501,1058,698,281,0,423638,4991,4329,4816,32084,271209,"Williamson County, Texas",48,491,2010
201,47926,6386,102315,589,933,2330,72003,33437,34724,36177,45411,41008,1227,738,2045,904,2437,35369,27217,22997,1053,3167,8152,5357,82764,13207,25377,1214,726,1999,0,93,52766,,,1371,1772,294,311,270,122,24,112883,2132,1615,709,4736,72789,"Cache County, Utah",49,005,2010
202,132528,13343,280134,3769,1990,5642,204186,84729,94631,94809,122409,109928,3189,305,1404,1846,5310,94021,77623,65114,3740,8769,16398,13422,217976,28662,71928,3704,1528,6207,38,614,143752,,,685,1871,813,378,559,116,392,304631,3325,2384,3481,21516,178984,"Davis County, Utah",49,011,2010
203,381881,91801,889739,16247,8732,32593,628428,270442,308438,313592,429172,376227,14140,4013,10735,4615,18178,338931,240276,187076,16184,37016,98655,76142,778960,131316,211508,15990,8372,37865,845,3414,487273,71388,51275,10879,11079,7555,5707,3462,1377,430,1023555,18262,15710,10081,52518,680298,"Salt Lake County, Utah",49,035,2010
204,218270,28939,471233,3090,3753,6051,313349,164523,149266,154359,177252,153861,4334,1996,10938,1475,13182,140114,113923,98981,3705,11237,26191,17780,362176,61290,109153,5244,1966,7237,113,327,241594,,,13277,5385,3001,1188,469,0,254,515404,6554,6678,3816,18941,318030,"Utah County, Utah",49,049,2010
205,58289,6457,129139,226,1784,1165,79169,50051,42599,46829,,,,,,,,47413,35615,31014,1404,3197,11798,9845,102443,12547,31773,1008,1257,3760,20,116,66832,,,1389,588,1215,717,637,228,163,137516,3134,2200,1335,10484,86257,"Washington County, Utah",49,053,2010
206,90560,19960,199806,3142,1982,2623,149844,64510,74572,75843,96855,83173,1758,206,2194,965,2972,80473,59649,46312,4173,9164,20824,15912,174030,26563,51502,2517,1568,7655,109,1153,108686,,,2071,2111,1756,1373,578,346,91,230043,4189,3135,1518,18007,144205,"Weber County, Utah",49,057,2010
207,69727,,144872,2985,371,4344,75262,68466,54828,60234,66930,59502,2610,1175,6322,728,6250,62859,36336,27926,2428,5982,26523,20148,131542,26686,29971,1368,1178,5323,151,639,78400,,,2360,1056,669,1379,561,130,238,155291,4548,3749,3092,8507,116713,"Chittenden County, Vermont",50,007,2010
208,36927,,81595,10254,312,4172,45719,40436,31903,36103,,,,,,,,37671,24377,20027,1179,3171,13294,10847,81358,13634,22551,1967,646,1791,,,50689,,,404,1215,138,91,578,0,152,98418,2512,1589,2948,6863,70498,"Albemarle County, Virginia",51,003,2010
209,67165,16469,147171,17623,1019,18944,40620,115175,65696,64997,79684,71291,38799,1841,6233,1909,7480,92982,42683,32315,2746,7622,50299,37154,180006,44032,38507,5469,1173,5864,0,357,100888,,,1038,1039,601,742,152,118,236,204329,3126,1527,14467,12170,160052,"Arlington County, Virginia",51,013,2010
210,29952,,63124,3906,173,807,47669,19549,25641,27372,,,,,,,,27595,19621,16225,1214,2182,7974,6487,56709,5849,17755,1148,774,2851,153,612,35052,,,205,424,620,362,277,0,53,68570,1649,1192,932,6373,47739,"Bedford County, Virginia",51,019,2010
211,100462,12577,224945,70735,711,10745,174074,114858,98740,112550,143032,128627,1089,181,822,409,6376,112213,84107,63749,3959,16399,28106,22991,250316,38155,70123,4507,2148,8506,66,1241,158444,,,1016,1071,727,1442,1120,94,473,313540,4213,3400,5991,28192,205405,"Chesterfield County, Virginia",51,041,2010
212,294578,86883,686467,100195,6175,193843,285784,445048,255340,263578,478073,418788,51279,1652,13563,6967,29070,389415,273016,219941,15783,37292,116399,91821,867927,139025,253002,25709,8436,24388,242,3127,528733,80523,62952,4325,3920,2857,2348,1878,1055,746,1071445,12355,4395,68695,87997,724905,"Fairfax County, Virginia",51,059,2010
213,25739,,55158,6206,92,479,31271,27417,21401,21933,,,,,,,,22337,16697,12871,1311,2515,5640,4991,50129,6957,15147,1503,367,2097,,,30641,,,477,163,302,9,178,318,137,62413,1047,487,2465,6743,39931,"Fauquier County, Virginia",51,061,2010
214,33561,,72822,3770,0,956,41456,31887,27187,27848,,,,,,,,28212,21129,16522,1125,3482,7083,5254,62143,9257,17568,1608,469,3269,41,359,38279,,,0,208,113,367,197,150,40,75570,700,1766,1078,7611,51308,"Frederick County, Virginia",51,069,2010
215,41174,,85203,9377,304,1158,69962,25899,34429,37000,,,,,,,,36447,29119,24567,1921,2631,7328,5796,79919,9866,24621,372,506,3452,102,0,49547,,,179,101,229,420,151,250,222,99173,829,1140,1833,8559,66219,"Hanover County, Virginia",51,085,2010
216,83168,7500,186394,91358,824,19896,185424,85622,90862,111483,140892,124854,1293,259,1029,490,6339,122128,81291,57801,5076,18414,40837,35042,245813,36201,65115,5255,2978,8635,0,1527,157576,,,1634,2482,1023,958,843,383,142,304393,5203,4805,5536,22923,209959,"Henrico County, Virginia",51,087,2010
217,97415,19882,218951,22527,517,43014,100263,137619,75499,79157,144890,129296,5174,105,3349,1935,12893,102979,82632,67195,4547,10890,20347,15075,232379,30220,75184,4567,1905,6275,0,573,151994,,,193,1008,765,365,85,186,57,312308,1295,920,18537,18970,198660,"Loudoun County, Virginia",51,107,2010
218,41660,,83154,3918,55,5674,50978,32532,36266,34563,,,,,,,,34985,19459,14499,1356,3604,15526,10098,81938,22339,16239,1719,641,3118,,,44775,,,5809,1174,472,137,129,132,0,94305,5599,2425,708,5648,73929,"Montgomery County, Virginia",51,121,2010
219,98363,42613,239133,80826,1342,29996,135865,172948,104122,105019,175318,143052,11394,0,11061,2654,7999,130358,100090,77598,6091,16401,30268,23774,307485,50687,89469,9537,1775,9899,58,1666,193755,,,1279,1041,1368,835,682,167,213,389407,3417,1493,13095,40712,234317,"Prince William County, Virginia",51,153,2010
220,38832,,83559,4906,111,2570,60975,25709,31077,36260,,,,,,,,38013,24595,20072,1057,3466,13418,12453,75618,9068,21686,961,1153,3468,,,47332,,,190,555,80,322,210,0,164,90601,1475,1525,1473,7987,63833,"Roanoke County, Virginia",51,161,2010
221,43350,,91499,19555,213,3193,62023,49805,39838,41132,52693,46418,1803,0,353,1152,2413,40482,31441,23356,2356,5729,9041,7484,95100,13556,27629,3654,902,4467,147,379,59343,,,586,446,884,304,432,140,137,121585,1059,719,1584,11146,76721,"Spotsylvania County, Virginia",51,177,2010
222,44711,6494,90469,23489,1154,3903,48493,66450,41414,40962,57508,48700,2420,0,2251,174,2941,40720,31662,26859,1432,3371,9058,6866,100054,16148,29786,2884,506,3646,191,736,61947,,,546,113,528,144,75,166,39,122978,672,888,3038,17046,69940,"Stafford County, Virginia",51,179,2010
223,23843,,50880,8936,209,2575,27445,31380,21661,21978,,,,,,,,24747,19262,14962,719,3581,5485,4821,52253,7067,15802,744,367,2107,0,110,32594,,,0,174,71,65,56,124,0,62685,641,337,1658,9574,35666,"York County, Virginia",51,199,2010
224,36461,12500,89157,30208,691,8203,30027,70992,39154,41347,58412,51988,18488,614,4043,1141,4849,64361,30087,22083,2181,5823,34274,27440,119329,23356,27399,4938,1430,5597,0,345,68861,,,1014,998,690,606,1041,200,116,136033,2084,912,7727,9823,104947,"Alexandria city, Virginia",51,510,2010
225,66611,5097,139675,67715,1319,7354,117084,91999,74668,81697,104116,96964,1082,189,2514,1240,2514,78554,58198,44367,2088,11743,20356,16686,176421,27281,50328,3845,1054,5862,332,921,110212,,,698,280,253,129,1290,368,393,213298,3521,2371,2809,28461,130618,"Chesapeake city, Virginia",51,550,2010
226,27987,,59604,69332,476,3229,67679,57784,46571,51458,,,,,,,,51301,32900,22946,2030,7924,18401,15363,111670,19211,25930,2846,1285,5993,46,142,68372,,,337,550,482,495,498,126,0,131616,3375,2169,373,21267,80581,"Hampton city, Virginia",51,650,2010
227,22422,,48099,22050,47,2244,47078,25455,27235,30478,,,,,,,,26613,16194,10758,1400,4036,10419,8918,63265,14206,13508,2167,536,1973,83,348,37793,,,1892,561,494,299,481,0,84,74485,3977,2149,687,6019,54060,"Lynchburg city, Virginia",51,680,2010
228,41262,6828,90783,70643,896,3694,77229,82363,60406,65908,72725,64189,3582,155,10549,341,2236,69958,44216,29966,2670,11580,25742,21739,143905,27095,34583,4281,1727,5030,115,879,89739,,,1103,342,318,770,541,172,126,164262,5780,3623,1595,23462,98601,"Newport News city, Virginia",51,700,2010
229,58864,9645,116707,107983,746,8352,124644,99503,92966,85888,98961,84089,4787,972,7496,1948,2924,83828,45363,27108,4284,13971,38465,31298,200120,51914,37841,8772,2067,12271,371,1429,112127,,,4240,1942,910,2152,875,250,218,227128,6526,5104,1561,28880,150303,"Norfolk city, Virginia",51,710,2010
230,19267,,39718,50598,159,1245,60892,31119,32688,37427,38030,33742,659,196,1157,280,347,37201,23469,13990,1636,7843,13732,11502,76852,14165,17189,2391,1279,4027,299,535,47635,,,891,1152,575,411,384,76,31,92074,2976,2223,319,10058,61438,"Portsmouth city, Virginia",51,740,2010
231,39550,7260,88900,101128,697,4811,121630,62969,69344,80836,76775,67252,4410,2035,3425,1465,3943,83927,38076,19373,3656,15047,45851,35600,172227,44358,24259,4653,1957,10419,389,1405,103674,,,5748,2270,1523,1271,1557,492,306,202335,9982,6870,2710,11755,154259,"Richmond city, Virginia",51,760,2010
232,28302,,64439,27977,88,1124,65498,23457,31188,37859,,,,,,,,42478,23292,14416,1607,7269,19186,17234,79116,14405,17429,1905,992,4437,198,365,48442,,,1540,745,1015,1769,908,0,0,95903,4944,3167,295,8034,67972,"Roanoke city, Virginia",51,770,2010
233,140481,14263,303393,81771,387,27303,172469,215556,144457,150798,208158,186927,1820,1823,3006,2108,9571,164300,112658,86976,5452,20230,51642,37869,352480,56179,97843,10292,3340,13035,239,528,216261,,,1603,2423,1237,2185,387,489,239,419088,6328,4337,6499,63093,253096,"Virginia Beach city, Virginia",51,810,2010
234,65272,17058,142733,2187,1510,5269,85487,70413,54419,56723,72975,61574,764,81,1207,668,3780,64115,44981,35802,2589,6590,19134,14949,137159,19408,40561,2998,1485,6793,129,283,84075,,,1963,953,1306,500,205,202,221,175485,3101,3083,1645,16045,112530,"Benton County, Washington",53,005,2010
235,25117,10218,66234,89,1099,521,41605,23280,23256,24738,,,,,,,,26564,18153,14096,1268,2789,8411,7350,57683,9484,14999,552,808,3327,64,279,,,,524,289,254,372,431,64,43,71927,2319,864,864,5029,49443,"Chelan County, Washington",53,007,2010
236,30165,,62682,905,4110,712,30904,36112,27890,26960,,,,,,,,30430,18392,14840,790,2762,12038,8958,60563,8954,16016,883,1099,3851,,,34546,,,721,649,359,795,737,362,0,69239,2779,1540,192,8999,48412,"Clallam County, Washington",53,009,2010
237,171985,17082,367868,8911,3095,16951,143382,234131,135297,140779,158293,141198,4271,911,2268,2474,10157,155533,109053,85989,6498,16566,46480,36906,333417,47010,95529,5818,3303,16826,231,902,207512,,,2910,1431,3392,1972,2105,498,539,424482,9004,6117,3777,36990,276312,"Clark County, Washington",53,011,2010
238,43116,4309,92521,0,1502,1882,53648,42312,35241,37657,,,,,,,,40475,28318,21446,1867,5005,12157,9764,81968,10453,23255,1968,1195,4229,59,1056,50809,,,1623,1301,765,1641,429,323,58,101576,4199,3943,671,10975,66864,"Cowlitz County, Washington",53,015,2010
239,17492,21040,44314,1558,858,1772,38757,17987,17229,15874,,,,,,,,22511,16665,11549,1904,3212,5846,4521,55671,10472,15497,2846,514,2261,92,266,,,,989,1272,1881,330,202,129,135,77987,2248,804,290,3029,48708,"Franklin County, Washington",53,021,2010
240,25599,18217,65386,1886,1257,1094,47203,25781,24328,23784,,,,,,,,30228,22073,16322,1775,3976,8155,6810,66607,11084,18774,2727,1010,3023,61,951,41719,,,1120,1578,1109,738,703,183,113,88364,2927,1542,432,6112,55926,"Grant County, Washington",53,025,2010
241,30047,,61485,770,2732,1291,44115,23928,27427,25915,,,,,,,,28376,17908,13316,1674,2918,10468,8631,60202,10673,15732,2198,555,3985,0,597,34620,,,695,512,531,670,223,71,59,69816,2185,1158,357,7354,50186,"Grays Harbor County, Washington",53,027,2010
242,32635,,67441,1403,753,3422,28523,41930,27786,28466,29713,25796,1183,149,1260,891,1368,32685,21605,18721,550,2334,11080,9000,65348,7147,20907,1157,1173,2612,0,60,38286,,,381,656,64,496,362,0,44,75013,1896,1235,527,13095,45572,"Island County, Washington",53,029,2010
243,626200,91882,1353541,116862,16330,287585,806832,701156,579858,583974,735546,635539,104822,15880,43297,10309,63434,787809,462993,361298,31253,70442,324816,250584,1592612,299494,399604,31069,13272,76228,884,4304,936669,67026,52820,18974,14974,12796,10870,10638,3192,2243,1924004,48226,28119,56064,122667,1398414,"King County, Washington",53,033,2010
244,101061,8686,207009,6927,3733,11689,107127,123728,92411,88671,89313,77090,8742,346,7460,1614,6098,99150,66047,51820,3969,10258,33103,26648,205786,30099,59264,5724,2018,12581,0,554,119890,,,1222,1936,1381,1518,451,181,121,240056,5381,4292,3306,38248,146881,"Kitsap County, Washington",53,035,2010
245,32215,,67945,72,874,552,46866,25094,27065,27946,,,,,,,,28142,18537,14560,1293,2684,9605,8335,61179,8901,15921,1579,804,4751,0,328,36037,,,799,227,662,738,636,293,48,74883,2215,2423,196,8259,49573,"Lewis County, Washington",53,041,2010
246,275799,37671,602139,56212,7317,45282,393018,300315,262285,264533,315109,284595,11455,1056,9109,4067,12503,299876,201049,149408,13818,37823,98827,79291,632048,101255,167526,13147,6053,34878,138,2652,385323,,,6347,6549,3616,4490,2123,1753,561,769110,17907,10954,7140,86569,494454,"Pierce County, Washington",53,053,2010
247,44387,10305,104308,587,2498,1818,61404,43284,39366,39621,45020,41313,480,358,1012,440,1733,44856,31016,23629,2604,4783,13840,11115,94521,12938,27161,1315,1356,5303,0,666,56615,,,784,571,751,1010,590,233,211,116184,2514,2098,747,13557,75458,"Skagit County, Washington",53,057,2010
248,265198,34143,573684,17230,10468,63283,359023,240506,223709,222738,291367,251646,19288,902,6606,2999,14692,266080,178808,139267,13124,26417,87272,70305,572201,94736,154091,10841,5041,31107,287,2099,344798,19874,22743,2981,5313,4209,3083,2891,543,302,704771,12596,9122,8333,58166,480061,"Snohomish County, Washington",53,061,2010
249,201552,10518,421007,9692,6601,11792,246814,192397,167461,171318,181571,162194,5810,2181,6932,2258,11757,187672,121315,91119,7621,22575,66357,54758,381567,64119,98684,5735,4502,18919,405,1173,231497,,,7602,4598,2594,2948,2257,732,835,461799,13935,10583,4608,44842,313107,"Spokane County, Washington",53,063,2010
250,96988,9667,211768,6970,3518,12752,120555,107584,86770,91450,100331,87540,1959,1979,2888,1316,3831,99869,67055,52387,4039,10629,32814,25693,205239,31005,54983,2589,3195,9527,0,819,124974,,,3422,1016,655,832,939,341,77,247552,6829,3967,2389,28791,161856,"Thurston County, Washington",53,067,2010
251,81357,8202,175930,2001,5328,7385,104188,72358,68720,70486,78158,71038,2195,1202,3884,1667,4961,80288,50074,40508,2559,7007,30214,23097,167036,28926,44418,3023,1185,7492,0,501,98433,,,5638,2202,1170,1317,316,78,214,200267,5520,5983,1542,15553,143826,"Whatcom County, Washington",53,073,2010
252,56551,56789,180620,1213,10979,1366,143627,53807,62102,66599,89024,79328,880,63,1950,1703,3988,79875,59789,40755,5984,13050,20086,15844,181938,31761,47876,4585,1947,8708,123,1934,115847,,,3322,2856,3016,1789,727,872,153,242291,5375,6021,1709,15794,154067,"Yakima County, Washington",53,077,2010
253,44106,,92245,7176,55,695,41472,58906,36420,38054,,,,,,,,40134,27983,21444,1344,5195,12151,10362,82474,11300,23999,1792,639,4708,151,596,51310,,,490,327,1090,1474,194,0,130,103289,3048,1446,280,10857,66984,"Berkeley County, West Virginia",54,003,2010
254,42541,,88026,4377,176,964,73756,21105,,,,,,,,,,40445,24981,17430,1206,6345,15464,12656,80394,13229,18658,780,960,6023,,,48070,,,1734,1539,1531,722,575,409,263,95132,5634,4909,606,8882,68455,"Cabell County, West Virginia",54,011,2010
255,31930,,66281,937,540,66,52887,15624,,,,,,,,,,28128,18606,13803,953,3850,9522,8356,56935,7560,15418,723,934,3658,48,0,34162,,,460,602,403,1262,416,220,252,68216,3049,2085,243,7011,47067,"Harrison County, West Virginia",54,033,2010
256,81786,,171508,7730,258,2125,155322,34220,70927,79629,,,,,,,,83200,50052,36840,3259,9953,33148,28354,159767,23207,39248,2083,2248,10670,194,424,97938,,,724,1939,761,2403,1333,219,469,190760,6945,5127,2441,16216,136669,"Kanawha County, West Virginia",54,039,2010
257,44285,,88339,2978,126,3253,55109,37023,39791,37890,,,,,,,,36014,18474,13874,1363,3237,17540,12365,84451,24447,14852,676,823,3575,0,57,45543,,,7319,989,300,455,713,326,0,95643,6543,1798,1211,5627,75854,"Monongalia County, West Virginia",54,061,2010
258,33955,,69554,7343,560,837,62476,15181,30284,31159,,,,,,,,31514,22293,16959,1366,3968,9221,8084,65261,8526,18629,1203,1449,3645,0,409,38881,,,220,786,656,1013,259,101,246,75332,2643,2718,206,7877,54502,"Raleigh County, West Virginia",54,081,2010
259,40083,,83733,1116,37,491,65916,20271,,,,,,,,,,35438,22929,18815,865,3249,12509,11235,71370,8337,19732,829,1163,4814,0,354,43077,,,539,859,1022,610,539,112,100,86285,2591,3465,708,8550,59337,"Wood County, West Virginia",54,107,2010
260,101767,9456,221762,4031,5970,6303,189692,45897,86207,90205,109922,100097,1176,285,3170,704,5729,98165,62348,49397,3569,9382,35817,29297,196388,33541,50955,1933,2215,9516,241,955,119479,,,1239,1419,1212,743,450,312,294,245650,4545,4568,2308,18394,167996,"Brown County, Wisconsin",55,009,2010
261,196239,15529,422301,24271,1206,23846,310909,134509,169656,178446,216153,193373,12037,9150,14559,3008,11020,203073,117700,93326,7580,16794,85373,63441,400218,77480,98708,5126,3053,17401,348,1340,237878,,,11031,3786,2519,1520,1172,398,74,485132,14407,7762,8419,28562,354201,"Dane County, Wisconsin",55,025,2010
262,41687,,84213,2370,175,616,74763,11636,35466,31893,,,,,,,,33256,22137,18093,1554,2490,11119,9181,72685,13090,19035,1143,1027,5287,48,454,40738,,,459,229,408,607,184,141,110,80126,1063,1644,154,6807,62344,"Dodge County, Wisconsin",55,027,2010
263,44432,,92298,507,365,3396,71769,24727,36940,39202,,,,,,,,39385,21683,17177,965,3541,17702,13240,81310,16021,18274,870,1263,3653,8,442,48882,,,2590,545,357,187,277,423,125,98122,2652,3223,586,7040,70661,"Eau Claire County, Wisconsin",55,035,2010
264,45796,,96236,1396,570,1004,85710,12771,36810,39685,46922,42066,195,271,1417,581,2360,40736,27837,22167,1518,4152,12899,11027,82502,11599,23036,827,927,4390,63,399,50370,,,929,861,476,526,480,148,82,100986,2055,2277,535,7274,71247,"Fond du Lac County, Wisconsin",55,039,2010
265,37594,,79856,620,85,835,64537,15727,30457,31043,,,,,,,,31895,21716,16928,1036,3752,10179,8521,67627,10825,18133,737,476,3781,17,62,40996,,,77,664,451,535,449,53,32,83341,1530,2151,655,6647,57225,"Jefferson County, Wisconsin",55,055,2010
266,64098,10004,142791,11414,466,2855,85516,69629,55878,58662,69543,63529,1313,206,1766,770,2179,63565,41329,29629,4281,7419,22236,18350,131851,22936,33873,2692,1815,6288,106,929,80080,,,950,1179,1315,1035,455,30,118,164411,3724,3831,1817,13265,110735,"Kenosha County, Wisconsin",55,059,2010
267,50676,,105481,2353,320,4865,82369,29174,42513,45487,52798,48362,362,826,2073,414,2702,45900,27873,22493,2259,3121,18027,13815,94803,17774,24251,746,1007,2984,0,297,56705,,,2359,454,603,624,358,137,241,113070,3639,3098,873,8874,81546,"La Crosse County, Wisconsin",55,063,2010
268,37155,,76629,769,645,1509,67986,10949,30129,31045,,,,,,,,34575,21601,18218,1179,2204,12974,11218,66899,9523,19418,598,966,2994,19,111,39418,,,394,618,502,298,482,23,81,79930,1732,2442,383,7471,55582,"Manitowoc County, Wisconsin",55,071,2010
269,60450,,122971,185,470,6989,105796,23599,48110,49171,62440,55517,200,318,1752,959,3214,51851,35039,29627,1218,4194,16812,13813,107051,15615,32543,1736,695,4344,14,381,64627,,,1064,967,560,629,435,286,304,133011,2334,2648,611,10454,90517,"Marathon County, Wisconsin",55,073,2010
270,249488,65457,583786,249807,4937,32407,664551,191903,302053,338521,370047,322452,23488,2891,14180,3630,10803,378876,211936,129402,17170,65364,166940,136212,752113,166822,143447,11619,10071,37876,1745,5379,468398,45859,41151,15048,10130,8452,9315,4746,1613,1034,940063,34268,28448,6606,53773,658801,"Milwaukee County, Wisconsin",55,079,2010
271,78731,,162776,580,2701,5780,138716,29807,61924,64342,81456,75980,767,341,1630,797,4765,69531,47031,38040,3463,5528,22500,18813,139952,20343,40408,1853,1439,6963,0,346,85160,,,507,945,817,805,340,137,388,175985,3614,3840,1213,12861,119644,"Outagamie County, Wisconsin",55,087,2010
272,39355,,82072,1256,565,1356,63863,18078,30610,32567,,,,,,,,34027,23890,20349,1184,2357,10137,8597,69973,9641,20954,476,1052,2362,0,47,42766,,,1335,37,203,164,298,0,60,86303,681,1280,2661,6900,59332,"Ozaukee County, Wisconsin",55,089,2010
273,71628,11980,155458,20973,235,2639,141790,41852,66725,70088,81946,74129,740,212,1314,1159,2489,74808,47084,35697,2370,9017,27724,23318,155251,27205,39103,2240,1600,8650,131,594,95070,,,1655,2116,736,1411,765,470,692,190732,5746,3839,1728,14656,132210,"Racine County, Wisconsin",55,101,2010
274,66219,5792,144465,5341,279,1648,111231,41818,54714,59345,67506,60415,770,225,2768,427,3240,62555,43349,31612,4136,7601,19206,15147,127336,17892,34572,1512,1572,7428,0,197,79458,,,1314,1577,1497,803,284,353,245,159293,4064,3270,1366,13145,107038,"Rock County, Wisconsin",55,105,2010
275,39914,,80336,739,638,1199,39003,43162,30173,30151,,,,,,,,31860,23796,18733,1649,3414,8064,6527,65044,8934,19218,480,743,3613,0,50,40453,,,444,415,466,214,160,37,9,83813,1835,550,1514,5467,56065,"St. Croix County, Wisconsin",55,109,2010
276,49986,3549,105623,2148,294,4949,91422,17276,41919,41088,,,,,,,,46153,30722,25680,1560,3482,15431,12070,93012,14266,27280,1082,893,4407,0,169,54863,,,451,954,468,400,343,188,196,112884,1476,2341,680,9091,78752,"Sheboygan County, Wisconsin",55,117,2010
277,44067,5425,96745,1077,229,610,58240,37155,36271,36212,,,,,,,,39108,27957,21153,2292,4512,11151,8312,82283,14117,22072,425,630,4140,0,401,48888,,,1452,994,510,723,209,0,147,101346,2326,1620,904,7350,70796,"Walworth County, Wisconsin",55,127,2010
278,61692,,127177,1283,49,1597,110794,17935,47478,49336,,,,,,,,51228,36759,29900,2389,4470,14469,12193,105687,15100,30414,838,1316,4994,27,474,64442,,,313,567,218,184,161,184,0,131649,630,2145,1396,8298,90949,"Washington County, Wisconsin",55,131,2010
279,172504,8072,366072,4309,465,9892,298646,73052,136604,146669,181819,169689,1099,342,2851,938,8709,151113,108718,92447,3802,12469,42395,35285,313992,41397,96516,1656,3595,10887,136,808,192486,,,1721,1357,1264,1180,1038,432,259,386997,5020,4146,9450,27791,268716,"Waukesha County, Wisconsin",55,133,2010
280,75428,,154825,3113,1079,3413,131890,27863,63740,62826,77241,69248,1003,829,1812,809,2438,67793,39999,31652,2894,5453,27794,20875,138494,26454,33637,2818,2156,8395,191,689,79400,,,2844,1581,1144,914,540,52,225,160919,3576,3735,1189,15039,117179,"Winnebago County, Wisconsin",55,139,2010
281,37098,5883,79942,2767,1228,382,37905,51115,33399,34678,,,,,,,,38389,24827,17992,2199,4636,13562,12089,72734,9645,20802,1938,1350,4500,179,594,43889,,,476,463,392,797,378,326,62,89561,2555,3506,825,13268,54375,"Laramie County, Wyoming",56,021,2010
282,33813,,70338,462,1301,420,36133,37688,28268,28163,,,,,,,,30763,20958,15527,1215,4216,9805,7371,60594,8245,17389,719,606,4285,50,235,35404,,,227,362,67,115,90,255,208,74529,1322,769,972,5504,51869,"Natrona County, Wyoming",56,025,2010
283,,45997,81413,3836,196,1033,0,5365,,,,,,,,,,36105,28860,18242,2173,8445,7245,6621,78668,13123,19656,1212,984,3471,54,574,48611,,,2373,2329,1616,1992,2548,1769,966,95205,11586,5078,182,2752,71585,"Arecibo Municipio, Puerto Rico",72,013,2010
284,,97199,118494,22329,572,773,0,10182,70751,82714,60318,51512,2459,91,1396,2138,1603,78008,58922,32773,4350,21799,19086,16110,170155,29665,37319,3620,2141,10037,35,754,106257,,,3596,3752,3326,3800,2700,1914,2048,203864,17592,9008,270,7483,153735,"Bayam?n Municipio, Puerto Rico",72,021,2010
