,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
396,35298,,72572,992,3673,738,46216,32763,31532,30547,,,,,,,,33759,20728,15651,1540,3537,13031,10620,66269,10274,17731,1569,1138,4371,59,171,38787,,,501,813,229,882,495,404,240,78168,2558,1761,915,8545,52302,"Cascade County, Montana",30,013,2016
397,45583,,92689,282,848,340,45711,49367,36526,37695,,,,,,,,39279,25647,22641,1036,1970,13632,11336,79835,9474,24037,765,882,4675,26,129,48224,,,17,675,864,724,618,228,45,97464,2019,2572,1355,8813,67431,"Flathead County, Montana",30,029,2016
398,49801,,99275,374,1169,1460,44057,54791,41261,37998,,,,,,,,39644,23339,19972,1372,1995,16305,10898,86677,19763,20789,700,673,3717,0,0,48565,,,4169,965,261,344,111,237,248,104204,2556,2218,3497,6194,77032,"Gallatin County, Montana",30,031,2016
399,30439,,62897,281,1101,572,37606,28159,24881,26928,,,,,,,,27283,16757,13353,1181,2223,10526,8597,55182,8188,14252,477,565,3670,,,33528,,,705,360,141,275,509,362,206,66663,1384,1588,795,7004,45393,"Lewis and Clark County, Montana",30,049,2016
400,52437,,106680,715,3019,1855,59126,53280,46713,44565,50102,44222,1471,3052,3209,468,3792,47725,26386,20059,1761,4566,21339,15229,97836,23134,21330,1889,875,4220,0,275,55390,,,2191,2253,837,337,996,359,87,115534,3547,3173,1969,7675,86340,"Missoula County, Montana",30,063,2016
401,67535,,144305,829,6176,959,93861,61136,58280,61018,72391,66121,231,312,2233,939,2946,65019,41427,33547,3190,4690,23592,18884,126991,18660,34899,1435,1193,7483,151,291,77206,,,741,934,477,148,811,482,315,156304,2784,2577,2870,12206,108700,"Yellowstone County, Montana",30,111,2016
402,190553,35888,444192,61497,1527,19640,330620,165996,176244,188158,255820,233397,3433,1245,4417,3395,13004,214073,131728,96578,9287,25863,82345,68736,434702,79591,108010,9657,4571,20174,104,2129,268174,,,3646,4693,3631,2536,2405,937,991,547707,13706,10211,13188,31224,379221,"Douglas County, Nebraska",31,055,2016
403,125826,10576,267852,12445,1952,12252,211163,71637,107702,108901,151986,135931,1688,2397,5315,1314,6279,122027,75110,58339,4655,12116,46917,35174,249298,51071,62244,2809,2390,9130,203,1071,148248,,,6536,2724,879,917,853,244,286,305072,7913,4734,5235,13056,224564,"Lancaster County, Nebraska",31,109,2016
404,72639,8353,158913,6658,595,4776,95553,69113,59563,59099,,,,,,,,64863,46388,35558,3221,7609,18475,14093,137176,20843,39555,2025,1689,6006,70,525,85854,,,1479,508,284,156,100,99,124,174776,2172,1113,3302,19194,106848,"Sarpy County, Nebraska",31,153,2016
405,476810,335611,1330054,247427,13583,211925,535893,1086521,599852,580498,888328,789511,36465,3265,11857,14716,39852,755258,481207,324652,50077,106478,274051,214408,1732904,341545,384531,43505,20570,113418,894,6797,1040785,291898,195971,13829,17223,16205,13920,14986,7252,3572,2132361,50453,30748,31314,141476,1501630,"Clark County, Nevada",32,003,2016
406,144952,55877,355315,10627,6826,25562,150938,230691,145514,145108,197920,175111,5121,1341,7007,2768,10508,174726,109592,83022,8594,17976,65134,49962,370465,65078,93630,7055,3825,22941,436,1095,217289,,,4191,3119,2156,1889,3980,1573,518,451145,9518,6696,10273,33103,320598,"Washoe County, Nevada",32,031,2016
407,34915,,72373,520,148,1122,33606,38793,29017,30478,,,,,,,,29428,18085,13919,1614,2552,11343,9165,64580,11213,15447,1210,1186,3785,0,191,36949,,,635,455,379,279,326,20,61,75019,1431,1340,1293,5541,56627,"Cheshire County, New Hampshire",33,005,2016
408,39981,,82304,977,143,3505,34714,48419,34021,35884,35458,31353,758,647,2876,1168,3052,33546,20773,16560,912,3301,12773,10467,77191,16522,18166,1339,647,2771,0,404,44023,,,588,825,505,558,571,46,396,87788,2348,1124,2954,5445,68707,"Grafton County, New Hampshire",33,009,2016
409,171719,14637,367574,9702,467,14874,170115,191487,140660,146655,199033,178819,1517,284,7194,1736,12738,158777,106399,82848,6887,16664,52378,39705,337818,53725,91316,5743,4583,17382,44,1715,198202,,,2181,1635,1245,1565,2171,782,712,403072,6967,4883,11968,25888,295715,"Hillsborough County, New Hampshire",33,011,2016
410,68037,,140747,836,354,2563,77675,63193,56638,57625,67032,61027,347,169,2014,1483,4533,57531,37997,29688,2865,5444,19534,14445,125005,21063,31780,2106,1335,7525,39,265,72576,,,748,316,533,861,929,252,40,144528,2656,1359,4316,11554,107768,"Merrimack County, New Hampshire",33,013,2016
411,139522,4226,288104,2089,57,5846,91223,195018,113512,117394,152611,139820,1906,257,3088,1303,11960,119688,80599,64938,5291,10370,39089,30534,254922,38034,70234,3919,3283,14170,158,539,148746,,,618,454,550,815,387,173,544,300715,3204,2075,13374,21561,220409,"Rockingham County, New Hampshire",33,015,2016
412,56589,,118919,1196,50,4107,60409,58895,46872,50700,59204,53734,1701,130,3726,582,3248,48351,31765,26788,1791,3186,16586,11804,107571,18536,27828,1000,1135,4506,0,114,62823,,,929,268,93,213,130,107,0,126208,1654,1064,2801,10757,92470,"Strafford County, New Hampshire",33,017,2016
413,73717,25450,176909,41557,824,22599,156145,59894,79750,86350,102718,94205,6985,705,4783,2619,4020,96777,64206,44940,4891,14375,32571,27301,222592,43102,50532,5291,3259,9477,129,1482,135727,,,2155,2098,1437,1951,1808,1040,571,268694,5503,5365,4721,12028,199835,"Atlantic County, New Jersey",34,001,2016
414,260605,89147,678573,56391,1748,153276,398418,233851,224212,236904,358908,322866,72797,519,11054,4786,22516,337227,245020,195856,13319,35845,92207,78093,775431,119710,220664,14875,8589,22580,38,1170,468403,89700,49594,2157,2621,3661,3900,2209,1948,1821,932821,14012,10638,59642,28178,709283,"Bergen County, New Jersey",34,003,2016
415,148531,18640,323113,74530,378,23697,241294,154875,152678,159577,203892,186863,6476,149,3188,1734,9615,165862,115474,88090,6900,20484,50388,42200,372272,63258,98876,6905,5109,15053,65,1071,221511,,,1004,894,881,1652,1702,539,342,434158,4899,3581,17781,29316,320109,"Burlington County, New Jersey",34,005,2016
416,141807,41627,324529,96342,1032,29696,277936,157277,159711,178826,212744,183891,18392,390,3790,3030,8350,185512,127941,84972,10104,32865,57571,49537,413190,80191,97945,9096,4397,14834,106,2795,253373,,,3394,1545,2722,3832,2575,1095,909,504570,12093,8840,14267,23135,369461,"Camden County, New Jersey",34,007,2016
417,39025,,86834,3321,63,806,49087,39813,36363,38044,37137,34185,493,615,2520,328,2047,38895,25231,19746,1566,3919,13664,11492,80633,12148,21376,1228,1606,3793,0,275,46939,,,651,180,620,464,280,455,624,92383,1800,2226,2497,6638,70259,"Cape May County, New Jersey",34,009,2016
418,35096,24341,103640,28739,1960,2258,98389,27654,51996,50548,52951,45694,1091,52,1649,3536,685,50787,33452,19354,3722,10376,17335,15095,123084,29210,25433,5580,1058,7249,6,286,72306,,,1795,1639,680,769,1146,736,157,141264,5060,3927,1229,5841,111264,"Cumberland County, New Jersey",34,011,2016
419,121555,91472,355482,317198,1518,42298,416288,157324,200515,220756,246583,220349,79315,297,14097,4170,15465,280734,175085,107157,15336,52592,105649,92966,638753,141348,134970,21487,7703,18776,144,2102,398727,80956,62264,4851,7286,5505,5988,6447,3068,1350,784669,28581,16033,29145,17992,589283,"Essex County, New Jersey",34,013,2016
420,112524,8687,237650,29805,215,8955,168623,104645,100782,110671,135143,126990,4133,133,1840,1715,5754,105436,72358,54230,5626,12502,33078,28528,239284,42852,60935,4113,2649,8243,0,730,145785,,,2026,1416,227,1280,1391,654,166,291207,3715,3321,8330,15873,210927,"Gloucester County, New Jersey",34,015,2016
421,98933,144124,367911,81508,2484,102554,242683,113434,128513,129259,155576,125042,150625,1866,27180,6170,9191,253321,156964,100413,16320,40231,96357,72644,559737,128894,125115,18018,5008,18030,57,1507,326285,131319,116711,5837,7840,5818,3922,3751,3010,2243,672860,20437,10248,27614,10940,528174,"Hudson County, New Jersey",34,017,2016
422,52702,4358,113236,3498,19,4757,75011,33802,42353,43612,55254,51825,2424,0,1186,245,6169,47195,35758,30718,1722,3318,11437,9730,105835,16275,32256,1213,996,3279,0,192,60751,,,399,206,296,376,287,0,220,120798,1329,598,10060,5355,94066,"Hunterdon County, New Jersey",34,019,2016
423,90335,33389,238907,78453,493,40864,193629,86875,103054,112613,143202,124046,13215,948,6773,2410,8861,128332,85853,61971,5574,18308,42479,36394,305716,63433,72245,6458,3284,9026,0,990,184703,,,1976,2717,2629,1712,1600,1175,244,365908,7370,4657,17254,11877,279529,"Mercer County, New Jersey",34,021,2016
424,178351,86776,490322,83900,2096,203045,392349,150789,194927,202443,326536,288129,38103,1220,9057,6320,18914,283661,207714,162195,15605,29914,75947,64737,686647,124337,184651,13688,6700,20187,0,1635,412337,76007,55529,5246,3529,3026,2689,2917,1642,1447,828133,12321,8838,31251,25656,629117,"Middlesex County, New Jersey",34,023,2016
425,228049,34440,514689,45430,966,35774,348649,181068,193953,210072,259146,234029,26350,1510,4811,4150,18276,230769,159719,124655,10502,24562,71050,59654,517131,88384,136489,8436,6509,18119,133,1375,312167,,,994,2046,1796,1946,2768,970,1119,622120,8799,7949,35860,26372,463807,"Monmouth County, New Jersey",34,025,2016
426,173998,33335,402032,15796,139,53056,280469,111263,144162,152413,220513,203846,14776,733,4980,1461,13317,181059,132482,109599,6382,16501,48577,40873,411889,63164,120434,5686,4834,11672,0,585,247498,29773,23570,1618,1483,923,1048,1721,541,681,495032,4893,3992,38705,17377,372783,"Morris County, New Jersey",34,027,2016
427,240771,27587,536665,17336,400,11908,399285,133437,191531,213610,219731,203028,4067,1135,4404,4130,11704,224308,144116,113088,8394,22634,80192,70819,474553,72274,122767,6777,10609,19507,169,1836,295615,,,2977,3546,2001,2222,2504,1080,1413,587255,9606,9761,13472,38260,413416,"Ocean County, New Jersey",34,029,2016
428,102146,103494,333685,57390,1643,26481,272381,61594,113531,124895,197322,167654,24351,1284,8532,3223,6783,163868,119082,79071,9809,30202,44786,36992,405595,82978,96261,11467,3755,12700,95,1182,249795,,,3444,2931,4419,4168,3343,1685,1369,503953,10666,7765,12855,14234,370221,"Passaic County, New Jersey",34,031,2016
429,23052,,50303,8147,162,774,41588,18247,22821,24776,,,,,,,,24195,14197,10625,1011,2561,9998,8901,52087,10023,12035,1385,869,2275,6,298,31049,,,464,285,542,321,138,183,126,62206,1394,1500,895,4076,45481,"Salem County, New Jersey",34,033,2016
430,91919,24880,224326,32448,1718,57437,175572,71195,88245,92650,149435,135027,7830,227,4033,941,10460,116169,82253,68877,2767,10609,33916,29083,273442,44860,77139,4449,2634,7478,0,244,165592,,,1668,829,846,893,1112,113,314,330882,3950,2352,24671,9801,248928,"Somerset County, New Jersey",34,035,2016
431,61536,,132461,2904,0,3229,101805,27484,50538,51684,64468,60487,1155,86,937,812,4301,51978,37352,31133,2150,4069,14626,11374,119769,18707,34409,2278,1280,4726,0,186,69941,,,623,474,381,584,731,389,207,141776,1721,952,5628,6952,106245,"Sussex County, New Jersey",34,037,2016
432,105290,88001,304604,114911,2210,27892,273107,93561,125310,134661,209237,185853,36120,445,7293,10958,10893,187922,135811,96716,10187,28908,52111,44248,446892,84864,114771,10929,4086,12168,69,1506,274295,,,2485,3357,2942,2052,3231,1275,844,550999,10549,5534,23882,15065,408994,"Union County, New Jersey",34,039,2016
433,42690,4563,95037,4981,117,2825,64425,29168,35543,37756,,,,,,,,40512,27082,20268,2546,4268,13430,10668,89077,15365,23025,2376,1138,4073,17,479,52233,,,283,793,518,364,399,179,177,105890,1331,785,3539,5800,78915,"Warren County, New Jersey",34,041,2016
434,129910,164997,479588,18679,34521,18595,365598,234817,224098,236659,283765,253360,6304,4355,5077,3403,14387,262328,159107,107518,14647,36942,103221,83832,551388,106407,121947,10789,7165,31938,219,2609,333682,,,6015,5839,3954,4839,5097,2139,990,670015,19446,15273,12061,47124,475286,"Bernalillo County, New Mexico",35,001,2016
435,12991,18628,59253,1717,1481,67,38018,16855,18738,19556,,,,,,,,22516,15342,10247,1596,3499,7174,6949,51019,9902,11533,975,678,3794,0,402,31367,,,377,582,518,364,730,98,435,64281,2537,1761,287,2451,44975,"Chaves County, New Mexico",35,005,2016
436,29889,70665,194538,3599,2578,2341,86707,86755,61871,63864,80594,73318,327,502,2211,259,4206,75759,52662,36101,4299,12262,23097,17529,169752,34315,39728,2945,2532,6553,0,763,104698,,,5681,3081,2482,1501,1554,539,1046,210477,7632,6523,2112,14039,145788,"Do?a Ana County, New Mexico",35,013,2016
437,12600,20795,62201,2172,452,0,26546,30167,18775,18228,,,,,,,,20793,15310,11233,719,3358,5483,4914,51987,9300,12660,1496,592,3665,,,,,,388,507,772,252,440,52,39,67739,1041,1711,738,2664,45836,"Lea County, New Mexico",35,025,2016
438,,4971,10318,161,58562,766,55488,17369,23309,27503,,,,,,,,20061,13876,6754,1485,5637,6185,5338,56633,14716,9278,1687,790,1669,95,728,37517,,,1191,2151,1166,961,713,813,97,74608,3557,2022,212,2384,50053,"McKinley County, New Mexico",35,031,2016
439,16843,11837,50841,2625,4423,969,25790,31412,22663,20849,,,,,,,,22384,14135,10341,931,2863,8249,7255,52675,8399,13596,1935,1448,3522,133,164,30698,,,389,593,497,634,612,339,337,59848,1756,1182,751,7164,40215,"Otero County, New Mexico",35,035,2016
440,30735,26596,99399,2980,18026,2100,71616,59886,48733,51530,53042,48326,818,277,1116,796,3647,49821,35405,27501,1665,6239,14416,11409,114604,18313,30659,2007,1516,5066,436,102,69730,,,1071,2121,761,906,1856,928,500,140808,3516,2272,2009,11458,96069,"Sandoval County, New Mexico",35,043,2016
441,23618,11625,62316,656,41426,690,65683,45273,40372,41914,,,,,,,,43093,29374,20591,2991,5792,13719,11588,90338,14982,23088,2032,1333,5234,86,449,55782,,,539,1330,701,477,912,441,212,113871,3035,2289,730,7979,77405,"San Juan County, New Mexico",35,045,2016
442,30099,37664,126078,1260,5173,1976,69311,61718,50613,55575,60287,54129,1594,440,1219,620,6229,60096,33629,24363,2250,7016,26467,22504,125943,22289,28555,2410,1287,8833,70,169,74566,,,929,966,1503,724,957,647,697,146841,4505,1760,3878,8491,112310,"Santa Fe County, New Mexico",35,049,2016
443,12380,23292,60577,788,2782,340,48226,21109,26332,25684,,,,,,,,26575,18709,13894,1166,3649,7866,5536,60596,11464,15288,792,1018,3047,51,532,36265,,,589,590,620,451,361,103,74,74005,2008,1480,455,5602,51621,"Valencia County, New Mexico",35,061,2016
444,108003,8837,230831,38386,788,21011,228946,42412,105317,115254,130945,118337,8889,1040,7983,1940,7302,125329,69122,49765,4389,14968,56207,44049,261670,54970,57332,6120,3860,9778,113,1293,154351,,,5546,2197,1354,1420,1882,226,416,304548,7803,5733,8876,16166,234250,"Albany County, New York",36,001,2016
445,64076,385523,312877,495031,8777,51958,732924,76165,262863,318206,162270,137271,355372,2470,43217,8709,19329,498539,331774,143169,40496,148109,166765,146368,1147677,269751,208270,51857,10730,40619,757,8657,736071,340135,302913,18355,19229,13954,18250,17046,8635,4368,1435711,71574,44087,9872,20671,1066579,"Bronx County, New York",36,005,2016
446,79898,4416,166572,12650,13,7006,148368,32147,69853,75460,75774,68548,2047,260,2956,651,2513,76957,46264,34412,2843,9009,30693,24083,164258,32251,37455,2326,2148,7619,324,671,96293,,,2603,1349,1716,1146,955,491,131,192537,5005,4635,2466,11015,145757,"Broome County, New York",36,007,2016
447,34929,,71286,1148,2615,509,64039,10976,28599,29483,,,,,,,,31409,19505,13993,2170,3342,11904,9657,63120,11190,15049,941,1233,3686,35,255,38405,,,1296,635,373,384,636,279,128,76863,2469,2235,363,5444,54594,"Cattaraugus County, New York",36,009,2016
448,34969,,71746,3240,139,400,68343,7705,31765,29542,,,,,,,,30966,18539,13311,1395,3833,12427,9064,65575,13515,15190,1729,1305,3764,0,428,36964,,,808,305,287,247,760,244,208,74294,1843,1135,675,5776,56653,"Cayuga County, New York",36,011,2016
449,55667,5201,120008,3784,326,760,98278,25309,48928,50409,47348,42931,141,292,1598,369,2476,51705,31199,24220,2041,4938,20506,16223,107727,18813,26512,1900,1370,6196,0,426,63488,,,1553,2179,1208,977,1458,491,255,126975,3895,3568,674,8920,93867,"Chautauqua County, New York",36,013,2016
450,36071,,75851,4798,171,1588,65314,17365,32226,32890,,,,,,,,34418,21203,16145,1606,3452,13215,11294,71556,12325,18823,1957,1379,2930,,,41640,,,343,474,793,383,573,372,35,82415,2593,1953,1165,6852,61146,"Chemung County, New York",36,015,2016
451,35958,,73092,3875,114,990,63092,13313,32218,31306,,,,,,,,30624,20266,14978,2085,3203,10358,7825,69702,14181,16892,2164,949,3751,,,,,,578,661,448,661,613,127,43,76348,1737,2012,512,6467,60832,"Clinton County, New York",36,019,2016
452,102905,17612,232515,31588,989,10743,205446,51658,101572,103382,116639,106519,8068,602,5776,1445,8972,108200,71176,53519,5752,11905,37024,29389,248920,47986,62286,8242,3199,10044,0,686,144879,,,2139,1788,1546,1293,954,209,692,286128,4040,4293,9719,14727,222416,"Dutchess County, New York",36,027,2016
453,339979,24092,718970,122691,4730,34132,743124,99720,322071,355389,385752,353509,17805,1808,10572,2668,12988,380473,222109,155486,16517,50106,158364,131569,766969,148294,176295,14962,11645,31206,129,3780,460254,19977,10446,7421,8086,4835,5802,6700,2378,1845,909430,31128,21417,16922,53803,677709,"Erie County, New York",36,029,2016
454,47926,4787,98583,5871,1667,1998,75751,30857,44124,38620,,,,,,,,41415,28174,21072,2218,4884,13241,11160,90560,18579,24132,2357,1261,3772,0,266,52130,,,912,1286,800,783,816,263,83,102210,3493,1893,831,9169,67704,"Jefferson County, New York",36,045,2016
455,462750,246380,1124155,861749,8714,315850,1281578,310002,517760,588427,266606,216534,746219,21804,102027,12999,57324,941871,575987,348404,58038,169545,365884,275975,2111609,462148,445182,71902,22377,52476,229,6560,1324389,224728,162568,27219,30665,24999,21359,21501,12082,11074,2616844,100789,55450,70434,35090,1984209,"Kings County, New York",36,047,2016
456,28731,,59522,1985,352,699,55532,6513,25643,25769,,,,,,,,23904,14255,10642,919,2694,9649,7473,55243,10488,12446,1503,709,3709,0,195,31256,,,1920,355,208,269,228,70,47,61446,1684,1262,208,4894,48136,"Livingston County, New York",36,051,2016
457,32516,,67495,1272,203,726,57989,10494,27484,27769,,,,,,,,25612,15782,13196,895,1691,9830,8525,60442,11243,14755,1038,1229,2583,,,34811,,,206,573,88,396,498,253,107,70849,1242,1219,1163,4100,53637,"Madison County, New York",36,053,2016
458,256332,31187,570709,113806,2763,26420,548500,108594,250730,278810,314568,288677,12487,1609,12165,2261,14360,299224,179894,124925,11074,43895,119330,97172,618209,117817,141287,12490,7252,28987,349,3070,373531,,,6966,5320,5551,5089,6086,2092,764,740416,24726,15071,13581,36822,552926,"Monroe County, New York",36,055,2016
459,399654,115631,926594,158561,3420,127934,952285,82192,372096,400063,498966,454352,117685,1637,16299,5002,29710,440785,337008,268693,17837,50478,103777,90823,1121078,187629,309492,24428,14362,26318,106,1689,680301,85232,84806,3488,3502,4883,3793,3528,1729,1263,1351774,13005,9964,85674,45148,1019738,"Nassau County, New York",36,059,2016
460,371669,204481,931953,246095,4555,204434,689470,409986,439514,499015,70338,53227,523058,19068,178459,30009,62281,748293,315379,213998,23696,77685,432914,345586,1437782,346759,267780,42112,14307,46628,353,3565,840010,190317,153080,15813,14583,11180,14479,15669,10158,6319,1632854,70459,37803,151608,28617,1374231,"New York County, New York",36,061,2016
461,88466,,185171,13450,2246,2082,178480,23458,78603,83136,92948,86001,921,419,2211,773,2198,86786,54186,38684,4020,11482,32600,28232,177210,31634,42028,2810,2889,9424,46,884,105114,,,1550,1124,1577,1160,1591,433,371,209820,5735,4735,1981,15015,153757,"Niagara County, New York",36,063,2016
462,93233,6639,197816,13313,400,9824,186457,24794,83300,84113,89035,81180,878,0,3575,1320,3495,87929,55064,39305,4180,11579,32865,27177,190256,36078,43622,4301,3535,10840,0,932,112657,,,1848,1309,1410,1509,2459,692,392,223672,6774,5174,2661,14875,167013,"Oneida County, New York",36,065,2016
463,173207,10591,370920,52781,1769,17413,356455,67366,157612,174846,195344,175290,6354,936,8357,1301,9194,182984,109911,79651,8027,22233,73073,58094,383525,74493,87439,7546,4477,15902,352,1348,233984,,,4672,3163,2754,3342,3415,1092,1007,461190,14358,9558,8083,25438,340107,"Onondaga County, New York",36,067,2016
464,48184,,101231,3180,584,1345,88445,15192,40342,43224,,,,,,,,45187,29197,21501,2402,5294,15990,13858,91432,14757,23313,1340,1480,4764,0,560,54366,,,123,465,644,387,634,85,99,108961,1731,1608,2089,7282,80064,"Ontario County, New York",36,069,2016
465,122822,38248,278706,38853,1877,10686,270497,57660,121154,120640,146205,127479,8199,145,7690,3965,9474,124365,86063,66990,5777,13296,38302,31189,299797,57688,77515,6608,4114,9484,314,642,182667,,,2552,2321,2024,1099,2628,591,548,371548,7015,4357,10059,21171,257510,"Orange County, New York",36,071,2016
466,56203,,113860,1795,184,730,103293,12786,45848,45787,46112,41723,494,0,2425,351,1682,44633,29386,21300,3517,4569,15247,11020,98490,16903,24762,2950,1671,6030,205,288,57042,,,1285,1246,751,1236,1168,316,187,118400,2881,3018,1112,8666,84984,"Oswego County, New York",36,075,2016
467,38795,7391,85102,1490,859,2214,71097,13204,32613,34206,,,,,,,,34762,25936,22074,1339,2523,8826,7260,83035,13178,24626,2806,658,2578,,,48685,,,486,392,512,592,214,130,0,98436,275,663,5233,3910,74740,"Putnam County, New York",36,079,2016
468,284928,328257,905860,421307,9509,592922,1055265,126637,393004,405051,425383,350231,581924,5189,66308,9339,29279,761819,505823,340611,46175,119037,255996,204457,1932331,393552,457033,76289,23039,52879,831,5137,1158901,254494,253494,13036,16906,13298,13636,12684,9440,7461,2317082,52812,32489,43822,46597,1808876,"Queens County, New York",36,081,2016
469,65963,,137956,9755,799,4019,121800,28106,58137,61323,69789,63438,3562,88,3605,608,2625,62816,37775,27188,2569,8018,25041,20027,133390,26662,30595,3193,2314,6037,101,1044,78274,,,1663,659,573,973,897,71,327,158199,2839,3009,3108,8697,119071,"Rensselaer County, New York",36,083,2016
470,141700,43141,352530,48920,251,40747,330652,23504,125811,137619,132199,118140,63003,70,5278,1651,5989,164289,121766,90779,6694,24293,42523,37680,389773,64333,105850,8586,5892,10213,149,676,237316,,,2539,3276,2796,1823,3089,1743,1448,471996,15099,5167,15280,16406,354421,"Richmond County, New York",36,085,2016
471,99848,29276,225848,40350,592,19686,204247,38951,80053,86876,115222,97930,11449,269,5190,3110,7952,99257,72925,59470,4339,9116,26332,22196,251346,44632,66742,5798,3485,6715,0,181,160048,,,1663,2390,3178,1121,1059,686,322,324868,3953,2651,15471,7826,228226,"Rockland County, New York",36,087,2016
472,50685,,102840,2925,437,1489,89990,14207,41976,41383,35010,31311,225,68,2865,280,2199,40479,26548,18412,3098,5038,13931,10979,91581,18305,21271,2780,1590,4991,56,368,52887,,,1160,1246,780,998,582,390,260,106389,2615,2843,1011,7868,79870,"St. Lawrence County, New York",36,089,2016
473,101299,3499,211505,2719,484,6797,172324,41504,84168,86021,,,,,,,,93703,60786,47999,3574,9213,32917,26035,189402,31584,51683,3369,2635,8090,60,833,110167,,,0,594,689,1176,964,249,134,223014,3748,2118,7700,14073,163783,"Saratoga County, New York",36,091,2016
474,53937,,119476,14509,258,6739,113875,21683,51680,54306,64376,59811,3906,278,1389,439,2325,48720,28959,21416,2458,5085,19761,17514,125956,26126,26359,3862,1554,6415,32,561,76902,,,473,252,1148,1658,850,282,191,152852,1933,3313,1982,9123,111754,"Schenectady County, New York",36,093,2016
475,44918,,91500,1835,120,1298,77348,16468,36144,37056,38554,33937,204,252,2580,428,1171,38458,25434,18334,1903,5197,13024,10365,79797,12429,20758,2140,1132,4929,55,540,47334,,,408,581,386,844,724,253,74,95811,1629,1934,1085,8381,67406,"Steuben County, New York",36,101,2016
476,494874,145943,1195796,111177,3361,58726,1130253,103888,459845,485814,642146,581776,41786,2326,9966,7215,28346,474311,349115,272856,23004,53255,125196,104233,1232091,220118,324750,30403,16144,39853,408,2293,736695,119117,86500,4174,4224,4497,6987,5299,3020,1672,1480244,16665,12361,65358,66867,1102008,"Suffolk County, New York",36,103,2016
477,26602,6006,60496,5662,52,1227,53262,12281,27554,24999,,,,,,,,25031,16346,13036,1712,1598,8685,7608,61998,11710,15903,2210,854,3275,,,,,,591,368,1036,663,584,126,120,72396,1679,1052,1480,5198,53457,"Sullivan County, New York",36,105,2016
478,39464,,83423,4698,268,10625,56953,31397,35968,39620,35858,31400,3257,1005,7016,262,2802,37683,20315,15746,756,3813,17368,12072,91748,23573,17428,1436,1017,2531,0,487,52257,,,4893,1342,726,178,159,103,0,104001,4465,1807,2285,4216,85050,"Tompkins County, New York",36,109,2016
479,69307,9653,152042,10859,151,3969,134759,27174,66081,67171,71067,65511,1972,431,3365,824,6383,68298,41957,29890,4407,7660,26341,20218,152249,28939,35506,4695,2610,8724,76,103,87679,,,1430,1652,989,1761,1244,671,454,174755,3375,3831,4632,8753,137512,"Ulster County, New York",36,111,2016
480,29654,,62127,690,85,603,50912,11354,24785,26289,,,,,,,,28841,17013,12760,1237,3016,11828,9265,54890,9062,13526,681,1529,2692,,,31709,,,123,766,251,362,356,16,102,64028,1441,1672,800,4548,48103,"Warren County, New York",36,113,2016
481,40084,,84497,2458,59,775,74700,12423,33184,35139,,,,,,,,37496,26178,20256,2101,3821,11318,8652,75004,9093,22318,1841,763,4302,44,63,45373,,,237,607,621,351,304,87,35,90034,1325,1625,856,6669,64519,"Wayne County, New York",36,117,2016
482,253971,120038,628687,144510,2745,57962,571619,127444,245702,273088,306615,271272,105061,1137,21718,6073,25044,342216,235177,175861,15808,43508,107039,89991,795866,140232,204331,23578,9425,25632,235,1568,487515,93390,93311,5384,5576,4053,4757,6223,3176,1547,962092,18355,11719,65898,28556,726683,"Westchester County, New York",36,119,2016
483,48953,10911,110933,31088,779,2245,101821,43673,51450,59832,,,,,,,,64369,41792,29299,2769,9724,22577,18120,130442,22491,30891,1815,1609,6974,0,548,80162,,,934,1185,1466,881,1056,509,81,158511,4410,4019,1159,9691,114261,"Alamance County, North Carolina",37,001,2016
484,49962,,105877,13110,1056,708,61439,59438,48314,54468,,,,,,,,54331,35546,29726,1010,4810,18785,15917,110173,11786,33324,2636,1407,5945,0,97,64502,,,927,701,578,345,828,398,555,125981,5489,3345,1336,13408,93422,"Brunswick County, North Carolina",37,019,2016
485,102303,8384,226953,15445,959,3542,138915,102663,92404,103868,106429,96634,756,643,2925,909,10025,103127,60768,48926,2576,9266,42359,33719,215946,35798,53520,3826,2532,10158,38,437,130334,,,1285,1729,1811,1664,1571,732,493,252392,4293,6604,4186,17165,190286,"Buncombe County, North Carolina",37,021,2016
486,35490,,74837,5443,537,3447,64520,19579,33017,34644,,,,,,,,35211,24381,17865,1881,4635,10830,9615,75532,13339,19456,2008,1158,3689,,,,,,803,634,951,1496,892,137,347,86402,2346,2982,626,6179,65361,"Burke County, North Carolina",37,023,2016
487,66168,9996,141332,34402,511,6212,107419,75561,64248,69402,,,,,,,,70438,50005,38873,2615,8517,20433,17348,158225,21572,44613,3639,2645,6923,215,638,100105,,,690,528,992,729,556,281,73,200244,2996,2492,3716,13429,135344,"Cabarrus County, North Carolina",37,025,2016
